Earth 0.284 0 0 6.34754
Sun 0.285 0 0 6.34775
Earth 0.285 0 0 6.34777
Sun 0.286 0 0 6.34799
Earth 0.286 0 0 6.34801
Sun 0.287 0 0 6.34823
Earth 0.287 0 0 6.34825
Sun 0.288 0 0 6.34847
Earth 0.288 0 0 6.34849
Sun 0.289 0 0 6.34871
Earth 0.289 0 0 6.34873
Sun 0.29 0 0 6.34894
Earth 0.29 0 0 6.34896
Sun 0.291 0 0 6.34918
Earth 0.291 0 0 6.3492
Sun 0.292 0 0 6.34942
Earth 0.292 0 0 6.34944
Sun 0.293 0 0 6.34966
Earth 0.293 0 0 6.34968
Sun 0.294 0 0 6.3499
Earth 0.294 0 0 6.34991
Sun 0.295 0 0 6.35013
Earth 0.295 0 0 6.35015
Sun 0.296 0 0 6.35037
Earth 0.296 0 0 6.35039
Sun 0.297 0 0 6.35061
Earth 0.297 0 0 6.35063
Sun 0.298 0 0 6.35085
Earth 0.298 0 0 6.35086
Sun 0.299 0 0 6.35108
Earth 0.299 0 0 6.3511
Sun 0.3 0 0 6.35132
Earth 0.3 0 0 6.35134
Sun 0.301 0 0 6.35156
Earth 0.301 0 0 6.35158
Sun 0.302 0 0 6.3518
Earth 0.302 0 0 6.35181
Sun 0.303 0 0 6.35203
Earth 0.303 0 0 6.35205
Sun 0.304 0 0 6.35227
Earth 0.304 0 0 6.35229
Sun 0.305 0 0 6.35251
Earth 0.305 0 0 6.35253
Sun 0.306 0 0 6.35274
Earth 0.306 0 0 6.35276
Sun 0.307 0 0 6.35298
Earth 0.307 0 0 6.353
Sun 0.308 0 0 6.35322
Earth 0.308 0 0 6.35324
Sun 0.309 0 0 6.35346
Earth 0.309 0 0 6.35347
Sun 0.31 0 0 6.35369
Earth 0.31 0 0 6.35371
Sun 0.311 0 0 6.35393
Earth 0.311 0 0 6.35395
Sun 0.312 0 0 6.35417
Earth 0.312 0 0 6.35419
Sun 0.313 0 0 6.3544
Earth 0.313 0 0 6.35442
Sun 0.314 0 0 6.35464
Earth 0.314 0 0 6.35466
Sun 0.315 0 0 6.35488
Earth 0.315 0 0 6.3549
Sun 0.316 0 0 6.35511
Earth 0.316 0 0 6.35513
Sun 0.317 0 0 6.35535
Earth 0.317 0 0 6.35537
Sun 0.318 0 0 6.35559
Earth 0.318 0 0 6.35561
Sun 0.319 0 0 6.35582
Earth 0.319 0 0 6.35584
Sun 0.32 0 0 6.35606
Earth 0.32 0 0 6.35608
Sun 0.321 0 0 6.3563
Earth 0.321 0 0 6.35632
Sun 0.322 0 0 6.35653
Earth 0.322 0 0 6.35655
Sun 0.323 0 0 6.35677
Earth 0.323 0 0 6.35679
Sun 0.324 0 0 6.35701
Earth 0.324 0 0 6.35702
Sun 0.325 0 0 6.35724
Earth 0.325 0 0 6.35726
Sun 0.326 0 0 6.35748
Earth 0.326 0 0 6.3575
Sun 0.327 0 0 6.35771
Earth 0.327 0 0 6.35773
Sun 0.328 0 0 6.35795
Earth 0.328 0 0 6.35797
Sun 0.329 0 0 6.35819
Earth 0.329 0 0 6.35821
Sun 0.33 0 0 6.35842
Earth 0.33 0 0 6.35844
Sun 0.331 0 0 6.35866
Earth 0.331 0 0 6.35868
Sun 0.332 0 0 6.35889
Earth 0.332 0 0 6.35891
Sun 0.333 0 0 6.35913
Earth 0.333 0 0 6.35915
Sun 0.334 0 0 6.35937
Earth 0.334 0 0 6.35939
Sun 0.335 0 0 6.3596
Earth 0.335 0 0 6.35962
Sun 0.336 0 0 6.35984
Earth 0.336 0 0 6.35986
Sun 0.337 0 0 6.36007
Earth 0.337 0 0 6.36009
Sun 0.338 0 0 6.36031
Earth 0.338 0 0 6.36033
Sun 0.339 0 0 6.36055
Earth 0.339 0 0 6.36056
Sun 0.34 0 0 6.36078
Earth 0.34 0 0 6.3608
Sun 0.341 0 0 6.36102
Earth 0.341 0 0 6.36104
Sun 0.342 0 0 6.36125
Earth 0.342 0 0 6.36127
Sun 0.343 0 0 6.36149
Earth 0.343 0 0 6.36151
Sun 0.344 0 0 6.36172
Earth 0.344 0 0 6.36174
Sun 0.345 0 0 6.36196
Earth 0.345 0 0 6.36198
Sun 0.346 0 0 6.36219
Earth 0.346 0 0 6.36221
Sun 0.347 0 0 6.36243
Earth 0.347 0 0 6.36245
Sun 0.348 0 0 6.36267
Earth 0.348 0 0 6.36268
Sun 0.349 0 0 6.3629
Earth 0.349 0 0 6.36292
Sun 0.35 0 0 6.36314
Earth 0.35 0 0 6.36315
Sun 0.351 0 0 6.36337
Earth 0.351 0 0 6.36339
Sun 0.352 0 0 6.36361
Earth 0.352 0 0 6.36362
Sun 0.353 0 0 6.36384
Earth 0.353 0 0 6.36386
Sun 0.354 0 0 6.36408
Earth 0.354 0 0 6.36409
Sun 0.355 0 0 6.36431
Earth 0.355 0 0 6.36433
Sun 0.356 0 0 6.36455
Earth 0.356 0 0 6.36456
Sun 0.357 0 0 6.36478
Earth 0.357 0 0 6.3648
Sun 0.358 0 0 6.36502
Earth 0.358 0 0 6.36503
Sun 0.359 0 0 6.36525
Earth 0.359 0 0 6.36527
Sun 0.36 0 0 6.36548
Earth 0.36 0 0 6.3655
Sun 0.361 0 0 6.36572
Earth 0.361 0 0 6.36574
Sun 0.362 0 0 6.36595
Earth 0.362 0 0 6.36597
Sun 0.363 0 0 6.36619
Earth 0.363 0 0 6.36621
Sun 0.364 0 0 6.36642
Earth 0.364 0 0 6.36644
Sun 0.365 0 0 6.36666
Earth 0.365 0 0 6.36668
Sun 0.366 0 0 6.36689
Earth 0.366 0 0 6.36691
Sun 0.367 0 0 6.36713
