MCC  <E>  <E^2>
180 3.17298 10.7116
181 3.17449 10.718
182 3.17318 10.7065
183 3.17032 10.6864
184 3.16728 10.6653
185 3.16496 10.6482
186 3.16267 10.6313
187 3.1609 10.6173
188 3.15916 10.6035
189 3.15944 10.602
190 3.15948 10.599
191 3.15952 10.5961
192 3.15957 10.5932
193 3.15999 10.5927
194 3.15987 10.5888
195 3.15976 10.585
196 3.15927 10.5789
197 3.15608 10.5577
198 3.15291 10.5367
199 3.1523 10.53
200 3.15089 10.5185
201 3.15022 10.5114
202 3.14955 10.5044
203 3.14849 10.495
204 3.14896 10.4952
205 3.14943 10.4954
206 3.1491 10.4905
207 3.14791 10.4805
208 3.1458 10.4654
209 3.14371 10.4505
210 3.14163 10.4356
211 3.13948 10.4204
212 3.13735 10.4053
213 3.13733 10.4025
214 3.13701 10.398
215 3.13663 10.393
216 3.13537 10.3829
217 3.13309 10.3672
218 3.13001 10.3474
219 3.12696 10.3278
220 3.12491 10.3134
221 3.12378 10.3042
222 3.12189 10.2907
223 3.12032 10.279
224 3.11897 10.2686
225 3.11764 10.2583
226 3.11501 10.2411
227 3.11241 10.224
228 3.10983 10.2071
229 3.10884 10.1989
230 3.10863 10.1953
231 3.10842 10.1917
232 3.10972 10.1978
233 3.11081 10.2026
234 3.11272 10.2131
235 3.11474 10.2244
236 3.11675 10.2356
237 3.11873 10.2468
238 3.1207 10.2578
239 3.12265 10.2687
240 3.12113 10.2576
241 3.11962 10.2466
242 3.11834 10.2368
243 3.11684 10.2259
244 3.11567 10.2169
245 3.11636 10.2192
246 3.11879 10.2337
247 3.12133 10.2491
248 3.12565 10.2787
249 3.12885 10.2992
250 3.13202 10.3195
251 3.13368 10.3286
252 3.13534 10.3376
253 3.13562 10.3374
254 3.13622 10.3393
255 3.13788 10.3484
256 3.13837 10.3496
257 3.13946 10.3548
258 3.14089 10.3624
259 3.14187 10.3668
260 3.14283 10.3712
261 3.14312 10.3712
262 3.1427 10.3667
263 3.14302 10.3669
264 3.14448 10.3748
265 3.14432 10.3719
266 3.14473 10.3727
267 3.14576 10.3777
268 3.14678 10.3826
269 3.147 10.3822
270 3.14721 10.3817
271 3.14649 10.3756
272 3.14718 10.3784
273 3.14851 10.3855
274 3.14983 10.3925
275 3.15012 10.3926
276 3.1504 10.3928
277 3.14934 10.3847
278 3.14853 10.3781
279 3.14688 10.3668
280 3.14461 10.3523
281 3.14164 10.3344
282 3.1388 10.3172
283 3.13599 10.3001
284 3.13381 10.2862
285 3.13165 10.2724
286 3.12987 10.2605
287 3.12775 10.2469
288 3.1264 10.2374
289 3.12517 10.2285
290 3.1239 10.2194
291 3.12384 10.2175
292 3.12498 10.2234
293 3.12543 10.2247
294 3.12588 10.226
295 3.12778 10.2375
296 3.13046 10.2548
297 3.13312 10.272
298 3.13576 10.2891
299 3.13838 10.3061
300 3.14225 10.3333
301 3.14492 10.3507
302 3.14627 10.3583
303 3.14761 10.3657
304 3.14853 10.3703
305 3.14926 10.3735
306 3.14999 10.3768
307 3.14965 10.3732
308 3.14931 10.3696
309 3.15119 10.3811
310 3.1533 10.3943
311 3.15453 10.4011
312 3.15575 10.4078
313 3.15696 10.4145
314 3.15853 10.4237
315 3.16008 10.4329
316 3.16163 10.442
317 3.16385 10.4562
318 3.16429 10.4577
319 3.16474 10.4592
320 3.16518 10.4607
321 3.16483 10.4571
322 3.16534 10.459
323 3.16608 10.4625
324 3.16924 10.4844
325 3.17238 10.5062
326 3.1735 10.5123
327 3.17563 10.5259
328 3.17894 10.5492
329 3.18228 10.5728
330 3.18561 10.5963
331 3.18612 10.5983
332 3.18663 10.6002
333 3.18702 10.6015
334 3.18741 10.6027
335 3.1878 10.6039
336 3.18823 10.6054
337 3.18866 10.6069
338 3.18839 10.6039
339 3.18812 10.6009
340 3.18788 10.5981
341 3.18857 10.6014
342 3.18925 10.6046
343 3.18951 10.605
344 3.19088 10.6132
345 3.1927 10.6247
346 3.19344 10.6283
347 3.1947 10.6357
348 3.19792 10.6586
349 3.20112 10.6815
350 3.20323 10.6953
351 3.20528 10.7086
352 3.20732 10.7219
353 3.20911 10.7333
354 3.21089 10.7447
355 3.21229 10.7531
356 3.21348 10.76
357 3.2158 10.7756
358 3.21694 10.7822
359 3.21664 10.7791
360 3.21642 10.7765
361 3.21548 10.7696
362 3.21435 10.7616
363 3.21408 10.7587
364 3.21381 10.7558
365 3.21354 10.753
366 3.21328 10.7501
367 3.21179 10.7402
368 3.21113 10.735
369 3.2097 10.7254
370 3.20828 10.7159
371 3.20686 10.7064
372 3.20545 10.697
373 3.20294 10.6821
374 3.20182 10.6743
375 3.20071 10.6665
376 3.19895 10.6553
377 3.19725 10.6444
378 3.19619 10.6369
379 3.1962 10.6358
380 3.19622 10.6348
381 3.1962 10.6336
382 3.19745 10.6411
383 3.19875 10.649
384 3.20005 10.6568
385 3.20133 10.6646
386 3.20374 10.6812
387 3.20583 10.6952
388 3.20767 10.7073
389 3.2095 10.7192
390 3.21221 10.7384
391 3.2149 10.7574
392 3.21861 10.7856
393 3.22273 10.8177
394 3.22642 10.8457
395 3.22843 10.8592
396 3.23011 10.8701
397 3.23107 10.8755
398 3.23202 10.881
399 3.23269 10.8844
400 3.23362 10.8896
401 3.23453 10.8948
402 3.23544 10.8999
403 3.236 10.9026
404 3.23653 10.9051
405 3.2367 10.9051
406 3.23686 10.9051
407 3.23751 10.9085
408 3.23816 10.9118
409 3.23858 10.9135
410 3.23825 10.9104
411 3.23741 10.9042
412 3.23657 10.898
413 3.23543 10.8902
414 3.23423 10.882
415 3.23304 10.8738
416 3.23137 10.8632
417 3.22976 10.8529
418 3.22862 10.845
419 3.22747 10.8372
420 3.22731 10.8351
421 3.22804 10.8391
422 3.22896 10.8444
423 3.23035 10.8532
424 3.23173 10.8619
425 3.23423 10.8798
426 3.23672 10.8976
427 3.23988 10.9212
428 3.24295 10.9442
429 3.24602 10.9671
430 3.2488 10.9876
431 3.25158 11.0079
432 3.25352 11.0212
433 3.25518 11.0321
434 3.25653 11.0407
435 3.25696 11.0426
436 3.2591 11.0575
437 3.26165 11.076
438 3.2644 11.0963
439 3.2681 11.1254
440 3.27177 11.1543
441 3.2756 11.1848
442 3.27981 11.2192
443 3.28401 11.2535
444 3.28931 11.2997
445 3.29515 11.3522
446 3.30215 11.4192
447 3.30974 11.4938
448 3.31729 11.5681
449 3.32513 11.6465
450 3.33293 11.7245
451 3.3407 11.8021
452 3.34732 11.8647
453 3.35587 11.9537
454 3.36278 12.0202
455 3.36795 12.0656
456 3.37261 12.1052
457 3.37735 12.1459
458 3.38122 12.1773
459 3.38508 12.2086
460 3.38892 12.2397
461 3.39274 12.2707
462 3.39654 12.3016
463 3.39884 12.318
464 3.40113 12.3343
465 3.40214 12.34
466 3.4026 12.3416
467 3.40306 12.3432
468 3.4033 12.3432
469 3.40303 12.3398
470 3.4021 12.3323
471 3.40117 12.3247
472 3.40024 12.3172
473 3.4009 12.3203
474 3.40155 12.3233
475 3.40161 12.3222
476 3.40148 12.3197
477 3.40121 12.3163
478 3.4012 12.3147
479 3.4008 12.3105
480 3.4004 12.3063
481 3.40001 12.3022
482 3.40001 12.3007
483 3.39997 12.2989
484 3.39994 12.2971
485 3.39881 12.2885
486 3.39768 12.28
487 3.39656 12.2715
488 3.3958 12.2651
489 3.39474 12.2569
490 3.39311 12.2456
491 3.39149 12.2344
492 3.38986 12.2232
493 3.38857 12.2138
494 3.38762 12.2063
495 3.38718 12.2019
496 3.38576 12.1919
497 3.38435 12.1818
498 3.38294 12.1718
499 3.38143 12.1613
500 3.38015 12.152
501 3.37886 12.1427
502 3.37759 12.1334
503 3.37582 12.1216
504 3.37529 12.1168
505 3.37459 12.1108
506 3.37367 12.1036
507 3.37276 12.0965
508 3.37191 12.0897
509 3.37106 12.0829
510 3.36995 12.0746
511 3.369 12.0673
512 3.36839 12.062
513 3.36778 12.0566
514 3.36852 12.0605
515 3.36926 12.0644
516 3.3702 12.0698
517 3.37134 12.0768
518 3.37269 12.0855
519 3.37484 12.101
520 3.37698 12.1165
521 3.37911 12.1319
522 3.3819 12.1534
523 3.38424 12.1707
524 3.3855 12.1787
525 3.38674 12.1866
526 3.38799 12.1945
527 3.39074 12.2158
528 3.39283 12.2309
529 3.39491 12.2459
530 3.39676 12.2589
531 3.3986 12.2718
532 3.40087 12.2887
533 3.40292 12.3035
534 3.40496 12.3182
535 3.40699 12.3329
536 3.40914 12.3487
537 3.41128 12.3644
538 3.41339 12.3798
539 3.41537 12.3942
540 3.41706 12.4058
541 3.41804 12.4117
542 3.41912 12.4184
543 3.42057 12.4281
544 3.42166 12.4349
545 3.42292 12.4431
546 3.42418 12.4512
547 3.4253 12.4582
548 3.42641 12.4652
549 3.42747 12.4717
550 3.42852 12.4783
551 3.42957 12.4847
552 3.43139 12.4977
553 3.43202 12.501
554 3.43173 12.4977
555 3.4318 12.4969
556 3.43186 12.496
557 3.43075 12.4878
558 3.42972 12.48
559 3.42869 12.4723
560 3.42778 12.4652
561 3.42765 12.4631
562 3.42756 12.4612
563 3.42737 12.4587
564 3.4271 12.4556
565 3.42636 12.4495
566 3.4254 12.4423
567 3.42512 12.4391
568 3.42475 12.4354
569 3.42437 12.4317
570 3.42388 12.4272
571 3.42361 12.4242
572 3.42313 12.4198
573 3.42322 12.4191
574 3.42425 12.4256
575 3.426 12.4381
576 3.42666 12.4417
577 3.4264 12.4388
578 3.42615 12.4358
579 3.42633 12.4359
580 3.42739 12.4426
581 3.42724 12.4404
582 3.4271 12.4382
583 3.42695 12.4361
584 3.42663 12.4328
585 3.42632 12.4295
586 3.42623 12.4277
587 3.42614 12.4259
588 3.42605 12.4241
589 3.42596 12.4224
590 3.42532 12.417
591 3.42495 12.4134
592 3.42477 12.4111
593 3.4239 12.4044
594 3.42304 12.3978
595 3.42217 12.3912
596 3.421 12.3828
597 3.41973 12.374
598 3.41847 12.3652
599 3.4171 12.3558
600 3.41593 12.3475
601 3.41483 12.3396
602 3.41367 12.3313
603 3.41252 12.3231
604 3.4114 12.3152
605 3.41075 12.3098
606 3.41009 12.3045
607 3.40935 12.2986
608 3.40832 12.2912
609 3.40711 12.2827
610 3.40546 12.272
611 3.40368 12.2607
612 3.40173 12.2487
613 3.40002 12.2377
614 3.39855 12.2279
615 3.39708 12.2182
616 3.39562 12.2085
617 3.39417 12.1988
618 3.39297 12.1905
619 3.39198 12.1832
620 3.39159 12.1796
621 3.39118 12.1758
622 3.39116 12.1747
623 3.39095 12.1722
624 3.39038 12.1674
625 3.3912 12.1723
626 3.39201 12.1772
627 3.3929 12.1826
628 3.39366 12.1871
629 3.39513 12.1973
630 3.39648 12.2066
631 3.39871 12.2238
632 3.40094 12.2411
633 3.40316 12.2582
634 3.40653 12.2873
635 3.40996 12.3171
636 3.41285 12.3409
637 3.41572 12.3648
638 3.41687 12.3724
639 3.41709 12.3728
640 3.41645 12.3676
641 3.41669 12.3682
642 3.41737 12.3721
643 3.41793 12.375
644 3.41798 12.3743
645 3.41739 12.3694
646 3.4166 12.3633
647 3.41554 12.3557
648 3.41448 12.3482
649 3.41383 12.3429
650 3.41418 12.3443
651 3.41381 12.3409
652 3.41398 12.341
653 3.4143 12.3421
654 3.41473 12.3442
655 3.41552 12.3489
656 3.41639 12.3543
657 3.41797 12.3658
658 3.4195 12.3767
659 3.42131 12.3901
660 3.4231 12.4036
661 3.4249 12.4169
662 3.42692 12.4325
663 3.42928 12.4513
664 3.432 12.4738
665 3.43433 12.4923
666 3.43579 12.5028
667 3.43743 12.5148
668 3.43906 12.5267
669 3.43935 12.5277
670 3.43964 12.5287
671 3.44009 12.5309
672 3.44066 12.534
673 3.44131 12.5377
674 3.44232 12.5444
675 3.44334 12.551
676 3.44419 12.5564
677 3.44545 12.5651
678 3.44591 12.5674
679 3.44636 12.5696
680 3.44747 12.5771
681 3.44857 12.5845
682 3.45064 12.6007
683 3.45271 12.6168
684 3.45471 12.6323
685 3.4567 12.6478
686 3.45777 12.655
687 3.45856 12.6599
688 3.45927 12.6641
689 3.45997 12.6683
690 3.46067 12.6724
691 3.4617 12.6793
692 3.46273 12.6861
693 3.46375 12.6929
694 3.46458 12.6981
695 3.4649 12.6994
696 3.46423 12.6941
697 3.46364 12.6892
698 3.46306 12.6845
699 3.46278 12.6816
700 3.46249 12.6787
701 3.46221 12.6758
702 3.46192 12.6729
703 3.46164 12.67
704 3.4623 12.6739
705 3.46188 12.6702
706 3.46146 12.6664
707 3.4611 12.6631
708 3.46075 12.6597
709 3.4604 12.6564
710 3.45993 12.6524
711 3.45947 12.6484
712 3.4593 12.6463
713 3.4587 12.6414
714 3.45754 12.6334
715 3.45621 12.6246
716 3.45534 12.6181
717 3.45487 12.6141
718 3.45495 12.6137
719 3.45509 12.6137
720 3.45522 12.6137
721 3.45535 12.6137
722 3.45544 12.6134
723 3.45536 12.6119
724 3.45529 12.6105
725 3.45495 12.6073
726 3.45545 12.6101
727 3.45596 12.6128
728 3.45658 12.6165
729 3.45719 12.62
730 3.4578 12.6236
731 3.4584 12.6271
732 3.45856 12.6273
733 3.45906 12.6301
734 3.45872 12.6269
735 3.45863 12.6254
736 3.45854 12.6238
737 3.45845 12.6223
738 3.45885 12.6243
739 3.45925 12.6263
740 3.45964 12.6282
741 3.46004 12.6302
742 3.46039 12.6319
743 3.46005 12.6287
744 3.45992 12.6269
745 3.46013 12.6276
746 3.45962 12.6233
747 3.45908 12.6189
748 3.45857 12.6147
749 3.45807 12.6106
750 3.45756 12.6064
751 3.45706 12.6022
752 3.4559 12.5943
753 3.45474 12.5865
754 3.45391 12.5804
755 3.45346 12.5766
756 3.45245 12.5695
757 3.45143 12.5624
758 3.45041 12.5553
759 3.44998 12.5516
760 3.44999 12.5509
761 3.45 12.5501
762 3.45001 12.5493
763 3.44983 12.5472
764 3.44939 12.5435
765 3.44901 12.5402
766 3.44929 12.5413
767 3.45002 12.5459
768 3.45075 12.5505
769 3.45149 12.5551
770 3.45203 12.5583
771 3.45284 12.5635
772 3.45387 12.5707
773 3.45489 12.5777
774 3.45653 12.5902
775 3.4574 12.596
776 3.4587 12.6055
777 3.46006 12.6155
778 3.46104 12.6223
779 3.46203 12.629
780 3.46233 12.6303
781 3.4624 12.63
782 3.46156 12.6239
783 3.46117 12.6205
784 3.46134 12.6208
785 3.46135 12.6201
786 3.46124 12.6186
787 3.461 12.6161
788 3.46082 12.6141
789 3.46033 12.6101
790 3.45976 12.6056
791 3.46011 12.6073
792 3.45983 12.6047
793 3.45956 12.6021
794 3.45938 12.6
795 3.45896 12.5964
796 3.45848 12.5925
797 3.45754 12.5859
798 3.45716 12.5826
799 3.45648 12.5775
800 3.4558 12.5724
801 3.45504 12.5668
802 3.45456 12.5629
803 3.45471 12.5632
804 3.45465 12.562
805 3.45451 12.5603
806 3.45409 12.5567
807 3.4538 12.554
808 3.45346 12.551
809 3.45313 12.548
810 3.45254 12.5435
811 3.45196 12.5389
812 3.45137 12.5344
813 3.45079 12.5299
814 3.45022 12.5255
815 3.44965 12.521
816 3.4493 12.518
817 3.44896 12.5149
818 3.44925 12.5162
819 3.44954 12.5176
820 3.44983 12.5189
821 3.45012 12.5202
822 3.45024 12.5203
823 3.44995 12.5176
824 3.44904 12.5112
825 3.44844 12.5067
826 3.44798 12.5029
827 3.44733 12.4981
828 3.44669 12.4932
829 3.44604 12.4884
830 3.44568 12.4853
831 3.44551 12.4834
832 3.44533 12.4814
833 3.44488 12.4778
834 3.4441 12.4721
835 3.44371 12.4688
836 3.44332 12.4656
837 3.44315 12.4637
838 3.44316 12.463
839 3.44316 12.4623
840 3.44283 12.4595
841 3.44258 12.457
842 3.44233 12.4546
843 3.44202 12.4519
844 3.44172 12.4491
845 3.44124 12.4453
846 3.44101 12.4431
847 3.44047 12.4389
848 3.44039 12.4377
849 3.44031 12.4364
850 3.44022 12.4351
851 3.44027 12.4347
852 3.44106 12.44
853 3.44169 12.444
854 3.44232 12.4479
855 3.44301 12.4524
856 3.4437 12.4568
857 3.44501 12.4667
858 3.44623 12.4756
859 3.44708 12.4814
860 3.44801 12.4879
861 3.44809 12.4877
862 3.44772 12.4846
863 3.44735 12.4815
864 3.447 12.4785
865 3.44625 12.4731
866 3.44537 12.467
867 3.4445 12.461
868 3.44334 12.4535
869 3.44234 12.4468
870 3.44141 12.4404
871 3.4405 12.4342
872 3.4396 12.4281
873 3.43886 12.4228
874 3.43824 12.4181
875 3.43853 12.4195
876 3.43882 12.4209
877 3.4387 12.4194
878 3.43858 12.4179
879 3.43846 12.4165
880 3.43815 12.4138
881 3.43785 12.411
882 3.43791 12.4108
883 3.43756 12.4078
884 3.43707 12.404
885 3.43658 12.4002
886 3.43587 12.3951
887 3.43486 12.3884
888 3.43382 12.3816
889 3.43301 12.3759
890 3.43252 12.3721
891 3.43221 12.3694
892 3.43224 12.3689
893 3.43227 12.3685
894 3.4323 12.368
895 3.43233 12.3676
896 3.43238 12.3673
897 3.43245 12.3671
898 3.43251 12.3669
899 3.43258 12.3667
900 3.43264 12.3665
901 3.43333 12.371
902 3.43371 12.3731
903 3.43406 12.375
904 3.43357 12.3712
905 3.43319 12.3681
906 3.43269 12.3642
907 3.43209 12.3598
908 3.43122 12.3538
909 3.43049 12.3486
910 3.42975 12.3435
911 3.42902 12.3383
912 3.42826 12.333
913 3.42731 12.3266
914 3.42606 12.3189
915 3.42498 12.3119
916 3.4242 12.3065
917 3.42337 12.3008
918 3.42227 12.2938
919 3.42112 12.2864
920 3.41996 12.2791
921 3.41887 12.2721
922 3.41779 12.2652
923 3.41705 12.26
924 3.41632 12.2549
925 3.41553 12.2494
926 3.4147 12.2438
927 3.41388 12.2381
928 3.41305 12.2325
929 3.41222 12.2268
930 3.41138 12.2211
931 3.41073 12.2165
932 3.41008 12.2118
933 3.4096 12.2081
934 3.40918 12.2048
935 3.40838 12.1993
936 3.40757 12.1938
937 3.40677 12.1883
938 3.40587 12.1823
939 3.40507 12.1768
940 3.40434 12.1718
941 3.4036 12.1666
942 3.40289 12.1617
943 3.40205 12.156
944 3.40162 12.1526
945 3.40112 12.1488
946 3.40106 12.1478
947 3.4009 12.1461
948 3.40099 12.1462
949 3.40141 12.1486
950 3.40187 12.1513
951 3.40269 12.1569
952 3.40309 12.1591
953 3.403 12.1579
954 3.40271 12.1555
955 3.40248 12.1533
956 3.40225 12.1512
957 3.40192 12.1484
958 3.40159 12.1457
959 3.40126 12.143
960 3.40157 12.1446
961 3.40189 12.1462
962 3.4022 12.1478
963 3.40251 12.1494
964 3.40263 12.1497
965 3.40295 12.1514
966 3.40322 12.1527
967 3.40349 12.154
968 3.40407 12.1577
969 3.40446 12.16
970 3.40495 12.1629
971 3.40527 12.1646
972 3.40622 12.1713
973 3.40654 12.1731
974 3.40703 12.1761
975 3.40715 12.1763
976 3.40726 12.1765
977 3.40738 12.1767
978 3.40749 12.1769
979 3.40782 12.1787
980 3.40833 12.1818
981 3.40877 12.1845
982 3.41005 12.1942
983 3.41132 12.2039
984 3.41314 12.219
985 3.4153 12.2377
986 3.41745 12.2564
987 3.4196 12.2751
988 3.42175 12.2937
989 3.42389 12.3123
990 3.42635 12.3345
991 3.4288 12.3567
992 3.43126 12.3789
993 3.4337 12.401
994 3.43531 12.4141
995 3.43665 12.4244
996 3.4378 12.433
997 3.43874 12.4398
998 3.43968 12.4465
999 3.44058 12.4529
1000 3.44158 12.4601
