MCC  <E>  <E^2>
338 3.03099 9.24675
339 3.0321 9.25372
340 3.0332 9.26064
341 3.0343 9.26752
342 3.03539 9.27437
343 3.03647 9.28117
344 3.03755 9.28794
345 3.03862 9.29466
346 3.03993 9.30304
347 3.04123 9.31137
348 3.04252 9.31965
349 3.04299 9.32237
350 3.04279 9.32101
351 3.0426 9.31966
352 3.04182 9.31495
353 3.04114 9.31079
354 3.04117 9.31083
355 3.04157 9.31315
356 3.04197 9.31545
357 3.042 9.31548
358 3.04135 9.3115
359 3.04069 9.30744
360 3.04031 9.30501
361 3.04036 9.30515
362 3.04008 9.3033
363 3.03979 9.30139
364 3.0395 9.2995
365 3.0395 9.29933
366 3.0398 9.30105
367 3.04011 9.30277
368 3.04041 9.30447
369 3.04071 9.30616
370 3.041 9.30784
371 3.04089 9.30696
372 3.04081 9.30632
373 3.04092 9.30685
374 3.04103 9.30738
375 3.04114 9.30791
376 3.04065 9.30484
377 3.04002 9.30102
378 3.03917 9.29596
379 3.03862 9.29257
380 3.03804 9.28902
381 3.03747 9.28549
382 3.03689 9.28198
383 3.03632 9.27849
384 3.03571 9.27476
385 3.0351 9.27105
386 3.03451 9.26744
387 3.03392 9.26383
388 3.03339 9.26056
389 3.03311 9.25875
390 3.03283 9.25696
391 3.03251 9.25491
392 3.03225 9.25318
393 3.03177 9.25022
394 3.03129 9.24728
395 3.03082 9.24435
396 3.03035 9.24144
397 3.02986 9.23839
398 3.02928 9.23486
399 3.02854 9.23048
400 3.02791 9.22665
401 3.02753 9.22429
402 3.02703 9.22119
403 3.02635 9.21713
404 3.02568 9.21309
405 3.02531 9.21078
406 3.02498 9.20869
407 3.02449 9.20571
408 3.02416 9.20357
409 3.02356 9.19997
410 3.02297 9.19639
411 3.02227 9.19225
412 3.02148 9.18756
413 3.02104 9.18484
414 3.02043 9.18117
415 3.01996 9.1783
416 3.01981 9.17726
417 3.01993 9.17784
418 3.02028 9.17989
419 3.02047 9.18093
420 3.02067 9.18196
421 3.02071 9.18206
422 3.02131 9.18574
423 3.02191 9.18939
424 3.02246 9.1927
425 3.02301 9.19599
426 3.02331 9.1977
427 3.02335 9.19785
428 3.02336 9.19777
429 3.02391 9.2011
430 3.02496 9.20775
431 3.02645 9.21763
432 3.02769 9.22564
433 3.02855 9.23102
434 3.0294 9.23637
435 3.03025 9.24169
436 3.03249 9.25736
437 3.03455 9.27153
438 3.0366 9.28563
439 3.03857 9.29918
440 3.04053 9.31267
441 3.04224 9.32419
442 3.04379 9.33455
443 3.04516 9.34356
444 3.04627 9.3507
445 3.04738 9.3578
446 3.04887 9.36776
447 3.05036 9.37767
448 3.05185 9.38754
449 3.05328 9.39709
450 3.05472 9.4066
451 3.05654 9.41909
452 3.05833 9.43126
453 3.0601 9.44338
454 3.06179 9.4548
455 3.06377 9.46856
456 3.06574 9.48226
457 3.06748 9.49408
458 3.06863 9.50159
459 3.06981 9.50926
460 3.0712 9.51853
461 3.07207 9.524
462 3.07256 9.52692
463 3.07304 9.52982
464 3.0737 9.53387
465 3.07372 9.53382
466 3.07353 9.53251
467 3.07313 9.52994
468 3.07254 9.52627
469 3.07195 9.52263
470 3.07113 9.51771
471 3.07061 9.51449
472 3.0701 9.51128
473 3.07019 9.51168
474 3.07053 9.5136
475 3.07075 9.51482
476 3.07057 9.51356
477 3.07015 9.51084
478 3.06942 9.50649
479 3.06871 9.50216
480 3.06799 9.49784
481 3.06728 9.49354
482 3.06648 9.48877
483 3.0657 9.4841
484 3.0648 9.4788
485 3.06382 9.47307
486 3.063 9.46821
487 3.06213 9.46303
488 3.06136 9.45846
489 3.0606 9.45391
490 3.05979 9.4491
491 3.05899 9.44432
492 3.05819 9.43956
493 3.05735 9.43463
494 3.05663 9.43029
495 3.05591 9.42596
496 3.05545 9.42308
497 3.05499 9.42021
498 3.05483 9.41906
499 3.05432 9.41589
500 3.05386 9.41304
501 3.05341 9.41019
502 3.05325 9.40904
503 3.05289 9.40677
504 3.05282 9.40616
505 3.05275 9.40555
506 3.05268 9.40495
507 3.05242 9.40323
508 3.0519 9.40004
509 3.05139 9.39687
510 3.05091 9.39392
511 3.05052 9.39142
512 3.05023 9.38955
513 3.05007 9.38842
514 3.04991 9.38731
515 3.04973 9.38603
516 3.04931 9.38339
517 3.04889 9.38077
518 3.04854 9.37852
519 3.04862 9.37885
520 3.04863 9.37877
521 3.04834 9.37686
522 3.04791 9.3742
523 3.04723 9.37009
524 3.04695 9.36832
525 3.04668 9.36655
526 3.04642 9.3648
527 3.04615 9.36305
528 3.04577 9.36063
529 3.04538 9.35823
530 3.04496 9.35555
531 3.04482 9.3546
532 3.04462 9.35321
533 3.04441 9.35183
534 3.04443 9.35178
535 3.04482 9.35406
536 3.04529 9.35689
537 3.04576 9.35971
538 3.04586 9.36021
539 3.04597 9.36071
540 3.0461 9.36136
541 3.04658 9.36424
542 3.04728 9.36862
543 3.04798 9.37299
544 3.04879 9.37814
545 3.0496 9.38328
546 3.0504 9.3884
547 3.05071 9.39017
548 3.05101 9.39192
549 3.05132 9.39367
550 3.05175 9.39626
551 3.05236 9.40002
552 3.05312 9.40484
553 3.05398 9.41033
554 3.05523 9.41869
555 3.0562 9.42503
556 3.05683 9.42893
557 3.05753 9.43336
558 3.05819 9.43743
559 3.05906 9.44305
560 3.06005 9.44954
561 3.0609 9.45494
562 3.06115 9.45635
563 3.06131 9.45722
564 3.06189 9.46082
565 3.06257 9.46507
566 3.06333 9.46989
567 3.06387 9.47325
568 3.06442 9.4766
569 3.06509 9.48085
570 3.06548 9.48318
571 3.06587 9.48551
572 3.06668 9.49066
573 3.06748 9.49579
574 3.06819 9.50029
575 3.0692 9.50694
576 3.07021 9.51357
577 3.07156 9.52272
578 3.07269 9.53027
579 3.07332 9.5342
580 3.07394 9.53812
581 3.07456 9.54202
582 3.07519 9.54591
583 3.0758 9.54978
584 3.07642 9.55367
585 3.07704 9.55754
586 3.07755 9.56068
587 3.07834 9.56578
588 3.07873 9.56807
589 3.0791 9.57031
590 3.07951 9.57274
591 3.07991 9.57515
592 3.08026 9.57722
593 3.08069 9.57983
594 3.08089 9.58093
595 3.08066 9.57945
596 3.08097 9.58125
597 3.08141 9.58394
598 3.0819 9.58696
599 3.08234 9.5896
600 3.08261 9.59114
601 3.08295 9.59321
602 3.08396 9.59987
603 3.08475 9.60499
604 3.0854 9.60912
605 3.08563 9.61043
606 3.08586 9.61173
607 3.08609 9.61303
608 3.08665 9.61655
609 3.08707 9.61907
610 3.08771 9.62311
611 3.08833 9.62704
612 3.08916 9.63248
613 3.08957 9.63497
614 3.08964 9.63522
615 3.08959 9.63478
616 3.08954 9.63434
617 3.08939 9.63325
618 3.08906 9.63114
619 3.08889 9.62998
620 3.08882 9.62942
621 3.08866 9.62829
622 3.08828 9.62589
623 3.0879 9.6235
624 3.08744 9.62065
625 3.08699 9.61782
626 3.08648 9.6147
627 3.08609 9.61226
628 3.0857 9.60983
629 3.08532 9.60741
630 3.08502 9.60548
631 3.08471 9.60349
632 3.0844 9.60151
633 3.08409 9.59954
634 3.08398 9.59872
635 3.08387 9.59791
636 3.08385 9.59761
637 3.08382 9.59732
638 3.0838 9.59702
639 3.08422 9.59965
640 3.08453 9.60143
641 3.0851 9.60506
642 3.08553 9.60767
643 3.08621 9.61202
644 3.0869 9.61648
645 3.08768 9.62155
646 3.08814 9.62438
647 3.0882 9.62464
648 3.08827 9.62494
649 3.08834 9.62524
650 3.08819 9.62415
651 3.08803 9.62307
652 3.08787 9.622
653 3.08742 9.61919
654 3.08697 9.61639
655 3.08652 9.61361
656 3.08599 9.61043
657 3.08547 9.60726
658 3.08535 9.60638
659 3.08519 9.60527
660 3.08516 9.60498
661 3.08514 9.60469
662 3.08511 9.60439
663 3.08495 9.60327
664 3.08455 9.60079
665 3.08415 9.59832
666 3.08356 9.59479
667 3.08299 9.59132
668 3.08247 9.58819
669 3.08206 9.58563
670 3.082 9.58514
671 3.08194 9.58466
672 3.08186 9.58406
673 3.08177 9.58338
674 3.08156 9.58194
675 3.08122 9.57979
676 3.08088 9.57765
677 3.08056 9.57564
678 3.08018 9.57327
679 3.0798 9.5709
680 3.07942 9.56854
681 3.07936 9.56802
682 3.07914 9.56662
683 3.07887 9.56486
684 3.07874 9.56395
685 3.07866 9.56333
686 3.07856 9.5626
687 3.07835 9.56122
688 3.07813 9.55977
689 3.07791 9.55832
690 3.07765 9.55663
691 3.07735 9.55472
692 3.07704 9.5528
693 3.07674 9.55085
694 3.07643 9.54891
695 3.07612 9.54697
696 3.07575 9.54464
697 3.0752 9.54133
698 3.07472 9.53841
699 3.07423 9.5355
700 3.07376 9.53259
701 3.07328 9.52969
702 3.0728 9.5268
703 3.07232 9.52387
704 3.07194 9.52152
705 3.07156 9.51918
706 3.07114 9.51658
707 3.07071 9.51399
708 3.07029 9.5114
709 3.06992 9.50913
710 3.06956 9.50687
711 3.0692 9.50461
712 3.06881 9.50222
713 3.06842 9.49984
714 3.06817 9.49823
715 3.06801 9.49713
716 3.06767 9.49499
717 3.06732 9.49285
718 3.06688 9.49016
719 3.06637 9.48711
720 3.06591 9.4843
721 3.06545 9.4815
722 3.06498 9.47871
723 3.06475 9.47721
724 3.06447 9.47541
725 3.06419 9.47362
726 3.0639 9.47184
727 3.0637 9.47048
728 3.06362 9.46991
729 3.06357 9.46947
730 3.0638 9.47079
731 3.06402 9.47211
732 3.06411 9.47254
733 3.0642 9.47297
734 3.06421 9.47292
735 3.06452 9.47477
736 3.06475 9.47612
737 3.06493 9.47715
738 3.06496 9.4772
739 3.06495 9.47704
740 3.06494 9.47688
741 3.06478 9.47577
742 3.06487 9.47621
743 3.06505 9.47724
744 3.06523 9.47827
745 3.06511 9.4774
746 3.06498 9.47654
747 3.06477 9.47514
748 3.06438 9.47276
749 3.06432 9.47227
750 3.06413 9.47105
751 3.06435 9.47235
752 3.06455 9.47349
753 3.0646 9.47369
754 3.06465 9.47388
755 3.0646 9.47345
756 3.06455 9.47306
757 3.06453 9.4728
758 3.06455 9.47283
759 3.06432 9.47133
760 3.06396 9.46916
761 3.06358 9.46684
762 3.06298 9.46329
763 3.06238 9.45978
764 3.06193 9.45709
765 3.06174 9.45583
766 3.06155 9.45458
767 3.0615 9.45422
768 3.06146 9.45387
769 3.06143 9.45357
770 3.06131 9.45275
771 3.06119 9.45192
772 3.06126 9.45225
773 3.06133 9.45258
774 3.0614 9.45286
775 3.06122 9.4517
776 3.06141 9.45278
777 3.06168 9.4544
778 3.06195 9.45601
779 3.06222 9.45762
780 3.06235 9.45833
781 3.06243 9.45873
782 3.06258 9.45956
783 3.06273 9.4604
784 3.06288 9.46123
785 3.06313 9.46268
786 3.06331 9.46371
787 3.06379 9.46672
788 3.06428 9.46984
789 3.06481 9.47318
790 3.06533 9.47651
791 3.066 9.48087
792 3.06644 9.48363
793 3.06673 9.48534
794 3.06701 9.48704
795 3.06729 9.48873
796 3.06758 9.49043
797 3.06786 9.49211
798 3.06814 9.4938
799 3.06857 9.49649
800 3.069 9.49918
801 3.06943 9.50185
802 3.07007 9.50603
803 3.07071 9.51019
804 3.07119 9.51323
805 3.0715 9.51508
806 3.07166 9.51601
807 3.07212 9.51889
808 3.07258 9.52177
809 3.07301 9.52451
810 3.07341 9.52698
811 3.07389 9.53
812 3.07437 9.53302
813 3.07484 9.53603
814 3.07546 9.54006
815 3.07608 9.54408
816 3.07634 9.54566
817 3.07661 9.54723
818 3.07676 9.54807
819 3.07673 9.5478
820 3.07666 9.5473
821 3.0766 9.54681
822 3.07657 9.54652
823 3.07655 9.5463
824 3.07688 9.54835
825 3.07722 9.55039
826 3.07726 9.55059
827 3.07731 9.55081
828 3.07737 9.55102
829 3.07733 9.5507
830 3.07737 9.55084
831 3.0774 9.55097
832 3.0775 9.55146
833 3.07759 9.55194
834 3.07773 9.55271
835 3.07787 9.55348
836 3.07795 9.55392
837 3.07808 9.55464
838 3.07823 9.55549
839 3.07838 9.55634
840 3.07848 9.55684
841 3.07849 9.55678
842 3.07855 9.55708
843 3.07861 9.55738
844 3.07875 9.55815
845 3.07889 9.55891
846 3.07884 9.55855
847 3.0788 9.55819
848 3.07904 9.55965
849 3.07918 9.56042
850 3.07932 9.56118
851 3.07945 9.56195
852 3.07963 9.56299
853 3.07954 9.56235
854 3.07946 9.56172
855 3.07935 9.56101
856 3.07929 9.56054
857 3.07911 9.55934
858 3.07883 9.5576
859 3.07855 9.55586
860 3.07832 9.55441
861 3.0781 9.55297
862 3.07782 9.55125
863 3.07754 9.54953
864 3.07714 9.54706
865 3.07672 9.54455
866 3.07633 9.54223
867 3.07592 9.53974
868 3.07551 9.53726
869 3.07514 9.53502
870 3.07477 9.53278
871 3.0744 9.53055
872 3.07397 9.52794
873 3.07353 9.52533
874 3.0731 9.52276
875 3.07267 9.52019
876 3.0722 9.51743
877 3.07188 9.51543
878 3.07159 9.51364
879 3.07146 9.51276
880 3.07146 9.51267
881 3.07146 9.51258
882 3.07144 9.51237
883 3.07127 9.51127
884 3.07096 9.50937
885 3.07074 9.50797
886 3.07052 9.50657
887 3.0703 9.50518
888 3.07008 9.50379
889 3.07012 9.50392
890 3.07015 9.50405
891 3.0702 9.50425
892 3.07026 9.50455
893 3.07036 9.5051
894 3.07047 9.50564
895 3.07065 9.50669
896 3.07084 9.50786
897 3.07104 9.50902
898 3.07119 9.50989
899 3.07118 9.50969
900 3.07146 9.5114
901 3.07174 9.5131
902 3.07215 9.51572
903 3.07257 9.51834
904 3.07311 9.52184
905 3.07365 9.52533
906 3.07418 9.52881
907 3.075 9.53436
908 3.07582 9.53989
909 3.07649 9.54437
910 3.07717 9.54884
911 3.07784 9.5533
912 3.07843 9.55719
913 3.07925 9.56278
914 3.0797 9.56561
915 3.08014 9.56844
916 3.08033 9.56952
917 3.08043 9.57008
918 3.08055 9.57072
919 3.08038 9.56964
920 3.08022 9.56855
921 3.08011 9.56785
922 3.08001 9.56715
923 3.07991 9.56645
924 3.07981 9.56575
925 3.07989 9.56613
926 3.07986 9.56587
927 3.07983 9.56561
928 3.07976 9.56511
929 3.07983 9.56546
930 3.08015 9.56741
931 3.08048 9.56945
932 3.0807 9.57079
933 3.0806 9.57009
934 3.0805 9.5694
935 3.08027 9.56798
936 3.08006 9.56659
937 3.07986 9.56536
938 3.07948 9.56306
939 3.0791 9.56077
940 3.07893 9.55962
941 3.07875 9.55847
942 3.07881 9.5588
943 3.07888 9.55913
944 3.07907 9.56023
945 3.07932 9.56174
946 3.07957 9.56326
947 3.07983 9.56484
948 3.08009 9.56641
949 3.08024 9.5673
950 3.08042 9.56833
951 3.08057 9.56921
952 3.08056 9.56909
953 3.08078 9.57041
954 3.08109 9.57231
955 3.08125 9.57325
956 3.08145 9.57441
957 3.08153 9.57486
958 3.08162 9.57531
959 3.08178 9.57626
960 3.08201 9.57766
961 3.08222 9.57886
962 3.08243 9.58013
963 3.08264 9.5814
964 3.08298 9.58355
965 3.08319 9.58477
966 3.08339 9.58598
967 3.08342 9.58607
968 3.08345 9.58616
969 3.08363 9.58724
970 3.08384 9.58849
971 3.084 9.58944
972 3.08416 9.59039
973 3.08425 9.59084
974 3.0845 9.59234
975 3.08474 9.59384
976 3.08499 9.59534
977 3.08535 9.59761
978 3.08571 9.59988
979 3.08607 9.60215
980 3.08631 9.60363
981 3.08656 9.60511
982 3.08679 9.60655
983 3.08703 9.60799
984 3.08721 9.60904
985 3.08739 9.6101
986 3.08771 9.61211
987 3.08852 9.61771
988 3.08937 9.62353
989 3.09021 9.62934
990 3.09104 9.63514
991 3.09198 9.64175
992 3.09312 9.64998
993 3.09416 9.65743
994 3.09481 9.66176
995 3.09532 9.66505
996 3.09584 9.66846
997 3.09642 9.67235
998 3.09675 9.67442
999 3.09703 9.67615
1000 3.09732 9.67789
1001 3.09757 9.67946
1002 3.09791 9.68156
1003 3.09824 9.68366
1004 3.09857 9.68575
1005 3.09903 9.68869
1006 3.09948 9.69163
1007 3.10004 9.69533
1008 3.10046 9.69802
1009 3.10121 9.70315
1010 3.10196 9.70827
1011 3.10271 9.71338
1012 3.10334 9.71764
1013 3.10397 9.72185
1014 3.10456 9.7258
1015 3.10515 9.72974
1016 3.10555 9.7323
1017 3.10595 9.73486
1018 3.10635 9.73741
1019 3.1067 9.73963
1020 3.1068 9.74014
1021 3.10689 9.74065
1022 3.1068 9.74001
1023 3.10672 9.73941
1024 3.10655 9.73834
1025 3.10644 9.73756
1026 3.10657 9.73833
1027 3.10655 9.73812
1028 3.10645 9.73743
1029 3.10636 9.73675
1030 3.10644 9.73717
1031 3.10652 9.73758
1032 3.1066 9.738
1033 3.10653 9.73749
1034 3.10645 9.73693
1035 3.10625 9.73562
1036 3.10606 9.73441
1037 3.10585 9.73308
1038 3.10564 9.73175
1039 3.10543 9.73042
1040 3.10527 9.72932
1041 3.1049 9.72711
1042 3.10453 9.72487
1043 3.10412 9.72239
1044 3.10372 9.72
1045 3.10332 9.71762
1046 3.103 9.71568
1047 3.10269 9.71374
1048 3.10233 9.71157
1049 3.10197 9.70941
1050 3.10169 9.70766
1051 3.10141 9.7059
1052 3.10113 9.70416
1053 3.10085 9.70241
1054 3.10063 9.70102
1055 3.10041 9.69963
1056 3.10019 9.69824
1057 3.09997 9.69686
1058 3.09984 9.69597
1059 3.0997 9.69507
1060 3.0995 9.69379
1061 3.0993 9.6925
1062 3.09915 9.6915
1063 3.09902 9.69064
1064 3.09877 9.68907
1065 3.09858 9.68784
1066 3.09839 9.68661
1067 3.09805 9.68459
1068 3.09765 9.68218
1069 3.09729 9.68003
1070 3.09689 9.6776
1071 3.09658 9.67572
1072 3.09627 9.67385
1073 3.09597 9.67198
1074 3.09576 9.67063
1075 3.09548 9.6689
1076 3.0952 9.66717
1077 3.09492 9.66545
1078 3.09473 9.66426
1079 3.09455 9.66306
1080 3.09436 9.66188
1081 3.09422 9.66094
1082 3.09406 9.65991
1083 3.09378 9.65816
1084 3.09378 9.65809
1085 3.0938 9.65814
1086 3.09384 9.65828
1087 3.09387 9.65842
1088 3.0937 9.65729
1089 3.09358 9.65651
1090 3.09347 9.65574
1091 3.09352 9.65601
1092 3.0935 9.65579
1093 3.0937 9.65701
1094 3.09384 9.65783
1095 3.09399 9.65865
1096 3.09429 9.66053
1097 3.09459 9.6624
1098 3.09495 9.66471
1099 3.09518 9.66615
1100 3.09542 9.66759
1101 3.09592 9.67089
1102 3.09635 9.67364
1103 3.09677 9.6764
1104 3.09708 9.67832
1105 3.09738 9.68025
1106 3.09746 9.68065
1107 3.09753 9.68104
1108 3.09763 9.68156
1109 3.09749 9.68063
1110 3.09731 9.67951
1111 3.0971 9.67816
1112 3.09701 9.67754
1113 3.09692 9.67692
1114 3.09683 9.6763
1115 3.0966 9.67481
1116 3.09636 9.67333
1117 3.09631 9.67295
1118 3.09626 9.67258
1119 3.09617 9.67197
1120 3.09609 9.67137
1121 3.09607 9.67121
1122 3.09604 9.67089
1123 3.0959 9.67003
1124 3.0957 9.66874
1125 3.09554 9.66769
1126 3.09536 9.66655
1127 3.09528 9.66596
1128 3.09513 9.66502
1129 3.09508 9.66461
1130 3.09505 9.66433
1131 3.09501 9.66404
1132 3.09489 9.6632
1133 3.09476 9.66236
1134 3.09471 9.66201
1135 3.0947 9.66183
1136 3.09472 9.66188
1137 3.09489 9.66294
1138 3.095 9.66351
1139 3.0951 9.66409
1140 3.09518 9.6645
1141 3.09516 9.66433
1142 3.09536 9.66551
1143 3.09533 9.66526
1144 3.0952 9.6644
1145 3.09507 9.66355
1146 3.09494 9.66269
1147 3.09497 9.66282
1148 3.095 9.66295
1149 3.09504 9.66308
1150 3.09507 9.66321
1151 3.0951 9.66334
1152 3.09513 9.66346
1153 3.09517 9.66359
