MCC  <E>  <E^2>
150 3.18314 10.3291
151 3.19011 10.3795
152 3.19542 10.4164
153 3.20116 10.4567
154 3.20683 10.4966
155 3.21214 10.5337
156 3.21815 10.5766
157 3.22409 10.6189
158 3.23048 10.6651
159 3.23678 10.7108
160 3.24193 10.7468
161 3.24456 10.7636
162 3.24887 10.7931
163 3.25153 10.8101
164 3.25319 10.8199
165 3.25579 10.8365
166 3.25894 10.8572
167 3.25923 10.8577
168 3.26041 10.8642
169 3.26157 10.8706
170 3.26113 10.8664
171 3.26037 10.8602
172 3.26032 10.8585
173 3.26029 10.857
174 3.26026 10.8555
175 3.26543 10.8926
176 3.27173 10.9394
177 3.27795 10.9856
178 3.2841 11.0313
179 3.28778 11.0565
180 3.28856 11.0604
181 3.29029 11.071
182 3.29206 11.0819
183 3.29172 11.0783
184 3.29137 11.0747
185 3.29103 11.0712
186 3.2907 11.0677
187 3.29109 11.069
188 3.29316 11.0823
189 3.29408 11.0872
190 3.29499 11.0921
191 3.29589 11.0969
192 3.29567 11.0943
193 3.2944 11.085
194 3.29314 11.0758
195 3.29189 11.0667
196 3.29069 11.0579
197 3.28971 11.0505
198 3.28973 11.0495
199 3.28975 11.0485
200 3.28743 11.0332
201 3.28559 11.0206
202 3.28448 11.0125
203 3.28397 11.0081
204 3.28347 11.0037
205 3.28124 10.989
206 3.27903 10.9745
207 3.27685 10.96
208 3.27479 10.9464
209 3.27275 10.9328
210 3.27028 10.9169
211 3.26782 10.901
212 3.26551 10.886
213 3.26321 10.8711
214 3.26094 10.8563
215 3.25867 10.8416
216 3.25643 10.827
217 3.25395 10.8112
218 3.25215 10.7992
219 3.25012 10.7858
220 3.24958 10.7814
221 3.24929 10.7785
222 3.24951 10.7789
223 3.24899 10.7746
224 3.24865 10.7715
225 3.25015 10.7808
226 3.25164 10.79
227 3.25234 10.7937
228 3.25304 10.7974
229 3.25373 10.8011
230 3.25565 10.8135
231 3.26093 10.8534
232 3.26643 10.8953
233 3.27189 10.937
234 3.27539 10.9618
235 3.27886 10.9863
236 3.28287 11.0154
237 3.28683 11.0441
238 3.29077 11.0727
239 3.29478 11.102
240 3.29793 11.124
241 3.29953 11.1341
242 3.30059 11.1404
243 3.30165 11.1467
244 3.30179 11.1466
245 3.30192 11.1465
246 3.30205 11.1464
247 3.30219 11.1462
248 3.30232 11.1461
249 3.30184 11.1421
250 3.30083 11.1347
251 3.29882 11.1215
252 3.29661 11.1072
253 3.29425 11.0921
254 3.29192 11.0772
255 3.29111 11.0711
256 3.2903 11.065
257 3.2895 11.059
258 3.28871 11.053
259 3.28801 11.0476
260 3.28731 11.0422
261 3.28661 11.0368
262 3.28652 11.0354
263 3.28644 11.0339
264 3.286 11.0302
265 3.28601 11.0294
266 3.28497 11.022
267 3.28385 11.0141
268 3.28315 11.0087
269 3.2824 11.0031
270 3.28166 10.9976
271 3.28093 10.9921
272 3.2802 10.9866
273 3.27947 10.9811
274 3.27974 10.9821
275 3.28 10.983
276 3.28045 10.9852
277 3.2809 10.9874
278 3.28134 10.9896
279 3.28178 10.9917
280 3.28222 10.9938
281 3.28276 10.9967
282 3.28283 10.9964
283 3.2829 10.996
284 3.28299 10.9959
285 3.28309 10.9958
286 3.28354 10.998
287 3.28326 10.9954
288 3.28297 10.9928
289 3.28288 10.9915
290 3.28279 10.9902
291 3.28322 10.9923
292 3.28328 10.992
293 3.28231 10.9851
294 3.28095 10.976
295 3.27873 10.9622
296 3.27604 10.946
297 3.27455 10.9362
298 3.27313 10.9267
299 3.27172 10.9174
300 3.27031 10.9081
301 3.26892 10.8989
302 3.2673 10.8883
303 3.26675 10.8842
304 3.26621 10.88
305 3.26568 10.8759
306 3.26463 10.8687
307 3.26487 10.8696
308 3.2651 10.8705
309 3.26386 10.8622
310 3.26248 10.853
311 3.2623 10.8512
312 3.26302 10.8554
313 3.26374 10.8596
314 3.26446 10.8638
315 3.26424 10.8617
316 3.2647 10.8642
317 3.2644 10.8616
318 3.26455 10.8619
319 3.26469 10.8622
320 3.26542 10.8665
321 3.26614 10.8707
322 3.26686 10.8749
323 3.26747 10.8784
324 3.26808 10.8819
325 3.2676 10.8783
326 3.26713 10.8746
327 3.26686 10.8723
328 3.26659 10.8699
329 3.26633 10.8676
330 3.26551 10.8619
331 3.26448 10.8549
332 3.26318 10.8464
333 3.26361 10.8487
334 3.26404 10.851
335 3.26456 10.8539
336 3.26677 10.8693
337 3.26732 10.8725
338 3.26812 10.8773
339 3.26994 10.8898
340 3.27173 10.902
341 3.27417 10.9194
342 3.2766 10.9368
343 3.27902 10.954
344 3.28127 10.97
345 3.28352 10.9858
346 3.2852 10.9973
347 3.28653 11.006
348 3.28786 11.0148
349 3.28964 11.027
350 3.2914 11.0391
351 3.29141 11.0386
352 3.29142 11.0381
353 3.29277 11.047
354 3.29331 11.0501
355 3.2932 11.0488
356 3.2929 11.0463
357 3.29246 11.0429
358 3.29202 11.0395
359 3.29076 11.0312
360 3.28973 11.0243
361 3.28865 11.017
362 3.28827 11.014
363 3.28789 11.011
364 3.28751 11.008
365 3.2871 11.0048
366 3.28669 11.0017
367 3.28629 10.9985
368 3.28588 10.9954
369 3.28548 10.9922
370 3.285 10.9886
371 3.28452 10.9851
372 3.28338 10.9775
373 3.28208 10.9691
374 3.28074 10.9604
375 3.28007 10.9556
376 3.27939 10.9508
377 3.27935 10.9501
378 3.27975 10.9522
379 3.27976 10.9518
380 3.27978 10.9514
381 3.27967 10.9502
382 3.27857 10.9429
383 3.2769 10.9325
384 3.27526 10.9223
385 3.27305 10.9092
386 3.2706 10.895
387 3.26815 10.8808
388 3.26572 10.8667
389 3.2633 10.8526
390 3.26103 10.8393
391 3.2588 10.8261
392 3.25678 10.8141
393 3.25478 10.8021
394 3.25287 10.7905
395 3.25192 10.7842
396 3.25016 10.7735
397 3.24908 10.7664
398 3.2479 10.7587
399 3.24672 10.7511
400 3.24473 10.7392
401 3.24276 10.7275
402 3.24136 10.7187
403 3.23997 10.7099
404 3.23858 10.7011
405 3.2366 10.6894
406 3.23435 10.6763
407 3.23255 10.6655
408 3.23061 10.6539
409 3.22887 10.6434
410 3.22812 10.6383
411 3.22787 10.6362
412 3.2276 10.6339
413 3.22727 10.6313
414 3.22806 10.6361
415 3.22884 10.6409
416 3.23011 10.6493
417 3.23265 10.6678
418 3.23517 10.6863
419 3.23836 10.7106
420 3.2406 10.7267
421 3.24283 10.7427
422 3.24555 10.763
423 3.24777 10.779
424 3.24972 10.7926
425 3.25146 10.8047
426 3.25258 10.812
427 3.2537 10.8193
428 3.25475 10.826
429 3.2558 10.8328
430 3.25682 10.8393
431 3.25871 10.8527
432 3.2606 10.866
433 3.26248 10.8792
434 3.26388 10.8887
435 3.26528 10.8981
436 3.26653 10.9064
437 3.26779 10.9148
438 3.26867 10.9203
439 3.26955 10.9259
440 3.27042 10.9314
441 3.27133 10.9372
442 3.27224 10.9429
443 3.27357 10.952
444 3.27444 10.9574
445 3.27529 10.9628
446 3.27626 10.969
447 3.27754 10.9776
448 3.27881 10.9862
449 3.28081 11.0005
450 3.2828 11.0148
451 3.28477 11.029
452 3.28654 11.0415
453 3.2883 11.0539
454 3.28926 11.0601
455 3.29058 11.0691
456 3.29189 11.078
457 3.29273 11.0833
458 3.29291 11.084
459 3.29309 11.0846
460 3.29326 11.0853
461 3.29337 11.0855
462 3.29345 11.0855
463 3.29327 11.0838
464 3.29274 11.0799
465 3.29179 11.0736
466 3.29085 11.0673
467 3.28989 11.0609
468 3.28904 11.0551
469 3.28884 11.0533
470 3.28863 11.0515
471 3.28777 11.0456
472 3.28722 11.0417
473 3.28691 11.0392
474 3.2866 11.0367
475 3.28639 11.0348
476 3.28622 11.0333
477 3.2868 11.0368
478 3.28819 11.0463
479 3.28956 11.0557
480 3.29168 11.0713
481 3.29378 11.0868
482 3.29569 11.1006
483 3.29691 11.1089
484 3.29859 11.1209
485 3.29995 11.1302
486 3.30138 11.1402
487 3.30142 11.1399
488 3.30145 11.1396
489 3.30069 11.1344
490 3.30051 11.1327
491 3.30022 11.1304
492 3.29969 11.1266
493 3.29944 11.1244
494 3.29871 11.1194
495 3.29816 11.1154
496 3.29795 11.1136
497 3.29791 11.1129
498 3.29733 11.1087
499 3.29705 11.1065
500 3.29661 11.1032
501 3.29617 11.0999
502 3.29546 11.095
503 3.29477 11.0902
504 3.29409 11.0855
505 3.29281 11.0774
506 3.29154 11.0694
507 3.29028 11.0615
508 3.28908 11.0539
509 3.28782 11.0459
510 3.28631 11.0367
511 3.28479 11.0274
512 3.28327 11.0182
513 3.28176 11.0089
514 3.28035 11.0002
515 3.27925 10.9932
516 3.27856 10.9884
517 3.27788 10.9837
518 3.27765 10.9818
519 3.27668 10.9754
520 3.27562 10.9686
521 3.27398 10.9589
522 3.27254 10.9501
523 3.27129 10.9422
524 3.2705 10.9369
525 3.26972 10.9317
526 3.2686 10.9245
527 3.26748 10.9174
528 3.26636 10.9103
529 3.26502 10.902
530 3.26368 10.8938
531 3.26264 10.8871
532 3.26163 10.8806
533 3.26062 10.8741
534 3.25961 10.8677
535 3.25857 10.861
536 3.25746 10.8539
537 3.25664 10.8485
538 3.25587 10.8434
539 3.25487 10.8369
540 3.25427 10.8328
541 3.25367 10.8286
542 3.25307 10.8245
543 3.25218 10.8187
544 3.25104 10.8115
545 3.25006 10.8052
546 3.24907 10.7989
547 3.24857 10.7953
548 3.24771 10.7897
549 3.24656 10.7825
550 3.24555 10.7761
551 3.24454 10.7696
552 3.24402 10.766
553 3.24393 10.765
554 3.24385 10.764
555 3.24377 10.763
556 3.24415 10.7652
557 3.24405 10.7641
558 3.24442 10.7662
559 3.24446 10.766
560 3.2445 10.7658
561 3.24454 10.7656
562 3.24452 10.7651
563 3.24451 10.7646
564 3.24449 10.7641
565 3.24448 10.7636
566 3.24446 10.763
567 3.24451 10.7629
568 3.24456 10.7628
569 3.24492 10.7649
570 3.24508 10.7655
571 3.24568 10.7691
572 3.24553 10.7678
573 3.2448 10.763
574 3.24494 10.7635
575 3.24555 10.7672
576 3.24573 10.768
577 3.24591 10.7688
578 3.24562 10.7665
579 3.24525 10.7638
580 3.24465 10.7597
581 3.24418 10.7564
582 3.24363 10.7526
583 3.24299 10.7483
584 3.2421 10.7426
585 3.24115 10.7366
586 3.24036 10.7314
587 3.23949 10.7258
588 3.23862 10.7203
589 3.23801 10.7162
590 3.23741 10.7121
591 3.23681 10.708
592 3.23621 10.7039
593 3.23499 10.6965
594 3.23377 10.6891
595 3.23256 10.6818
596 3.23136 10.6745
597 3.23031 10.668
598 3.22927 10.6615
599 3.22812 10.6545
600 3.22705 10.6479
601 3.22684 10.6461
602 3.22662 10.6444
603 3.22641 10.6426
604 3.22536 10.6362
605 3.22418 10.629
606 3.22331 10.6235
607 3.22267 10.6192
608 3.22204 10.615
609 3.2218 10.6131
610 3.22156 10.6112
611 3.22137 10.6097
612 3.22056 10.6044
613 3.21974 10.5992
614 3.21879 10.5933
615 3.21779 10.5871
616 3.21679 10.5809
617 3.21589 10.5752
618 3.21479 10.5685
619 3.21363 10.5615
620 3.21288 10.5566
621 3.21215 10.5519
622 3.21174 10.549
623 3.21103 10.5444
624 3.21008 10.5385
625 3.20914 10.5326
626 3.2083 10.5273
627 3.20743 10.5218
628 3.20656 10.5163
629 3.20563 10.5105
630 3.2045 10.5037
631 3.20346 10.4974
632 3.20252 10.4915
633 3.20156 10.4856
634 3.2004 10.4787
635 3.19925 10.4718
636 3.19789 10.4638
637 3.19666 10.4566
638 3.19544 10.4494
639 3.19422 10.4421
640 3.19305 10.4352
641 3.19188 10.4282
642 3.19072 10.4213
643 3.18957 10.4144
644 3.18874 10.4092
645 3.18783 10.4036
646 3.18693 10.398
647 3.18603 10.3924
648 3.18549 10.3888
649 3.18481 10.3844
650 3.18417 10.3802
651 3.18353 10.376
652 3.18286 10.3716
653 3.18205 10.3666
654 3.18103 10.3604
655 3.18004 10.3544
656 3.17951 10.3508
657 3.1793 10.3491
658 3.17915 10.3478
659 3.17873 10.3449
660 3.17831 10.342
661 3.1779 10.3391
662 3.17748 10.3362
663 3.17689 10.3323
664 3.17653 10.3298
665 3.17618 10.3272
666 3.17557 10.3233
667 3.17472 10.318
668 3.17386 10.3127
669 3.17327 10.3088
670 3.17273 10.3052
671 3.17245 10.3031
672 3.17198 10.2999
673 3.17151 10.2968
674 3.17089 10.2927
675 3.17035 10.2891
676 3.1698 10.2855
677 3.16926 10.2819
678 3.16826 10.2759
679 3.16731 10.2702
680 3.16636 10.2644
681 3.1653 10.2581
682 3.16421 10.2517
683 3.16313 10.2453
684 3.16216 10.2395
685 3.16125 10.2339
686 3.16035 10.2284
687 3.15944 10.2229
688 3.15881 10.2188
689 3.15833 10.2156
690 3.15786 10.2124
691 3.15739 10.2092
692 3.15691 10.2061
693 3.15638 10.2026
694 3.15573 10.1984
695 3.1555 10.1966
696 3.15526 10.1948
697 3.15533 10.195
698 3.1556 10.1963
699 3.15569 10.1965
700 3.15596 10.198
701 3.15652 10.2014
702 3.15641 10.2004
703 3.15603 10.1977
704 3.15565 10.1951
705 3.15526 10.1924
706 3.15516 10.1915
707 3.15524 10.1916
708 3.1554 10.1923
709 3.15595 10.1957
710 3.15631 10.1977
711 3.15666 10.1997
712 3.15629 10.1971
713 3.15662 10.1989
714 3.15681 10.1998
715 3.157 10.2007
716 3.15748 10.2036
717 3.15797 10.2065
718 3.15846 10.2095
719 3.15956 10.217
720 3.16065 10.2244
721 3.16089 10.2256
722 3.16133 10.2282
723 3.1618 10.2311
724 3.16223 10.2336
725 3.16228 10.2336
726 3.16249 10.2346
727 3.1627 10.2356
728 3.16314 10.2382
729 3.16383 10.2426
730 3.16452 10.2471
731 3.16529 10.252
732 3.16565 10.2541
733 3.16638 10.2588
734 3.16624 10.2576
735 3.1661 10.2564
736 3.16607 10.2559
737 3.16572 10.2535
738 3.1653 10.2506
739 3.16488 10.2478
740 3.16439 10.2445
741 3.16428 10.2435
742 3.16416 10.2425
743 3.16405 10.2414
744 3.16393 10.2404
745 3.16382 10.2394
746 3.16362 10.2378
747 3.16341 10.2363
748 3.16358 10.237
749 3.16374 10.2378
750 3.16368 10.2371
751 3.16362 10.2364
752 3.16356 10.2357
753 3.1635 10.2351
754 3.16397 10.2379
755 3.16371 10.236
756 3.16357 10.2349
757 3.16344 10.2337
758 3.16331 10.2326
759 3.16319 10.2315
760 3.16343 10.2329
761 3.16349 10.2329
762 3.1634 10.232
763 3.16313 10.2301
764 3.16289 10.2283
765 3.16235 10.2249
766 3.16181 10.2214
767 3.16148 10.2191
768 3.16114 10.2167
769 3.16081 10.2144
770 3.16087 10.2145
771 3.16093 10.2146
772 3.161 10.2147
773 3.16122 10.2159
774 3.16144 10.2171
775 3.16146 10.2169
776 3.16147 10.2167
777 3.16131 10.2154
778 3.16087 10.2125
779 3.16051 10.21
780 3.16016 10.2076
781 3.16006 10.2067
782 3.15996 10.2058
783 3.15974 10.2042
784 3.15953 10.2026
785 3.15915 10.2
786 3.15877 10.1974
787 3.15834 10.1946
788 3.15791 10.1918
789 3.15748 10.1889
790 3.15709 10.1863
791 3.15734 10.1876
792 3.15759 10.189
793 3.15784 10.1903
794 3.15809 10.1917
795 3.15833 10.193
796 3.15856 10.1942
797 3.15903 10.1971
798 3.15932 10.1987
799 3.15962 10.2004
800 3.15951 10.1994
801 3.15927 10.1977
802 3.15912 10.1965
803 3.15883 10.1945
804 3.1586 10.1928
805 3.15841 10.1914
806 3.15852 10.1918
807 3.15862 10.1922
808 3.15872 10.1925
809 3.15902 10.1942
810 3.15931 10.1959
811 3.1596 10.1975
812 3.1599 10.1992
813 3.16032 10.2018
814 3.16042 10.2021
815 3.16039 10.2016
816 3.16081 10.2042
817 3.16134 10.2075
818 3.16228 10.2139
819 3.16322 10.2203
820 3.1644 10.2287
821 3.16569 10.2379
822 3.16711 10.2483
823 3.16799 10.2543
824 3.16887 10.2603
825 3.16944 10.2638
826 3.17039 10.2703
827 3.17136 10.277
828 3.1726 10.2859
829 3.17384 10.2948
830 3.17493 10.3024
831 3.17579 10.3082
832 3.17688 10.3158
833 3.1779 10.3229
834 3.17892 10.33
835 3.1794 10.333
836 3.17988 10.336
837 3.18036 10.3389
838 3.18094 10.3427
839 3.18126 10.3445
840 3.18168 10.3471
841 3.18203 10.3491
842 3.18237 10.3511
843 3.18245 10.3513
844 3.18252 10.3516
845 3.18257 10.3516
846 3.18308 10.3548
847 3.18336 10.3564
848 3.18411 10.3614
849 3.18503 10.3677
850 3.18595 10.374
851 3.18686 10.3803
852 3.1877 10.3859
853 3.18871 10.393
854 3.18972 10.4001
855 3.19073 10.4071
856 3.19157 10.4128
857 3.1924 10.4184
858 3.19321 10.4239
859 3.19414 10.4303
860 3.19507 10.4367
861 3.19599 10.4431
862 3.19691 10.4494
863 3.19748 10.4531
864 3.19804 10.4567
865 3.19861 10.4603
866 3.19917 10.4639
867 3.19964 10.4668
868 3.2001 10.4697
869 3.20081 10.4744
870 3.20151 10.4791
871 3.20221 10.4837
872 3.20291 10.4884
873 3.20364 10.4933
874 3.20393 10.4949
875 3.20422 10.4966
876 3.20451 10.4983
877 3.2048 10.4999
878 3.20508 10.5016
879 3.20503 10.5009
880 3.20499 10.5004
881 3.20508 10.5008
882 3.20473 10.4983
883 3.20413 10.4946
884 3.20326 10.4894
885 3.20256 10.4851
886 3.20193 10.4812
887 3.20123 10.4769
888 3.20054 10.4726
889 3.19984 10.4683
890 3.1992 10.4643
891 3.19855 10.4603
892 3.19781 10.4557
893 3.19706 10.4512
894 3.19633 10.4468
895 3.19569 10.4428
896 3.19503 10.4387
897 3.19449 10.4352
898 3.19366 10.4303
899 3.19288 10.4256
900 3.1919 10.42
901 3.19101 10.4147
902 3.19025 10.4101
903 3.18955 10.4059
904 3.18883 10.4015
905 3.18844 10.3989
906 3.1879 10.3954
907 3.18735 10.392
908 3.18681 10.3885
909 3.18626 10.3851
910 3.18572 10.3816
911 3.18518 10.3782
912 3.18508 10.3773
913 3.18498 10.3764
914 3.18489 10.3756
915 3.18504 10.3763
916 3.18533 10.378
917 3.18563 10.3798
918 3.18593 10.3815
919 3.18598 10.3816
920 3.18604 10.3817
921 3.18609 10.3817
922 3.18614 10.3818
923 3.18619 10.3819
924 3.18624 10.382
925 3.18629 10.3821
926 3.18665 10.3842
927 3.18691 10.3857
928 3.18717 10.3872
929 3.18729 10.3877
930 3.18731 10.3876
931 3.18764 10.3895
932 3.18769 10.3896
933 3.18773 10.3896
934 3.18781 10.3899
935 3.18786 10.39
936 3.18754 10.3878
937 3.18704 10.3846
938 3.18665 10.382
939 3.18637 10.3801
940 3.18642 10.3801
941 3.18647 10.3802
942 3.1867 10.3815
943 3.18726 10.3851
944 3.18782 10.3888
945 3.18869 10.3947
946 3.18955 10.4007
947 3.19017 10.4048
948 3.19116 10.4118
949 3.19189 10.4167
950 3.19278 10.4229
951 3.19344 10.4273
952 3.1941 10.4317
953 3.19477 10.4361
954 3.19517 10.4386
955 3.1957 10.442
956 3.19623 10.4454
957 3.19733 10.4534
958 3.19845 10.4615
959 3.19957 10.4696
960 3.20019 10.4737
961 3.20081 10.4778
962 3.20144 10.482
963 3.20131 10.481
964 3.201 10.4788
965 3.20063 10.4763
966 3.20008 10.4729
967 3.19942 10.4688
968 3.19873 10.4646
969 3.19807 10.4606
970 3.19742 10.4566
971 3.19663 10.4519
972 3.19595 10.4478
973 3.19538 10.4442
974 3.19473 10.4402
975 3.19401 10.4359
976 3.19329 10.4316
977 3.1926 10.4274
978 3.19197 10.4235
979 3.19134 10.4196
980 3.19071 10.4158
981 3.19009 10.4119
982 3.18953 10.4084
983 3.18917 10.406
984 3.18886 10.4039
985 3.18856 10.4018
986 3.18843 10.4008
987 3.18831 10.3998
988 3.18818 10.3988
989 3.18806 10.3978
990 3.1879 10.3966
991 3.18775 10.3954
992 3.1876 10.3942
993 3.18771 10.3947
994 3.18781 10.3951
995 3.18857 10.4002
996 3.18933 10.4054
997 3.19026 10.412
998 3.1912 10.4186
999 3.19222 10.426
1000 3.19278 10.4296
1001 3.19318 10.4321
1002 3.19357 10.4345
1003 3.19428 10.4393
1004 3.19497 10.444
1005 3.19564 10.4485
1006 3.19615 10.4518
1007 3.19666 10.455
1008 3.19731 10.4594
1009 3.19767 10.4616
1010 3.1978 10.4622
1011 3.19812 10.4642
1012 3.19844 10.4661
1013 3.19873 10.4678
1014 3.19902 10.4695
1015 3.19925 10.4708
1016 3.19948 10.472
1017 3.19974 10.4736
1018 3.2 10.4751
1019 3.20026 10.4766
1020 3.20039 10.4772
1021 3.20052 10.4778
1022 3.20095 10.4805
1023 3.20137 10.4832
1024 3.20132 10.4826
1025 3.20165 10.4846
1026 3.20198 10.4866
1027 3.20228 10.4884
1028 3.20257 10.4901
1029 3.20302 10.493
1030 3.20347 10.4958
1031 3.20377 10.4976
1032 3.20374 10.4972
1033 3.2037 10.4967
1034 3.20375 10.4968
1035 3.20373 10.4964
1036 3.20364 10.4956
1037 3.20375 10.4962
1038 3.20387 10.4967
1039 3.20399 10.4973
1040 3.20406 10.4975
1041 3.20369 10.495
1042 3.20332 10.4926
1043 3.20296 10.4902
1044 3.20297 10.4901
1045 3.20309 10.4906
1046 3.20321 10.4912
1047 3.20306 10.49
1048 3.2029 10.4888
1049 3.20306 10.4897
1050 3.20322 10.4905
1051 3.20376 10.494
1052 3.20467 10.5005
1053 3.2057 10.508
1054 3.20656 10.5141
1055 3.20741 10.5201
1056 3.20833 10.5267
1057 3.20914 10.5323
1058 3.21077 10.5454
1059 3.21196 10.5543
1060 3.21291 10.5611
1061 3.21363 10.5661
1062 3.21435 10.571
1063 3.21479 10.5739
1064 3.21524 10.5767
1065 3.21568 10.5795
1066 3.216 10.5815
1067 3.21611 10.582
1068 3.21619 10.5823
1069 3.2159 10.5802
1070 3.21566 10.5785
1071 3.21564 10.5782
1072 3.2153 10.576
1073 3.21485 10.573
1074 3.2144 10.5701
1075 3.21407 10.5679
1076 3.21369 10.5654
1077 3.21332 10.5629
1078 3.21294 10.5604
1079 3.21257 10.558
1080 3.21219 10.5555
1081 3.21151 10.5514
1082 3.21095 10.5479
1083 3.21022 10.5436
1084 3.20948 10.5392
1085 3.20882 10.5352
1086 3.20836 10.5323
1087 3.20816 10.5308
1088 3.20797 10.5294
1089 3.20778 10.528
1090 3.20759 10.5267
1091 3.20707 10.5234
1092 3.20655 10.5201
1093 3.20602 10.5168
1094 3.20542 10.5131
1095 3.20475 10.5091
1096 3.20439 10.5067
1097 3.20402 10.5043
1098 3.20363 10.5018
1099 3.20329 10.4995
1100 3.20282 10.4965
1101 3.20235 10.4935
1102 3.20202 10.4913
1103 3.20169 10.4891
1104 3.20138 10.487
1105 3.20125 10.4859
1106 3.2013 10.4861
1107 3.20118 10.4851
1108 3.20105 10.4841
1109 3.20064 10.4814
1110 3.20024 10.4788
1111 3.20012 10.4779
1112 3.19972 10.4753
1113 3.19933 10.4727
1114 3.19893 10.4701
1115 3.19857 10.4678
1116 3.19838 10.4664
1117 3.1982 10.465
1118 3.19794 10.4632
1119 3.19798 10.4633
1120 3.19789 10.4625
1121 3.19802 10.4632
1122 3.19816 10.4639
1123 3.19829 10.4645
1124 3.19814 10.4634
1125 3.198 10.4623
1126 3.19766 10.46
1127 3.19732 10.4578
1128 3.19685 10.4548
1129 3.19635 10.4517
1130 3.19594 10.4491
1131 3.19553 10.4464
1132 3.19528 10.4447
1133 3.19484 10.4419
1134 3.19415 10.4378
1135 3.19352 10.434
1136 3.19288 10.4302
1137 3.19225 10.4264
1138 3.19158 10.4225
1139 3.19092 10.4185
1140 3.19035 10.4151
1141 3.19003 10.4129
1142 3.18971 10.4108
1143 3.18918 10.4075
1144 3.18879 10.405
1145 3.18839 10.4024
1146 3.18818 10.4009
1147 3.18797 10.3994
1148 3.18783 10.3983
1149 3.1878 10.398
1150 3.18767 10.3969
1151 3.18762 10.3964
1152 3.18757 10.3959
1153 3.18748 10.3951
1154 3.18733 10.394
1155 3.18728 10.3935
1156 3.18744 10.3943
1157 3.18752 10.3947
1158 3.1872 10.3925
1159 3.18672 10.3895
1160 3.18622 10.3864
1161 3.18567 10.3831
