MCC  <E>  <E^2>
395 3.13892 10.2017
396 3.14002 10.2082
397 3.14111 10.2146
398 3.14162 10.2171
399 3.14214 10.2195
400 3.14265 10.222
401 3.14315 10.2244
402 3.14412 10.23
403 3.14438 10.2308
404 3.14464 10.2316
405 3.1449 10.2324
406 3.14516 10.2332
407 3.14438 10.2277
408 3.1436 10.2223
409 3.14283 10.2168
410 3.14206 10.2114
411 3.14129 10.206
412 3.14053 10.2006
413 3.14068 10.2008
414 3.14107 10.2024
415 3.1417 10.2057
416 3.1429 10.2131
417 3.14372 10.2177
418 3.14453 10.2223
419 3.14527 10.2264
420 3.14594 10.23
421 3.1466 10.2335
422 3.14777 10.2407
423 3.14893 10.2478
424 3.15071 10.2596
425 3.15249 10.2713
426 3.15357 10.2778
427 3.15413 10.2807
428 3.15468 10.2836
429 3.1546 10.2823
430 3.15513 10.285
431 3.15473 10.2818
432 3.15434 10.2786
433 3.15372 10.2741
434 3.153 10.269
435 3.15237 10.2645
436 3.15233 10.2635
437 3.1523 10.2625
438 3.15226 10.2615
439 3.15222 10.2606
440 3.15219 10.2596
441 3.15215 10.2586
442 3.15211 10.2577
443 3.15248 10.2593
444 3.1531 10.2627
445 3.15373 10.2661
446 3.15435 10.2695
447 3.15497 10.2729
448 3.15538 10.2748
449 3.15659 10.2824
450 3.15678 10.2829
451 3.15576 10.2762
452 3.15443 10.2679
453 3.15471 10.269
454 3.155 10.2702
455 3.15507 10.27
456 3.15619 10.2769
457 3.15767 10.2866
458 3.15891 10.2944
459 3.15961 10.2984
460 3.16032 10.3024
461 3.16071 10.3042
462 3.16109 10.3061
463 3.16148 10.3079
464 3.16186 10.3097
465 3.16269 10.3145
466 3.1635 10.3193
467 3.16432 10.3241
468 3.16508 10.3286
469 3.16584 10.333
470 3.16574 10.3317
471 3.16642 10.3356
472 3.16534 10.3286
473 3.16507 10.3263
474 3.16468 10.3232
475 3.16479 10.3233
476 3.1649 10.3234
477 3.16501 10.3234
478 3.166 10.3296
479 3.16752 10.3396
480 3.16903 10.3497
481 3.17052 10.3595
482 3.17243 10.3727
483 3.17386 10.3822
484 3.17491 10.3887
485 3.17576 10.3938
486 3.17619 10.396
487 3.17765 10.4057
488 3.17938 10.4175
489 3.1811 10.4293
490 3.18272 10.4403
491 3.18434 10.4512
492 3.18601 10.4626
493 3.18767 10.4739
494 3.18932 10.4851
495 3.19085 10.4954
496 3.19198 10.5026
497 3.19279 10.5075
498 3.19361 10.5124
499 3.19442 10.5173
500 3.19535 10.523
501 3.19603 10.527
502 3.1967 10.5309
503 3.1973 10.5343
504 3.1971 10.5324
505 3.19691 10.5306
506 3.19672 10.5288
507 3.19653 10.5269
508 3.19633 10.5251
509 3.19608 10.5229
510 3.19509 10.5165
511 3.19411 10.5101
512 3.19337 10.5051
513 3.19297 10.502
514 3.19309 10.5022
515 3.1932 10.5023
516 3.19332 10.5025
517 3.19344 10.5026
518 3.19355 10.5028
519 3.1942 10.5066
520 3.1943 10.5066
521 3.19439 10.5066
522 3.19342 10.5003
523 3.19245 10.494
524 3.19148 10.4878
525 3.19017 10.4798
526 3.18887 10.4718
527 3.18757 10.4638
528 3.18628 10.4559
529 3.18572 10.4519
530 3.18517 10.448
531 3.18578 10.4515
532 3.1864 10.4551
533 3.18701 10.4586
534 3.18762 10.4621
535 3.18753 10.461
536 3.1885 10.4671
537 3.18946 10.4732
538 3.19084 10.4824
539 3.1923 10.4923
540 3.19302 10.4967
541 3.19375 10.5011
542 3.19445 10.5052
543 3.19514 10.5094
544 3.19583 10.5135
545 3.19652 10.5176
546 3.19721 10.5217
547 3.19748 10.5229
548 3.19752 10.5227
549 3.19818 10.5265
550 3.19882 10.5304
551 3.19947 10.5342
552 3.19966 10.5349
553 3.19985 10.5356
554 3.19989 10.5353
555 3.19992 10.535
556 3.19995 10.5346
557 3.19999 10.5343
558 3.20002 10.534
559 3.20038 10.5359
560 3.1999 10.5324
561 3.1996 10.53
562 3.1993 10.5276
563 3.199 10.5252
564 3.19826 10.5203
565 3.19766 10.5162
566 3.19706 10.512
567 3.19686 10.5103
568 3.19675 10.509
569 3.19646 10.5067
570 3.19617 10.5044
571 3.19588 10.5021
572 3.1956 10.4998
573 3.19532 10.4976
574 3.19537 10.4974
575 3.19543 10.4973
576 3.19553 10.4975
577 3.19564 10.4976
578 3.19511 10.4939
579 3.19458 10.4902
580 3.19406 10.4866
581 3.19354 10.4829
582 3.19302 10.4793
583 3.19331 10.4807
584 3.1936 10.4821
585 3.19389 10.4835
586 3.19418 10.4849
587 3.19393 10.4829
588 3.19431 10.4849
589 3.19468 10.4868
590 3.19537 10.4911
591 3.19597 10.4947
592 3.19658 10.4983
593 3.19737 10.5032
594 3.19688 10.4998
595 3.19631 10.4958
596 3.19574 10.4919
597 3.19576 10.4916
598 3.1953 10.4883
599 3.1944 10.4826
600 3.19324 10.4755
601 3.19209 10.4685
602 3.19095 10.4615
603 3.18981 10.4546
604 3.18867 10.4476
605 3.18788 10.4425
606 3.18709 10.4374
607 3.18659 10.4339
608 3.18628 10.4315
609 3.18598 10.4292
610 3.18567 10.4268
611 3.18537 10.4245
612 3.18507 10.4222
613 3.18476 10.4199
614 3.18446 10.4176
615 3.18356 10.4118
616 3.18324 10.4095
617 3.18293 10.4071
618 3.18258 10.4045
619 3.18261 10.4042
620 3.1825 10.4031
621 3.18312 10.4068
622 3.18373 10.4105
623 3.18438 10.4145
624 3.18468 10.416
625 3.18498 10.4175
626 3.1855 10.4206
627 3.18603 10.4237
628 3.18656 10.4268
629 3.18709 10.4299
630 3.18762 10.433
631 3.18814 10.4361
632 3.18867 10.4392
633 3.1895 10.4445
634 3.19021 10.4489
635 3.19092 10.4534
636 3.19163 10.4578
637 3.19233 10.4622
638 3.19293 10.4658
639 3.19353 10.4694
640 3.19365 10.4698
641 3.19371 10.4698
642 3.19366 10.469
643 3.19261 10.4626
644 3.19199 10.4584
645 3.19137 10.4543
646 3.19076 10.4502
647 3.19014 10.4462
648 3.18965 10.4428
649 3.1903 10.4468
650 3.19008 10.445
651 3.19047 10.4472
652 3.19052 10.4471
653 3.19074 10.4481
654 3.19095 10.449
655 3.19116 10.45
656 3.19118 10.4497
657 3.19131 10.4502
658 3.19145 10.4506
659 3.19203 10.4542
660 3.19262 10.4578
661 3.19285 10.4589
662 3.19309 10.46
663 3.19332 10.4612
664 3.1929 10.4582
665 3.19315 10.4594
666 3.19283 10.4571
667 3.1928 10.4565
668 3.19309 10.458
669 3.19338 10.4595
670 3.19367 10.4611
671 3.19396 10.4626
672 3.19425 10.4641
673 3.19475 10.4671
674 3.19491 10.4677
675 3.19535 10.4703
676 3.19578 10.4728
677 3.19593 10.4733
678 3.19607 10.4739
679 3.19622 10.4744
680 3.19636 10.475
681 3.19549 10.4695
682 3.19461 10.4641
683 3.19351 10.4575
684 3.19303 10.4542
685 3.19238 10.45
686 3.19226 10.4488
687 3.19214 10.4477
688 3.19183 10.4454
689 3.19153 10.4432
690 3.19064 10.4377
691 3.18942 10.4306
692 3.18841 10.4245
693 3.18853 10.4249
694 3.18865 10.4253
695 3.1891 10.4279
696 3.18954 10.4305
697 3.19043 10.4364
698 3.1914 10.4428
699 3.19236 10.4492
700 3.19331 10.4556
701 3.19422 10.4615
702 3.19486 10.4656
703 3.1959 10.4726
704 3.19694 10.4796
705 3.19737 10.4821
706 3.1978 10.4846
707 3.19823 10.4872
708 3.19866 10.4897
709 3.19908 10.4922
710 3.19976 10.4965
711 3.20059 10.5019
712 3.20112 10.5051
713 3.20125 10.5056
714 3.20135 10.5059
715 3.20152 10.5067
716 3.20169 10.5074
717 3.20186 10.5081
718 3.20203 10.5089
719 3.2023 10.5103
720 3.20257 10.5117
721 3.20284 10.5132
722 3.20276 10.5123
723 3.20313 10.5144
724 3.20349 10.5165
725 3.20457 10.5239
726 3.20564 10.5312
727 3.20671 10.5386
728 3.20762 10.5447
729 3.20853 10.5508
730 3.20924 10.5553
731 3.20994 10.5599
732 3.20967 10.5578
733 3.2094 10.5558
734 3.20945 10.5557
735 3.20949 10.5557
736 3.20954 10.5556
737 3.20959 10.5556
738 3.20964 10.5556
739 3.20981 10.5564
740 3.20998 10.5572
741 3.2102 10.5583
742 3.21073 10.5615
743 3.21117 10.5641
744 3.21166 10.5671
745 3.21214 10.5701
746 3.21233 10.5709
747 3.21251 10.5718
748 3.2127 10.5727
749 3.21221 10.5694
750 3.21064 10.5608
751 3.20907 10.5523
752 3.2075 10.5437
753 3.20631 10.5368
754 3.20512 10.5299
755 3.20393 10.523
756 3.20245 10.5148
757 3.20097 10.5067
758 3.1995 10.4986
759 3.19804 10.4905
760 3.19624 10.4811
761 3.19444 10.4717
762 3.19265 10.4623
763 3.19062 10.4522
764 3.18859 10.442
765 3.18608 10.4305
766 3.18471 10.4228
767 3.18399 10.4182
768 3.18327 10.4137
769 3.18347 10.4146
770 3.18367 10.4156
771 3.18383 10.4163
772 3.18399 10.417
773 3.18415 10.4176
774 3.18426 10.4179
775 3.18436 10.4182
776 3.18446 10.4185
777 3.18408 10.4159
778 3.18371 10.4133
779 3.18334 10.4106
780 3.18329 10.41
781 3.18294 10.4075
782 3.18259 10.405
783 3.18226 10.4027
784 3.18194 10.4003
785 3.18196 10.4001
786 3.18169 10.3981
787 3.18123 10.395
788 3.18121 10.3945
789 3.18119 10.394
790 3.18117 10.3936
791 3.18115 10.3931
792 3.18113 10.3926
793 3.18111 10.3922
794 3.18109 10.3917
795 3.18138 10.3933
796 3.18159 10.3943
797 3.1818 10.3953
798 3.18176 10.3947
799 3.1818 10.3947
800 3.18184 10.3946
801 3.18198 10.3951
802 3.18218 10.3961
803 3.18297 10.4013
804 3.18396 10.408
805 3.185 10.4152
806 3.18574 10.42
807 3.18583 10.4202
808 3.18591 10.4204
809 3.18599 10.4206
810 3.18608 10.4208
811 3.18616 10.421
812 3.18672 10.4245
813 3.18728 10.428
814 3.18784 10.4315
815 3.18829 10.4342
816 3.18879 10.4373
817 3.18898 10.4382
818 3.18835 10.4342
819 3.18772 10.4302
820 3.18707 10.426
821 3.18642 10.4219
822 3.18577 10.4178
823 3.1856 10.4164
824 3.18556 10.4158
825 3.18527 10.4137
826 3.18498 10.4116
827 3.18427 10.4072
828 3.18356 10.4028
829 3.18285 10.3983
830 3.1822 10.3942
831 3.18154 10.3901
832 3.18089 10.386
833 3.18086 10.3854
834 3.18078 10.3846
835 3.18074 10.384
836 3.18037 10.3815
837 3.17999 10.3789
838 3.17958 10.3761
839 3.17905 10.3726
840 3.1786 10.3696
841 3.17816 10.3667
842 3.17687 10.3596
843 3.17559 10.3525
844 3.17506 10.349
845 3.17436 10.3447
846 3.17392 10.3418
847 3.17349 10.3389
848 3.17322 10.3369
849 3.17295 10.3349
850 3.17261 10.3326
851 3.17201 10.3288
852 3.17142 10.325
853 3.17078 10.321
854 3.17015 10.317
855 3.16971 10.3141
856 3.16928 10.3112
857 3.16884 10.3083
858 3.16841 10.3054
859 3.16847 10.3054
860 3.1686 10.3059
861 3.16852 10.3051
862 3.1683 10.3035
863 3.16789 10.3007
864 3.16747 10.2979
865 3.167 10.2948
866 3.16652 10.2917
867 3.16605 10.2886
868 3.1652 10.2835
869 3.16438 10.2786
870 3.16351 10.2734
871 3.16264 10.2683
872 3.16177 10.2631
873 3.161 10.2585
874 3.16062 10.2559
875 3.16091 10.2576
876 3.16025 10.2534
877 3.15947 10.2488
878 3.15855 10.2434
879 3.15763 10.238
880 3.15671 10.2326
881 3.15575 10.2271
882 3.15557 10.2256
883 3.15571 10.2263
884 3.15585 10.2269
885 3.15565 10.2253
886 3.15492 10.2209
887 3.15419 10.2165
888 3.15352 10.2123
889 3.15285 10.2082
890 3.15203 10.2033
891 3.15176 10.2014
892 3.1515 10.1995
893 3.15124 10.1976
894 3.15095 10.1956
895 3.15106 10.196
896 3.1509 10.1947
897 3.15067 10.193
898 3.15044 10.1913
899 3.15074 10.193
900 3.15104 10.1946
901 3.15133 10.1963
902 3.15163 10.198
903 3.15193 10.1996
904 3.15222 10.2013
905 3.1525 10.2028
906 3.15292 10.2053
907 3.15334 10.2078
908 3.15376 10.2103
909 3.15417 10.2128
910 3.15422 10.2128
911 3.15358 10.2088
912 3.15334 10.2071
913 3.1529 10.2042
914 3.15245 10.2013
915 3.15096 10.1936
916 3.14947 10.186
917 3.14751 10.1769
918 3.14612 10.1696
919 3.1441 10.1603
920 3.14208 10.1511
921 3.13942 10.1406
922 3.13697 10.1304
923 3.13485 10.121
924 3.1329 10.1119
925 3.13095 10.1029
926 3.12901 10.0939
927 3.12707 10.0849
928 3.12586 10.0784
929 3.12464 10.0718
930 3.1231 10.0641
931 3.12156 10.0563
932 3.12003 10.0486
933 3.11867 10.0415
934 3.11674 10.0326
935 3.11481 10.0237
936 3.11262 10.0142
937 3.11043 10.0047
938 3.10875 9.99661
939 3.10741 9.9896
940 3.10607 9.98261
941 3.10473 9.97563
942 3.1034 9.96867
943 3.10213 9.96197
944 3.10033 9.95349
945 3.09871 9.94557
946 3.09717 9.93791
947 3.09564 9.93027
948 3.09411 9.92265
949 3.09264 9.91524
950 3.09164 9.90965
951 3.09104 9.90588
952 3.09043 9.90211
953 3.08983 9.89835
954 3.08909 9.89394
955 3.08835 9.88953
956 3.08803 9.88727
957 3.0877 9.88501
958 3.08738 9.88276
959 3.08723 9.88149
960 3.08681 9.87866
961 3.08677 9.87808
962 3.08674 9.8775
963 3.0867 9.87692
964 3.0872 9.87985
965 3.08769 9.88278
966 3.08818 9.8857
967 3.08867 9.88861
968 3.08942 9.8934
969 3.09017 9.89817
970 3.09059 9.90064
971 3.09102 9.90311
972 3.09145 9.90557
973 3.09188 9.90803
974 3.09212 9.90925
975 3.09237 9.91046
976 3.09261 9.91167
977 3.09285 9.91288
978 3.0931 9.91409
979 3.09354 9.91663
980 3.09397 9.91917
981 3.09442 9.92176
982 3.09486 9.92434
983 3.0953 9.92692
984 3.09574 9.92949
985 3.09618 9.93206
986 3.09681 9.93598
987 3.09723 9.93843
988 3.09764 9.94074
989 3.09804 9.94304
990 3.09843 9.94529
991 3.09878 9.94718
992 3.09949 9.95177
993 3.10031 9.95719
994 3.10066 9.95911
995 3.10101 9.96104
996 3.10094 9.96029
997 3.10113 9.96114
998 3.10132 9.96198
999 3.10201 9.96646
1000 3.10271 9.97094
1001 3.10344 9.97561
1002 3.10393 9.97855
1003 3.10456 9.98254
1004 3.10519 9.98652
1005 3.10568 9.98944
1006 3.10617 9.99236
1007 3.10665 9.99527
1008 3.10714 9.99818
1009 3.10772 10.0018
1010 3.10831 10.0055
1011 3.10889 10.0091
1012 3.1094 10.0122
1013 3.10991 10.0153
1014 3.11051 10.019
1015 3.11082 10.0207
1016 3.11111 10.0223
1017 3.11184 10.027
1018 3.11246 10.031
1019 3.11297 10.0341
1020 3.11322 10.0353
1021 3.11357 10.0373
1022 3.11401 10.0399
1023 3.11443 10.0424
1024 3.11485 10.0448
1025 3.11531 10.0476
1026 3.11584 10.0508
1027 3.11636 10.054
1028 3.11697 10.0579
1029 3.11742 10.0605
1030 3.11824 10.066
1031 3.11905 10.0715
1032 3.11989 10.077
1033 3.12082 10.0834
1034 3.1218 10.0902
1035 3.12277 10.0969
1036 3.12375 10.1036
1037 3.1245 10.1086
1038 3.12528 10.1138
1039 3.12607 10.119
1040 3.12637 10.1206
1041 3.1267 10.1225
1042 3.12714 10.1252
1043 3.12758 10.1278
1044 3.12808 10.1308
1045 3.12858 10.1339
1046 3.12907 10.1368
1047 3.12955 10.1398
1048 3.12983 10.1413
1049 3.12969 10.1401
1050 3.12955 10.1389
1051 3.12941 10.1377
1052 3.12927 10.1366
1053 3.12913 10.1354
1054 3.12904 10.1345
1055 3.12894 10.1335
1056 3.12885 10.1327
1057 3.12896 10.133
1058 3.12906 10.1333
1059 3.12916 10.1337
1060 3.12914 10.1332
1061 3.12911 10.1327
1062 3.12918 10.1328
1063 3.12925 10.1329
1064 3.12923 10.1325
1065 3.12976 10.1358
1066 3.13022 10.1386
1067 3.13069 10.1414
1068 3.13073 10.1414
1069 3.13077 10.1413
1070 3.13108 10.143
1071 3.13175 10.1474
1072 3.13212 10.1496
1073 3.13252 10.1519
1074 3.13269 10.1527
1075 3.13325 10.1562
1076 3.13381 10.1597
1077 3.13417 10.1618
1078 3.13453 10.1639
1079 3.13489 10.166
1080 3.13525 10.1681
1081 3.13489 10.1657
1082 3.13454 10.1633
1083 3.13443 10.1623
1084 3.13431 10.1613
1085 3.13348 10.1565
1086 3.13337 10.1555
1087 3.13325 10.1545
1088 3.13314 10.1535
1089 3.13302 10.1524
1090 3.13258 10.1496
1091 3.13214 10.1467
1092 3.13169 10.1438
1093 3.13125 10.141
1094 3.13082 10.1381
1095 3.13015 10.1342
1096 3.12949 10.1302
1097 3.12883 10.1262
1098 3.12818 10.1223
1099 3.12752 10.1183
1100 3.12686 10.1144
1101 3.12621 10.1105
1102 3.1257 10.1073
1103 3.12518 10.104
1104 3.12527 10.1043
1105 3.12541 10.1049
1106 3.12555 10.1055
1107 3.12569 10.1061
1108 3.12564 10.1054
1109 3.12565 10.1052
1110 3.12558 10.1045
1111 3.12551 10.1037
1112 3.12568 10.1045
1113 3.12585 10.1053
1114 3.12584 10.1049
1115 3.12582 10.1046
1116 3.12553 10.1025
1117 3.12523 10.1005
1118 3.12471 10.0972
1119 3.12418 10.0939
1120 3.12366 10.0907
1121 3.1227 10.0854
1122 3.12174 10.0802
1123 3.12069 10.0745
1124 3.11942 10.0681
1125 3.11816 10.0617
1126 3.1169 10.0554
1127 3.11564 10.049
1128 3.11514 10.0459
1129 3.11463 10.0427
1130 3.11413 10.0396
1131 3.11363 10.0364
1132 3.11313 10.0333
1133 3.11263 10.0301
1134 3.11213 10.027
1135 3.11163 10.0239
1136 3.111 10.0201
1137 3.11037 10.0164
1138 3.10974 10.0126
1139 3.10911 10.0088
1140 3.10859 10.0056
1141 3.10834 10.0038
1142 3.10814 10.0023
1143 3.10818 10.0023
1144 3.10865 10.0051
1145 3.10907 10.0077
1146 3.10955 10.0106
1147 3.11 10.0133
1148 3.11049 10.0164
1149 3.11099 10.0195
1150 3.11149 10.0225
1151 3.11148 10.0222
1152 3.11157 10.0225
1153 3.11144 10.0214
1154 3.11132 10.0203
1155 3.11118 10.0192
1156 3.11105 10.0181
1157 3.11091 10.017
1158 3.11088 10.0165
1159 3.11056 10.0144
1160 3.11025 10.0122
