MCC  <E>  <E^2>
177 3.43166 12.1909
178 3.43158 12.188
179 3.4315 12.1851
180 3.43404 12.2014
181 3.43469 12.2037
182 3.4347 12.2016
183 3.43503 12.2016
184 3.43535 12.2017
185 3.43605 12.2044
186 3.43675 12.2071
187 3.43885 12.2203
188 3.44102 12.234
189 3.44316 12.2475
190 3.44155 12.2349
191 3.44164 12.2334
192 3.44172 12.232
193 3.44461 12.2515
194 3.44747 12.2707
195 3.4503 12.2898
196 3.4531 12.3087
197 3.4539 12.3125
198 3.4547 12.3162
199 3.45549 12.3198
200 3.45628 12.3235
201 3.45789 12.3333
202 3.45949 12.343
203 3.46208 12.3605
204 3.46466 12.3778
205 3.4672 12.3949
206 3.46906 12.4067
207 3.47091 12.4184
208 3.47273 12.43
209 3.47256 12.4271
210 3.47257 12.4254
211 3.47384 12.4328
212 3.4751 12.4401
213 3.47634 12.4474
214 3.47775 12.4559
215 3.47914 12.4644
216 3.48053 12.4727
217 3.4839 12.497
218 3.48742 12.5226
219 3.49033 12.5431
220 3.49322 12.5635
221 3.49608 12.5837
222 3.49892 12.6037
223 3.50173 12.6235
224 3.50457 12.6436
225 3.50623 12.6542
226 3.50724 12.6599
227 3.50959 12.6761
228 3.51019 12.6788
229 3.51079 12.6815
230 3.51335 12.6995
231 3.51384 12.7014
232 3.51433 12.7034
233 3.51458 12.7037
234 3.51646 12.7162
235 3.51833 12.7287
236 3.52018 12.741
237 3.52237 12.7561
238 3.52374 12.7647
239 3.52425 12.7669
240 3.52475 12.7691
241 3.52344 12.7588
242 3.52308 12.7549
243 3.52123 12.7413
244 3.51939 12.7277
245 3.51975 12.7289
246 3.5201 12.73
247 3.52177 12.7411
248 3.52343 12.7521
249 3.52507 12.763
250 3.5267 12.7738
251 3.52832 12.7845
252 3.52992 12.7951
253 3.53181 12.8081
254 3.53351 12.8195
255 3.53468 12.8268
256 3.53539 12.8306
257 3.53417 12.8211
258 3.53238 12.808
259 3.5306 12.795
260 3.52884 12.7821
261 3.5271 12.7693
262 3.52665 12.7649
263 3.5262 12.7606
264 3.52576 12.7563
265 3.5248 12.7485
266 3.52384 12.7408
267 3.52178 12.7262
268 3.51822 12.7033
269 3.51805 12.7009
270 3.51947 12.7102
271 3.51972 12.7108
272 3.51931 12.7068
273 3.51804 12.6971
274 3.51678 12.6875
275 3.51101 12.6549
276 3.50527 12.6226
277 3.49936 12.5896
278 3.49546 12.5652
279 3.49373 12.5527
280 3.49252 12.5435
281 3.49132 12.5343
282 3.49013 12.5251
283 3.48894 12.516
284 3.48918 12.5165
285 3.48941 12.5169
286 3.48982 12.5186
287 3.4898 12.5173
288 3.4894 12.5134
289 3.49062 12.5211
290 3.49182 12.5288
291 3.49302 12.5365
292 3.49457 12.5468
293 3.4961 12.5571
294 3.49739 12.5654
295 3.49867 12.5737
296 3.49993 12.5819
297 3.50119 12.5901
298 3.50244 12.5982
299 3.50369 12.6063
300 3.50422 12.609
301 3.50414 12.6073
302 3.50332 12.6007
303 3.50246 12.5938
304 3.50276 12.5949
305 3.50333 12.5979
306 3.50389 12.6009
307 3.50445 12.6039
308 3.50501 12.6068
309 3.50557 12.6098
310 3.50612 12.6127
311 3.50666 12.6156
312 3.50721 12.6185
313 3.50805 12.6236
314 3.50952 12.6336
315 3.50981 12.6346
316 3.50888 12.6274
317 3.50796 12.6202
318 3.50705 12.6131
319 3.50465 12.5971
320 3.50226 12.5812
321 3.49989 12.5654
322 3.49753 12.5497
323 3.49444 12.5302
324 3.49197 12.5139
325 3.49053 12.5036
326 3.48984 12.4979
327 3.48915 12.4923
328 3.4892 12.4917
329 3.48925 12.4911
330 3.4893 12.4904
331 3.48935 12.4898
332 3.4894 12.4892
333 3.48945 12.4886
334 3.48985 12.4905
335 3.48938 12.4864
336 3.48892 12.4823
337 3.48849 12.4785
338 3.48807 12.4747
339 3.48755 12.4702
340 3.487 12.4656
341 3.48646 12.4611
342 3.48593 12.4565
343 3.48446 12.4461
344 3.484 12.4421
345 3.48375 12.4395
346 3.48173 12.426
347 3.48159 12.4242
348 3.48146 12.4224
349 3.48132 12.4206
350 3.48193 12.4241
351 3.48254 12.4276
352 3.48255 12.4268
353 3.48255 12.426
354 3.48303 12.4286
355 3.48293 12.427
356 3.48282 12.4255
357 3.48258 12.4229
358 3.48233 12.4204
359 3.48102 12.4111
360 3.47971 12.4018
361 3.47842 12.3926
362 3.47713 12.3834
363 3.474 12.3644
364 3.4709 12.3455
365 3.47025 12.3404
366 3.47018 12.3391
367 3.47134 12.3468
368 3.47318 12.36
369 3.47502 12.3732
370 3.47685 12.3864
371 3.47793 12.3935
372 3.47901 12.4007
373 3.47992 12.4065
374 3.48082 12.4123
375 3.48235 12.423
376 3.48374 12.4326
377 3.48516 12.4425
378 3.48607 12.4484
379 3.48488 12.4399
380 3.4837 12.4314
381 3.48166 12.418
382 3.47943 12.4036
383 3.47721 12.3892
384 3.475 12.3749
385 3.4728 12.3607
386 3.47061 12.3466
387 3.46843 12.3326
388 3.46506 12.3128
389 3.4617 12.2931
390 3.45748 12.2701
391 3.45328 12.2471
392 3.44862 12.2226
393 3.44397 12.1982
394 3.4408 12.1795
395 3.43888 12.1668
396 3.4373 12.1561
397 3.43527 12.1429
398 3.43325 12.1298
399 3.43173 12.1194
400 3.42879 12.1018
401 3.42527 12.0818
402 3.42211 12.0633
403 3.42223 12.0632
404 3.42234 12.0631
405 3.42273 12.0651
406 3.42313 12.0669
407 3.42352 12.0688
408 3.42395 12.071
409 3.42439 12.0732
410 3.42482 12.0754
411 3.42524 12.0775
412 3.42594 12.0817
413 3.4269 12.0878
414 3.42785 12.0939
415 3.4288 12.0999
416 3.42853 12.0973
417 3.42826 12.0946
418 3.42799 12.092
419 3.42838 12.0939
420 3.428 12.0906
421 3.42762 12.0872
422 3.4264 12.0787
423 3.42518 12.0702
424 3.42397 12.0617
425 3.4232 12.0559
426 3.42243 12.0501
427 3.42167 12.0443
428 3.42091 12.0386
429 3.41805 12.0217
430 3.41482 12.0034
431 3.41204 11.9869
432 3.40916 11.97
433 3.4078 11.9608
434 3.40686 11.9539
435 3.40591 11.9471
436 3.40498 11.9403
437 3.40404 11.9335
438 3.40311 11.9267
439 3.40219 11.92
440 3.40096 11.9116
441 3.39973 11.9031
442 3.39852 11.8947
443 3.3954 11.877
444 3.39286 11.8619
445 3.39033 11.8468
446 3.38801 11.8327
447 3.38729 11.8272
448 3.38531 11.8147
449 3.38334 11.8024
450 3.38152 11.7907
451 3.38122 11.788
452 3.38163 11.7901
453 3.38252 11.7956
454 3.3834 11.8012
455 3.38428 11.8067
456 3.38597 11.8187
457 3.38752 11.8295
458 3.38905 11.8402
459 3.39051 11.8502
460 3.39192 11.8599
461 3.39332 11.8696
462 3.39446 11.8771
463 3.3956 11.8847
464 3.39714 11.8955
465 3.39822 11.9027
466 3.3993 11.9098
467 3.40021 11.9156
468 3.40111 11.9213
469 3.402 11.927
470 3.40265 11.9309
471 3.40358 11.9368
472 3.40442 11.9422
473 3.4043 11.9406
474 3.40419 11.9391
475 3.40267 11.9291
476 3.40116 11.9192
477 3.39966 11.9093
478 3.39816 11.8994
479 3.39574 11.8851
480 3.39333 11.8708
481 3.39094 11.8565
482 3.38892 11.8441
483 3.38692 11.8317
484 3.38529 11.8212
485 3.38366 11.8107
486 3.38205 11.8003
487 3.3809 11.7925
488 3.37974 11.7845
489 3.37858 11.7766
490 3.37743 11.7688
491 3.37628 11.7609
492 3.37526 11.7538
493 3.37424 11.7467
494 3.37327 11.7399
495 3.37231 11.7331
496 3.37162 11.7279
497 3.37093 11.7228
498 3.37055 11.7197
499 3.37019 11.7165
500 3.36951 11.7115
501 3.36915 11.7084
502 3.36878 11.7053
503 3.36842 11.7022
504 3.36806 11.6991
505 3.36724 11.6932
506 3.36642 11.6874
507 3.36605 11.6842
508 3.36581 11.682
509 3.36547 11.679
510 3.36513 11.6761
511 3.3648 11.6732
512 3.36492 11.6734
513 3.36476 11.6717
514 3.36421 11.6674
515 3.36365 11.6631
516 3.36345 11.6611
517 3.36325 11.6592
518 3.36306 11.6572
519 3.36365 11.6607
520 3.36436 11.665
521 3.36506 11.6693
522 3.36575 11.6736
523 3.36645 11.6779
524 3.36741 11.6842
525 3.36836 11.6904
526 3.36932 11.6967
527 3.37008 11.7014
528 3.37083 11.7061
529 3.37158 11.7108
530 3.37228 11.7152
531 3.37339 11.7227
532 3.37449 11.7301
533 3.37559 11.7375
534 3.37676 11.7456
535 3.37793 11.7535
536 3.3791 11.7615
537 3.38005 11.7678
538 3.38129 11.7763
539 3.38252 11.7848
540 3.3834 11.7906
541 3.38427 11.7962
542 3.38514 11.8019
543 3.38601 11.8075
544 3.38666 11.8116
545 3.38636 11.809
546 3.38606 11.8064
547 3.38576 11.8038
548 3.38453 11.7956
549 3.3833 11.7875
550 3.38215 11.7798
551 3.381 11.7722
552 3.37986 11.7646
553 3.37824 11.7545
554 3.37663 11.7444
555 3.37502 11.7344
556 3.37347 11.7246
557 3.37193 11.7149
558 3.37043 11.7054
559 3.36893 11.696
560 3.3675 11.6869
561 3.36607 11.6778
562 3.36465 11.6687
563 3.36221 11.655
564 3.35944 11.6401
565 3.35668 11.6252
566 3.35393 11.6104
567 3.35101 11.595
568 3.34724 11.5772
569 3.34348 11.5594
570 3.34174 11.5488
571 3.34026 11.5395
572 3.33943 11.5337
573 3.3386 11.5279
574 3.33766 11.5215
575 3.33647 11.5137
576 3.33535 11.5062
577 3.33483 11.5023
578 3.33432 11.4984
579 3.33367 11.4936
580 3.33308 11.4893
581 3.3325 11.4849
582 3.33192 11.4806
583 3.33259 11.4846
584 3.33325 11.4887
585 3.33275 11.4848
586 3.33225 11.481
587 3.33175 11.4772
588 3.33039 11.4685
589 3.32903 11.4599
590 3.32768 11.4514
591 3.32633 11.4428
592 3.32524 11.4356
593 3.32415 11.4285
594 3.32306 11.4213
595 3.32147 11.4116
596 3.31988 11.4019
597 3.3172 11.3878
598 3.31453 11.3737
599 3.31187 11.3596
600 3.30922 11.3457
601 3.30658 11.3317
602 3.30537 11.3239
603 3.30414 11.3161
604 3.30328 11.3101
605 3.30242 11.3043
606 3.30199 11.3008
607 3.30176 11.2987
608 3.30155 11.2967
609 3.30178 11.2976
610 3.30202 11.2986
611 3.30225 11.2995
612 3.3031 11.3049
613 3.30314 11.3045
614 3.30318 11.3041
615 3.30335 11.3047
616 3.30312 11.3025
617 3.30305 11.3014
618 3.30249 11.2973
619 3.30183 11.2926
620 3.30251 11.2967
621 3.30319 11.3009
622 3.30387 11.305
623 3.30454 11.3091
624 3.30521 11.3132
625 3.30549 11.3144
626 3.30576 11.3156
627 3.30603 11.3169
628 3.30591 11.3155
629 3.30605 11.3158
630 3.30619 11.3161
631 3.3058 11.313
632 3.30541 11.31
633 3.30462 11.3045
634 3.30381 11.2989
635 3.30338 11.2956
636 3.30253 11.2899
637 3.30168 11.2841
638 3.30084 11.2784
639 3.30081 11.2777
640 3.29998 11.272
641 3.29916 11.2664
642 3.29853 11.2619
643 3.29853 11.2613
644 3.2983 11.2593
645 3.29822 11.2581
646 3.29755 11.2534
647 3.29768 11.2537
648 3.29781 11.254
649 3.29807 11.2552
650 3.29769 11.2522
651 3.29725 11.2488
652 3.29691 11.2461
653 3.29657 11.2433
654 3.29622 11.2406
655 3.2959 11.2379
656 3.29663 11.2425
657 3.29736 11.2471
658 3.29808 11.2516
659 3.29874 11.2557
660 3.29923 11.2585
661 3.29973 11.2614
662 3.29958 11.2599
663 3.29943 11.2583
664 3.29928 11.2568
665 3.29913 11.2552
666 3.29898 11.2537
667 3.29883 11.2522
668 3.29916 11.2539
669 3.29948 11.2556
670 3.2996 11.2558
671 3.29901 11.2516
672 3.29842 11.2474
673 3.29783 11.2432
674 3.2986 11.2481
675 3.29925 11.2521
676 3.30027 11.259
677 3.30088 11.2628
678 3.30149 11.2665
679 3.30195 11.2692
680 3.30229 11.2709
681 3.3021 11.2691
682 3.30225 11.2696
683 3.30237 11.2699
684 3.3024 11.2696
685 3.30243 11.2692
686 3.30247 11.2689
687 3.30251 11.2687
688 3.30238 11.2673
689 3.30231 11.2663
690 3.30223 11.2653
691 3.30229 11.2652
692 3.30236 11.2651
693 3.30239 11.2648
694 3.30243 11.2645
695 3.30247 11.2643
696 3.30183 11.2598
697 3.3012 11.2554
698 3.30075 11.2521
699 3.3003 11.2488
700 3.29936 11.2427
701 3.29842 11.2366
702 3.29749 11.2305
703 3.29625 11.2229
704 3.29489 11.2148
705 3.29269 11.2032
706 3.29048 11.1916
707 3.28919 11.1837
708 3.28789 11.1758
709 3.2866 11.168
710 3.28478 11.1579
711 3.28302 11.148
712 3.28124 11.1381
713 3.27778 11.1234
714 3.27421 11.1085
715 3.27065 11.0937
716 3.2671 11.079
717 3.26382 11.0647
718 3.26067 11.0507
719 3.25753 11.0367
720 3.25439 11.0228
721 3.25139 11.0091
722 3.24839 10.9955
723 3.2454 10.982
724 3.24236 10.9683
725 3.23953 10.9551
726 3.23684 10.9423
727 3.23456 10.9307
728 3.23232 10.9192
729 3.23132 10.9128
730 3.23035 10.9066
731 3.22939 10.9004
732 3.22952 10.9007
733 3.22906 10.8972
734 3.22878 10.8948
735 3.22931 10.8978
736 3.2295 10.8984
737 3.22912 10.8954
738 3.22873 10.8924
739 3.22797 10.8873
740 3.22721 10.8822
741 3.22553 10.8728
742 3.22385 10.8634
743 3.22218 10.8541
744 3.221 10.8469
745 3.21983 10.8397
746 3.21878 10.8332
747 3.21774 10.8266
748 3.21713 10.8223
749 3.21666 10.8189
750 3.21581 10.8133
751 3.21567 10.8118
752 3.21589 10.8126
753 3.2161 10.8134
754 3.21559 10.8097
755 3.21582 10.8106
756 3.21598 10.811
757 3.21565 10.8083
758 3.21531 10.8056
759 3.21498 10.803
760 3.21455 10.7997
761 3.21411 10.7965
762 3.21392 10.7946
763 3.21372 10.7927
764 3.21396 10.7937
765 3.21448 10.7967
766 3.21458 10.7968
767 3.21432 10.7945
768 3.21371 10.7903
769 3.21311 10.7861
770 3.2125 10.7819
771 3.21248 10.7811
772 3.2129 10.7834
773 3.21332 10.7856
774 3.21374 10.7878
775 3.21447 10.7923
776 3.2152 10.7968
777 3.21592 10.8013
778 3.21675 10.8066
779 3.21793 10.8147
780 3.21912 10.8229
781 3.22032 10.8311
782 3.22115 10.8364
783 3.22168 10.8395
784 3.22222 10.8426
785 3.22276 10.8457
786 3.224 10.8543
787 3.22524 10.8629
788 3.22653 10.872
789 3.22781 10.881
790 3.22909 10.89
791 3.23037 10.8989
792 3.23149 10.9066
793 3.23261 10.9142
794 3.23317 10.9175
795 3.23345 10.9188
796 3.23301 10.9155
797 3.23334 10.9171
798 3.23365 10.9187
799 3.23439 10.9233
800 3.23513 10.928
801 3.23587 10.9326
802 3.2366 10.9372
803 3.23734 10.9418
804 3.2381 10.9467
805 3.23887 10.9515
806 3.23962 10.9563
807 3.24002 10.9584
808 3.2403 10.9597
809 3.2408 10.9626
810 3.24083 10.9622
811 3.24097 10.9626
812 3.24112 10.963
813 3.24127 10.9634
814 3.24141 10.9638
815 3.24206 10.9678
816 3.24288 10.9731
817 3.24364 10.9779
818 3.24405 10.9801
819 3.24426 10.981
820 3.24424 10.9803
821 3.24437 10.9806
822 3.24475 10.9826
823 3.24511 10.9846
824 3.24505 10.9836
825 3.245 10.9827
826 3.24519 10.9835
827 3.24403 10.9765
828 3.24288 10.9696
829 3.24173 10.9627
830 3.24058 10.9558
831 3.23943 10.9489
832 3.23829 10.942
833 3.23704 10.9347
834 3.23554 10.9263
835 3.23341 10.9157
836 3.23137 10.9055
837 3.22933 10.8952
838 3.22849 10.8898
839 3.22861 10.8901
840 3.22914 10.8932
841 3.23013 10.8998
842 3.23104 10.9059
843 3.23195 10.9119
844 3.23285 10.9179
845 3.23352 10.922
846 3.23459 10.9293
847 3.23566 10.9367
848 3.23626 10.9403
849 3.23669 10.9427
850 3.23712 10.9451
851 3.23754 10.9474
852 3.2381 10.9507
853 3.23872 10.9546
854 3.23934 10.9584
855 3.24016 10.9637
856 3.2402 10.9634
857 3.24008 10.9621
858 3.23997 10.9609
859 3.23985 10.9596
860 3.24005 10.9604
861 3.24021 10.9609
862 3.24053 10.9625
863 3.24084 10.9641
864 3.24115 10.9657
865 3.24147 10.9672
866 3.24197 10.9702
867 3.24255 10.9737
868 3.24313 10.9772
869 3.24364 10.9802
870 3.24442 10.9853
871 3.24519 10.9903
872 3.24606 10.996
873 3.24707 11.003
874 3.24768 11.0067
875 3.24829 11.0105
876 3.24843 11.0109
877 3.2477 11.0061
878 3.24697 11.0013
879 3.24625 10.9966
880 3.24557 10.992
881 3.24457 10.9859
882 3.24369 10.9804
883 3.24264 10.974
884 3.24233 10.9716
885 3.24202 10.9691
886 3.24154 10.9657
887 3.2414 10.9643
888 3.24045 10.9584
889 3.23999 10.9551
890 3.23982 10.9535
891 3.23965 10.952
892 3.2393 10.9492
893 3.23908 10.9474
894 3.23886 10.9455
895 3.23864 10.9436
896 3.23843 10.9417
897 3.23821 10.9399
898 3.23829 10.9399
899 3.23838 10.94
900 3.23879 10.9422
901 3.23919 10.9445
902 3.2396 10.9468
903 3.24 10.9491
904 3.24055 10.9524
905 3.24072 10.953
906 3.24082 10.9532
907 3.24092 10.9533
908 3.24102 10.9535
909 3.24112 10.9536
910 3.24121 10.9538
911 3.24131 10.9539
912 3.2414 10.954
913 3.24196 10.9574
914 3.24267 10.962
915 3.24327 10.9658
916 3.24388 10.9696
917 3.24435 10.9723
918 3.24514 10.9775
919 3.24548 10.9794
920 3.24564 10.98
921 3.2452 10.9768
922 3.24506 10.9754
923 3.24523 10.9761
924 3.24541 10.9768
925 3.24558 10.9775
926 3.24507 10.9739
927 3.24462 10.9707
928 3.24433 10.9684
929 3.24368 10.9641
930 3.24318 10.9606
931 3.24339 10.9615
932 3.2436 10.9625
933 3.24392 10.9642
934 3.24385 10.9632
935 3.24378 10.9623
936 3.24313 10.958
937 3.24248 10.9537
938 3.24183 10.9495
939 3.24119 10.9452
940 3.24054 10.9409
941 3.2399 10.9367
942 3.23927 10.9325
943 3.23864 10.9283
944 3.23797 10.924
945 3.23726 10.9194
946 3.23684 10.9164
947 3.23592 10.9108
948 3.235 10.9051
949 3.23459 10.9022
950 3.23441 10.9006
951 3.23423 10.899
952 3.23394 10.8967
953 3.23377 10.8952
954 3.23389 10.8956
955 3.23393 10.8953
956 3.23396 10.8951
957 3.23399 10.8948
958 3.23402 10.8946
959 3.23406 10.8943
960 3.23388 10.8928
961 3.23335 10.8892
962 3.23282 10.8856
963 3.23255 10.8835
964 3.23248 10.8825
965 3.232 10.8792
966 3.23134 10.8749
967 3.23069 10.8707
968 3.23014 10.867
969 3.22959 10.8632
970 3.22903 10.8595
971 3.22847 10.8558
972 3.22792 10.852
973 3.22737 10.8483
974 3.22659 10.8434
975 3.22599 10.8395
976 3.22539 10.8355
977 3.22474 10.8313
978 3.22408 10.827
979 3.22274 10.8197
980 3.22141 10.8124
981 3.22023 10.8057
982 3.21906 10.7991
983 3.21835 10.7946
984 3.21714 10.7878
985 3.21608 10.7816
986 3.21502 10.7755
987 3.21382 10.7687
988 3.21315 10.7644
989 3.21245 10.76
990 3.21176 10.7556
991 3.21164 10.7544
992 3.21152 10.7532
993 3.2114 10.752
994 3.21053 10.7467
995 3.20966 10.7414
996 3.20914 10.7379
997 3.20745 10.7295
998 3.20657 10.7242
999 3.20569 10.7189
1000 3.20451 10.7122
