MCC  <E>  <E^2>
338 2.95486 8.73398
339 2.95463 8.73266
340 2.95454 8.73207
341 2.95449 8.73178
342 2.95444 8.7315
343 2.95439 8.73119
344 2.95434 8.73088
345 2.95428 8.73052
346 2.95422 8.73015
347 2.95416 8.7298
348 2.95421 8.73011
349 2.95427 8.73043
350 2.95428 8.73047
351 2.95428 8.7305
352 2.95446 8.73152
353 2.95463 8.73254
354 2.95482 8.73368
355 2.95487 8.73399
356 2.95482 8.73365
357 2.95481 8.73359
358 2.95496 8.73447
359 2.95529 8.73648
360 2.95568 8.73881
361 2.95606 8.74112
362 2.95628 8.7424
363 2.95648 8.74362
364 2.95669 8.74483
365 2.95681 8.74558
366 2.95694 8.74633
367 2.95711 8.74731
368 2.95707 8.7471
369 2.95694 8.74634
370 2.95682 8.74559
371 2.95668 8.74478
372 2.95654 8.74398
373 2.95633 8.74273
374 2.95622 8.74205
375 2.9562 8.74192
376 2.95625 8.74224
377 2.95633 8.74269
378 2.9564 8.74313
379 2.95648 8.74357
380 2.95655 8.74401
381 2.95663 8.74445
382 2.9567 8.74488
383 2.95678 8.74531
384 2.95683 8.74563
385 2.95686 8.74582
386 2.95692 8.74612
387 2.95698 8.7465
388 2.95705 8.74688
389 2.95698 8.74651
390 2.95692 8.74614
391 2.95687 8.74582
392 2.95689 8.74593
393 2.95693 8.74616
394 2.95692 8.74608
395 2.95712 8.74727
396 2.95732 8.74846
397 2.95751 8.74964
398 2.95771 8.75082
399 2.95777 8.75117
400 2.95772 8.75083
401 2.95765 8.75042
402 2.95749 8.7495
403 2.95734 8.74859
404 2.95728 8.74822
405 2.95721 8.74785
406 2.95723 8.74791
407 2.95724 8.74797
408 2.95725 8.74803
409 2.95725 8.74803
410 2.95721 8.74779
411 2.95717 8.74754
412 2.95702 8.74666
413 2.95685 8.74564
414 2.95676 8.74512
415 2.95667 8.7446
416 2.9565 8.74357
417 2.95636 8.74277
418 2.95623 8.74198
419 2.9561 8.74125
420 2.95595 8.74033
421 2.95583 8.73965
422 2.95574 8.73913
423 2.95566 8.73862
424 2.95557 8.73811
425 2.95549 8.7376
426 2.9554 8.73709
427 2.95547 8.73747
428 2.95553 8.73784
429 2.95545 8.73735
430 2.95543 8.73725
431 2.95554 8.73787
432 2.95564 8.73848
433 2.95574 8.7391
434 2.95579 8.73934
435 2.95583 8.73957
436 2.95588 8.73985
437 2.95594 8.74021
438 2.95604 8.74082
439 2.95601 8.74061
440 2.95597 8.74041
441 2.95605 8.74085
442 2.95625 8.74206
443 2.95622 8.74185
444 2.95618 8.74162
445 2.95618 8.74165
446 2.95619 8.7417
447 2.9562 8.74174
448 2.95619 8.74167
449 2.95614 8.74136
450 2.95609 8.74104
451 2.95603 8.74073
452 2.95593 8.74013
453 2.95583 8.73952
454 2.95577 8.73919
455 2.95569 8.73872
456 2.95565 8.73845
457 2.95567 8.73854
458 2.95568 8.73863
459 2.9557 8.73872
460 2.9556 8.73815
461 2.95551 8.73762
462 2.95542 8.73708
463 2.95534 8.73659
464 2.95526 8.73609
465 2.95517 8.73556
466 2.95507 8.73502
467 2.95498 8.73449
468 2.9549 8.73396
469 2.95489 8.7339
470 2.95488 8.73385
471 2.95479 8.73331
472 2.95476 8.73314
473 2.95466 8.73255
474 2.95458 8.7321
475 2.95451 8.73164
476 2.95443 8.73119
477 2.95435 8.73068
478 2.95426 8.73018
479 2.95418 8.72968
480 2.95413 8.72938
481 2.95404 8.72886
482 2.95395 8.72834
483 2.95401 8.72868
484 2.95404 8.72883
485 2.95404 8.72884
486 2.95404 8.72886
487 2.95398 8.72851
488 2.95393 8.72816
489 2.95397 8.72845
490 2.95402 8.72873
491 2.95407 8.729
492 2.95412 8.72928
493 2.95416 8.72956
494 2.95421 8.72983
495 2.95423 8.72991
496 2.95417 8.72959
497 2.95403 8.72877
498 2.95395 8.72829
499 2.95392 8.72807
500 2.95383 8.72754
501 2.95378 8.72724
502 2.95373 8.72695
503 2.95368 8.72666
504 2.95376 8.72717
505 2.95385 8.72768
506 2.95399 8.72853
507 2.95414 8.72938
508 2.95431 8.73041
509 2.95448 8.73144
510 2.95469 8.73267
511 2.95489 8.73389
512 2.9551 8.73513
513 2.95537 8.73676
514 2.95551 8.73759
515 2.95565 8.73842
516 2.95579 8.73925
517 2.95593 8.74007
518 2.95606 8.74089
519 2.95623 8.74191
520 2.9564 8.74292
521 2.95679 8.7453
522 2.95718 8.74767
523 2.95757 8.75003
524 2.95795 8.75238
525 2.9582 8.75389
526 2.95853 8.75588
527 2.95883 8.75767
528 2.95912 8.75946
529 2.95946 8.76149
530 2.95979 8.76351
531 2.96 8.76477
532 2.96024 8.76622
533 2.96048 8.76766
534 2.96072 8.7691
535 2.96096 8.77053
536 2.96119 8.77195
537 2.96155 8.77413
538 2.9619 8.7763
539 2.96226 8.77846
540 2.96261 8.78061
541 2.96296 8.78276
542 2.96331 8.7849
543 2.96366 8.78703
544 2.96401 8.78915
545 2.96436 8.79126
546 2.96464 8.79293
547 2.96489 8.79448
548 2.96515 8.79602
549 2.96539 8.79747
550 2.9657 8.79936
551 2.96613 8.802
552 2.96653 8.80449
553 2.96683 8.80632
554 2.96715 8.80822
555 2.96735 8.80943
556 2.96749 8.81026
557 2.96765 8.81121
558 2.96779 8.81208
559 2.96787 8.81254
560 2.96782 8.81224
561 2.96775 8.8118
562 2.96768 8.81137
563 2.96756 8.81069
564 2.96743 8.80989
565 2.96739 8.80965
566 2.96735 8.80941
567 2.96728 8.80899
568 2.96736 8.8095
569 2.96732 8.80921
570 2.96734 8.80936
571 2.96732 8.80924
572 2.9673 8.80912
573 2.96728 8.809
574 2.96732 8.8092
575 2.96733 8.80926
576 2.96735 8.80939
577 2.96744 8.8099
578 2.96751 8.81032
579 2.96758 8.81074
580 2.9676 8.81085
581 2.96766 8.8112
582 2.96772 8.81155
583 2.96774 8.81165
584 2.96766 8.81114
585 2.96757 8.81064
586 2.96755 8.81051
587 2.96768 8.8113
588 2.96778 8.81188
589 2.96787 8.81243
590 2.96797 8.81301
591 2.96796 8.81296
592 2.96789 8.81249
593 2.96781 8.81202
594 2.96777 8.81179
595 2.96773 8.81155
596 2.96763 8.81094
597 2.96753 8.81033
598 2.96742 8.80973
599 2.96737 8.80943
600 2.96734 8.80922
601 2.96735 8.80928
602 2.96731 8.80905
603 2.96731 8.80903
604 2.96729 8.80889
605 2.9672 8.80835
606 2.96714 8.80801
607 2.96712 8.8079
608 2.96716 8.80808
609 2.96719 8.80826
610 2.96719 8.80829
611 2.9672 8.80832
612 2.96718 8.8082
613 2.96716 8.80809
614 2.96719 8.80822
615 2.96729 8.80884
616 2.9674 8.80946
617 2.9675 8.81009
618 2.9676 8.81071
619 2.96771 8.81132
620 2.96773 8.81144
621 2.9677 8.81125
622 2.96765 8.81096
623 2.96753 8.81025
624 2.96741 8.80954
625 2.96732 8.80902
626 2.96721 8.80837
627 2.96718 8.80817
628 2.96721 8.80837
629 2.96725 8.80856
630 2.96722 8.80841
631 2.9672 8.80829
632 2.96717 8.80806
633 2.96713 8.80784
634 2.96704 8.80728
635 2.96691 8.80656
636 2.96677 8.80572
637 2.96663 8.80488
638 2.96657 8.80454
639 2.96661 8.80475
640 2.96665 8.80497
641 2.96668 8.80518
642 2.96672 8.80539
643 2.96675 8.80557
644 2.96678 8.80575
645 2.96678 8.80573
646 2.9668 8.80586
647 2.96682 8.80598
648 2.96684 8.8061
649 2.96687 8.80623
650 2.96689 8.80636
651 2.96691 8.80649
652 2.96694 8.80662
653 2.96687 8.80621
654 2.96676 8.80558
655 2.96665 8.80494
656 2.96656 8.8044
657 2.96647 8.80386
658 2.96641 8.80348
659 2.96631 8.80288
660 2.96623 8.80244
661 2.96614 8.8019
662 2.96604 8.80129
663 2.966 8.80104
664 2.96594 8.80068
665 2.96597 8.80086
666 2.966 8.80104
667 2.96601 8.80108
668 2.96601 8.80112
669 2.96602 8.80113
670 2.96603 8.8012
671 2.96611 8.80168
672 2.96617 8.80202
673 2.96623 8.80235
674 2.96628 8.80269
675 2.96634 8.80301
676 2.96629 8.80274
677 2.96626 8.80254
678 2.96623 8.80235
679 2.96633 8.80297
680 2.96643 8.80353
681 2.96659 8.80452
682 2.9667 8.80515
683 2.96687 8.80621
684 2.96705 8.80726
685 2.96728 8.80867
686 2.96743 8.80957
687 2.96757 8.81037
688 2.96772 8.81133
689 2.96793 8.81258
690 2.96814 8.81382
691 2.9684 8.81541
692 2.96866 8.817
693 2.96896 8.81882
694 2.96922 8.82046
695 2.96943 8.8217
696 2.9696 8.82275
697 2.96978 8.8238
698 2.96987 8.82433
699 2.96986 8.8243
700 2.9699 8.82451
701 2.96993 8.82471
702 2.96997 8.82491
703 2.97 8.82512
704 2.97003 8.82529
705 2.97004 8.82535
706 2.97006 8.82541
707 2.97007 8.82547
708 2.97008 8.82554
709 2.97003 8.82523
710 2.96998 8.82494
711 2.96993 8.82461
712 2.96996 8.82479
713 2.96997 8.82488
714 2.96997 8.82484
715 2.96996 8.82481
716 2.96992 8.82454
717 2.9699 8.82441
718 2.96988 8.82428
719 2.96986 8.82415
720 2.96987 8.82422
721 2.96989 8.82437
722 2.96992 8.82453
723 2.96995 8.82468
724 2.96995 8.82467
725 2.9701 8.82559
726 2.97024 8.8264
727 2.97037 8.82721
728 2.97044 8.82762
729 2.97051 8.82802
730 2.97055 8.82827
731 2.9707 8.82915
732 2.97085 8.83008
733 2.97111 8.83168
734 2.97137 8.83327
735 2.97163 8.83486
736 2.97184 8.83612
737 2.972 8.83705
738 2.97215 8.83795
739 2.97232 8.83902
740 2.97255 8.84038
741 2.97277 8.84173
742 2.97299 8.84308
743 2.97315 8.84406
744 2.97331 8.84503
745 2.97347 8.84601
746 2.97363 8.84691
747 2.97368 8.84726
748 2.97377 8.84779
749 2.97386 8.84833
750 2.97395 8.84886
751 2.97399 8.8491
752 2.97404 8.84934
753 2.97407 8.84953
754 2.97413 8.84988
755 2.97425 8.8506
756 2.97434 8.85113
757 2.97438 8.85138
758 2.97446 8.85184
759 2.97449 8.85201
760 2.97457 8.85253
761 2.97466 8.85305
762 2.97471 8.85335
763 2.9748 8.85386
764 2.97479 8.85379
765 2.97479 8.85381
766 2.97478 8.85373
767 2.97481 8.85388
768 2.97481 8.85388
769 2.97482 8.85393
770 2.97482 8.85397
771 2.97492 8.85454
772 2.97501 8.8551
773 2.97511 8.85566
774 2.9752 8.85622
775 2.97529 8.85678
776 2.97539 8.85734
777 2.97548 8.85789
778 2.97558 8.85846
779 2.97566 8.85896
780 2.97575 8.85946
781 2.97583 8.85996
782 2.97594 8.8606
783 2.97609 8.86152
784 2.97624 8.86244
785 2.9764 8.86339
786 2.97655 8.86433
787 2.97671 8.86528
788 2.97678 8.86569
789 2.97693 8.86662
790 2.97699 8.86696
791 2.97705 8.86729
792 2.97715 8.86792
793 2.97726 8.86855
794 2.97744 8.86965
795 2.97762 8.87076
796 2.97774 8.87145
797 2.97783 8.87198
798 2.97791 8.87251
799 2.978 8.87301
800 2.97808 8.87351
801 2.97817 8.87401
802 2.97829 8.87472
803 2.97841 8.87549
804 2.97842 8.87551
805 2.97839 8.87531
806 2.97836 8.87515
807 2.97832 8.87489
808 2.97827 8.87464
809 2.97826 8.87453
810 2.97824 8.87443
811 2.97822 8.87432
812 2.97819 8.87412
813 2.97819 8.87413
814 2.97822 8.87427
815 2.97819 8.87411
816 2.97816 8.87394
817 2.97807 8.8734
818 2.97796 8.87274
819 2.97785 8.87209
820 2.97773 8.87137
821 2.9776 8.87061
822 2.97754 8.87024
823 2.97748 8.86988
824 2.97742 8.86952
825 2.97738 8.86929
826 2.97735 8.86908
827 2.97732 8.86891
828 2.97732 8.86891
829 2.97732 8.86891
830 2.97732 8.86891
831 2.97727 8.86861
832 2.97722 8.86831
833 2.97717 8.86802
834 2.97712 8.86773
835 2.97713 8.86777
836 2.97714 8.8678
837 2.97715 8.86784
838 2.97715 8.86788
839 2.97711 8.8676
840 2.97714 8.86778
841 2.97718 8.86804
842 2.97721 8.86823
843 2.97725 8.86841
844 2.97728 8.8686
845 2.97731 8.8688
846 2.97735 8.869
847 2.97731 8.86877
848 2.97735 8.86899
849 2.97739 8.86921
850 2.97742 8.86943
851 2.97746 8.86966
852 2.97748 8.86979
853 2.97744 8.8695
854 2.97739 8.86922
855 2.97734 8.8689
856 2.97727 8.86849
857 2.97718 8.868
858 2.97707 8.86734
859 2.97704 8.86714
860 2.97701 8.86694
861 2.97698 8.86674
862 2.97691 8.86637
863 2.97683 8.86588
864 2.97675 8.86539
865 2.97671 8.86514
866 2.97679 8.86563
867 2.97684 8.86592
868 2.97689 8.8662
869 2.97694 8.86649
870 2.97707 8.86728
871 2.97718 8.86797
872 2.97736 8.86908
873 2.97754 8.87018
874 2.97775 8.87144
875 2.97802 8.87312
876 2.97829 8.87479
877 2.97856 8.87646
878 2.97883 8.87812
879 2.9791 8.87977
880 2.97939 8.88159
881 2.9797 8.88351
882 2.97998 8.88522
883 2.98025 8.8869
884 2.98058 8.88897
885 2.98091 8.89104
886 2.98118 8.89267
887 2.98147 8.89448
888 2.98172 8.89603
889 2.98204 8.89799
890 2.98224 8.89922
891 2.98244 8.90045
892 2.9827 8.90204
893 2.98292 8.90338
894 2.98315 8.90485
895 2.98339 8.90631
896 2.98363 8.9078
897 2.98387 8.90928
898 2.98412 8.91077
899 2.98436 8.91225
900 2.98451 8.91315
901 2.98465 8.91406
902 2.9848 8.91494
903 2.98495 8.91582
904 2.98509 8.9167
905 2.98523 8.91757
906 2.98538 8.91844
907 2.98552 8.91931
908 2.9856 8.91978
909 2.98568 8.92025
910 2.98585 8.92126
911 2.98601 8.92227
912 2.98621 8.92349
913 2.98641 8.92471
914 2.98661 8.92592
915 2.98688 8.9276
916 2.98713 8.92912
917 2.98737 8.93064
918 2.98758 8.9319
919 2.98785 8.9336
920 2.98812 8.9353
921 2.9884 8.93699
922 2.98865 8.93857
923 2.98891 8.94014
924 2.9892 8.94194
925 2.9894 8.9432
926 2.98954 8.94403
927 2.98968 8.94487
928 2.98977 8.94545
929 2.98987 8.94603
930 2.98997 8.9466
931 2.99002 8.94693
932 2.99004 8.94704
933 2.99006 8.94715
934 2.99008 8.94725
935 2.9901 8.94736
936 2.99006 8.94715
937 2.98999 8.94668
938 2.98991 8.94622
939 2.98986 8.94591
940 2.98984 8.9458
941 2.98984 8.94577
942 2.98982 8.94563
943 2.98975 8.94521
944 2.98966 8.9447
945 2.98958 8.94419
946 2.98949 8.94369
947 2.98941 8.94318
948 2.98932 8.94268
949 2.98924 8.94218
950 2.98917 8.94174
951 2.98909 8.94131
952 2.98902 8.94087
953 2.98895 8.94043
954 2.98891 8.94019
955 2.98889 8.94005
956 2.9889 8.94012
957 2.98888 8.94
958 2.98884 8.93978
959 2.98881 8.93957
960 2.98877 8.93935
961 2.98874 8.93914
962 2.98867 8.93872
963 2.9886 8.93831
964 2.98851 8.93776
965 2.98845 8.93739
966 2.98839 8.93702
967 2.98833 8.93666
968 2.98827 8.93629
969 2.98823 8.93608
970 2.9882 8.93588
971 2.98817 8.93567
972 2.98814 8.93552
973 2.98812 8.93537
974 2.98817 8.93567
975 2.98815 8.93557
976 2.98818 8.93572
977 2.98817 8.93564
978 2.98816 8.93557
979 2.98812 8.93536
980 2.98811 8.93528
981 2.9881 8.93522
982 2.98808 8.93511
983 2.98814 8.93546
984 2.98822 8.93596
985 2.98831 8.93645
986 2.98835 8.93668
987 2.98837 8.93681
988 2.98842 8.93709
989 2.98851 8.93768
990 2.98861 8.93826
991 2.98871 8.93885
992 2.98877 8.93921
993 2.98883 8.93955
994 2.98893 8.94014
995 2.98901 8.94066
996 2.98909 8.94115
997 2.9891 8.94115
998 2.9891 8.94118
999 2.98911 8.94121
1000 2.98909 8.94111
