MCC  <E>  <E^2>
274 3.01652 9.21546
275 3.01667 9.21595
276 3.01682 9.21643
277 3.01497 9.20581
278 3.01383 9.19888
279 3.01323 9.19496
280 3.01264 9.19107
281 3.01127 9.18295
282 3.00992 9.17489
283 3.00734 9.16088
284 3.00533 9.14951
285 3.00333 9.13822
286 3.00133 9.12691
287 2.99933 9.11567
288 2.99736 9.10452
289 2.99539 9.09343
290 2.99344 9.08243
291 2.99212 9.07461
292 2.99162 9.07128
293 2.99123 9.06857
294 2.99084 9.06587
295 2.99061 9.0641
296 2.98934 9.05656
297 2.98825 9.04999
298 2.98724 9.04389
299 2.98624 9.03782
300 2.98525 9.03179
301 2.98415 9.0252
302 2.98355 9.0213
303 2.98059 9.00589
304 2.9778 8.99124
305 2.9749 8.97611
306 2.97201 8.96108
307 2.96915 8.94615
308 2.9663 8.93131
309 2.9636 8.91713
310 2.96092 8.90304
311 2.95826 8.88904
312 2.95697 8.88149
313 2.95569 8.87399
314 2.95442 8.86654
315 2.95315 8.85913
316 2.95376 8.86241
317 2.95436 8.86566
318 2.95482 8.868
319 2.95528 8.87032
320 2.95521 8.86951
321 2.95515 8.86871
322 2.95508 8.86791
323 2.95502 8.86711
324 2.95457 8.86412
325 2.95413 8.86114
326 2.95546 8.8692
327 2.95661 8.87599
328 2.95775 8.88275
329 2.95831 8.88578
330 2.95887 8.88879
331 2.9596 8.89287
332 2.96059 8.89868
333 2.96158 8.90446
334 2.96219 8.90778
335 2.96223 8.90761
336 2.96227 8.90744
337 2.96231 8.90728
338 2.96325 8.91277
339 2.96459 8.92093
340 2.96592 8.92905
341 2.96725 8.93713
342 2.96893 8.94768
343 2.97025 8.95572
344 2.97139 8.96255
345 2.97252 8.96934
346 2.97419 8.97987
347 2.97586 8.99034
348 2.97764 9.0017
349 2.97942 9.013
350 2.98119 9.02424
351 2.98295 9.03541
352 2.98469 9.04652
353 2.98643 9.05757
354 2.98763 9.06488
355 2.98883 9.07214
356 2.99002 9.07937
357 2.99167 9.08978
358 2.99314 9.09901
359 2.99461 9.10818
360 2.99607 9.11731
361 2.9976 9.12692
362 2.99913 9.13658
363 3.00066 9.14619
364 3.00218 9.15575
365 3.00369 9.16526
366 3.00516 9.1745
367 3.00662 9.18369
368 3.0075 9.18883
369 3.00837 9.19394
370 3.00923 9.19902
371 3.00942 9.19981
372 3.00874 9.1955
373 3.00798 9.19077
374 3.00723 9.18607
375 3.00648 9.18139
376 3.00509 9.17336
377 3.00349 9.16435
378 3.0017 9.15444
379 2.99992 9.14459
380 2.99875 9.13769
381 2.99758 9.13083
382 2.99642 9.124
383 2.99527 9.11721
384 2.99412 9.11045
385 2.99302 9.10398
386 2.99259 9.10109
387 2.99216 9.09822
388 2.99174 9.09537
389 2.98924 9.08247
390 2.9873 9.07197
391 2.98648 9.06694
392 2.98606 9.06414
393 2.98555 9.06083
394 2.98505 9.05754
395 2.98454 9.05427
396 2.98404 9.05101
397 2.98359 9.04802
398 2.98314 9.04505
399 2.98269 9.04209
400 2.98225 9.03915
401 2.98197 9.03718
402 2.9817 9.03522
403 2.98066 9.02911
404 2.98105 9.03115
405 2.98144 9.03318
406 2.98181 9.03503
407 2.98248 9.03886
408 2.98314 9.04267
409 2.98401 9.04781
410 2.98488 9.05294
411 2.98574 9.05803
412 2.9866 9.0631
413 2.98745 9.06815
414 2.98816 9.07229
415 2.9883 9.07277
416 2.98844 9.07326
417 2.98661 9.06337
418 2.98479 9.05353
419 2.98297 9.04373
420 2.98117 9.03398
421 2.97987 9.02661
422 2.97869 9.01984
423 2.97774 9.01418
424 2.97679 9.00855
425 2.97584 9.00295
426 2.9749 8.99737
427 2.97366 8.99033
428 2.97198 8.98119
429 2.96979 8.96991
430 2.96762 8.95867
431 2.96545 8.94749
432 2.9633 8.93636
433 2.96116 8.92529
434 2.95895 8.91398
435 2.95676 8.90273
436 2.95457 8.89153
437 2.953 8.88292
438 2.95243 8.87933
439 2.95245 8.87908
440 2.95345 8.88504
441 2.95486 8.89392
442 2.95627 8.90276
443 2.95767 8.91157
444 2.95907 8.92033
445 2.96046 8.92905
446 2.96179 8.93735
447 2.96312 8.94562
448 2.96444 8.95385
449 2.96597 8.9636
450 2.96749 8.97331
451 2.96904 8.98325
452 2.97037 8.99151
453 2.97141 8.99781
454 2.97229 9.00302
455 2.97316 9.00821
456 2.97422 9.01463
457 2.97471 9.01727
458 2.97519 9.01989
459 2.97567 9.0225
460 2.97611 9.0248
461 2.97637 9.02605
462 2.97645 9.02616
463 2.97666 9.02708
464 2.9769 9.02818
465 2.97719 9.02957
466 2.97735 9.03018
467 2.97751 9.03078
468 2.97778 9.03208
469 2.9783 9.03492
470 2.97827 9.03439
471 2.97824 9.03386
472 2.97853 9.03533
473 2.97883 9.03679
474 2.98009 9.04473
475 2.98135 9.05264
476 2.9826 9.06052
477 2.98367 9.06703
478 2.98451 9.07208
479 2.98535 9.0771
480 2.98584 9.07975
481 2.98589 9.07973
482 2.98636 9.08228
483 2.98653 9.08296
484 2.98612 9.08027
485 2.98513 9.07449
486 2.98381 9.06713
487 2.98305 9.06252
488 2.98228 9.05793
489 2.98169 9.05425
490 2.98119 9.051
491 2.98068 9.04778
492 2.97923 9.03985
493 2.9782 9.0339
494 2.97718 9.02798
495 2.97615 9.02208
496 2.97448 9.01316
497 2.9724 9.00261
498 2.97146 8.99711
499 2.97047 8.99139
500 2.96958 8.98618
501 2.9687 8.981
502 2.96758 8.97466
503 2.96605 8.96641
504 2.96453 8.9582
505 2.96357 8.95264
506 2.96203 8.9444
507 2.96083 8.93769
508 2.95908 8.92855
509 2.95734 8.91946
510 2.95561 8.9104
511 2.95376 8.90085
512 2.95215 8.89233
513 2.95055 8.88384
514 2.94873 8.87448
515 2.94698 8.8654
516 2.94555 8.85768
517 2.94413 8.84998
518 2.94271 8.84231
519 2.9413 8.83468
520 2.93989 8.82707
521 2.93881 8.82098
522 2.93773 8.8149
523 2.93666 8.80885
524 2.93559 8.80283
525 2.93503 8.79935
526 2.93544 8.80146
527 2.93593 8.80414
528 2.93642 8.80681
529 2.93622 8.80527
530 2.93601 8.80375
531 2.93662 8.80718
532 2.93751 8.81247
533 2.93838 8.81761
534 2.93909 8.82171
535 2.93979 8.8258
536 2.9405 8.82988
537 2.94094 8.83221
538 2.94137 8.83454
539 2.94181 8.83686
540 2.94224 8.83917
541 2.94292 8.84308
542 2.9441 8.85044
543 2.94528 8.85777
544 2.94635 8.86439
545 2.94742 8.87098
546 2.94849 8.87758
547 2.94934 8.88267
548 2.95019 8.88774
549 2.95095 8.89221
550 2.95169 8.89655
551 2.95281 8.9035
552 2.95397 8.91072
553 2.95512 8.91792
554 2.95626 8.9251
555 2.95741 8.93225
556 2.95856 8.93949
557 2.95975 8.94695
558 2.96093 8.95439
559 2.96211 8.96181
560 2.96333 8.96955
561 2.96452 8.97703
562 2.9657 8.98449
563 2.96681 8.99142
564 2.96791 8.99832
565 2.96888 9.0043
566 2.96985 9.01026
567 2.97082 9.0162
568 2.9715 9.02013
569 2.97217 9.02405
570 2.97275 9.02735
571 2.9728 9.02731
572 2.97339 9.03068
573 2.97345 9.03074
574 2.97351 9.03078
575 2.97378 9.03208
576 2.97345 9.02985
577 2.97312 9.02763
578 2.97376 9.03133
579 2.9744 9.03503
580 2.97525 9.0402
581 2.97606 9.04508
582 2.97687 9.04995
583 2.97767 9.0548
584 2.97804 9.05675
585 2.97836 9.05836
586 2.97867 9.05996
587 2.97917 9.06278
588 2.97967 9.06558
589 2.98038 9.06977
590 2.98108 9.07395
591 2.98188 9.07876
592 2.98298 9.0857
593 2.98407 9.09262
594 2.98505 9.09875
595 2.98604 9.10487
596 2.98702 9.11098
597 2.98799 9.11707
598 2.98885 9.12235
599 2.98956 9.12652
600 2.99026 9.13068
601 2.99095 9.13483
602 2.99165 9.13896
603 2.99165 9.13866
604 2.99165 9.13838
605 2.99097 9.13427
606 2.99029 9.13017
607 2.98962 9.12609
608 2.98894 9.12202
609 2.98869 9.12026
610 2.98844 9.11851
611 2.9882 9.11676
612 2.98795 9.11502
613 2.98771 9.11329
614 2.98734 9.1109
615 2.98687 9.10788
616 2.98614 9.10355
617 2.98541 9.09923
618 2.98469 9.09493
619 2.98396 9.09064
620 2.98324 9.08637
621 2.98278 9.08343
622 2.98232 9.0805
623 2.98185 9.07757
624 2.98152 9.07538
625 2.98151 9.07501
626 2.9815 9.07464
627 2.98149 9.07427
628 2.98187 9.07633
629 2.98224 9.07838
630 2.98297 9.08276
631 2.9837 9.08713
632 2.98442 9.09149
633 2.98514 9.09583
634 2.98586 9.10016
635 2.98658 9.10447
636 2.98728 9.10867
637 2.988 9.11303
638 2.98872 9.11737
639 2.98944 9.1217
640 2.9903 9.12708
641 2.99128 9.13326
642 2.99204 9.13783
643 2.99261 9.14116
644 2.99317 9.14448
645 2.99364 9.14715
646 2.99391 9.14849
647 2.99417 9.14982
648 2.99443 9.15116
649 2.99495 9.15414
650 2.99547 9.15712
651 2.99586 9.15929
652 2.99625 9.16146
653 2.99644 9.16233
654 2.99662 9.16316
655 2.99687 9.16439
656 2.99725 9.16652
657 2.99782 9.16987
658 2.99794 9.17031
659 2.99806 9.17075
660 2.99818 9.17118
661 2.99798 9.16977
662 2.99779 9.16837
663 2.9976 9.16697
664 2.99646 9.16075
665 2.99533 9.15455
666 2.99406 9.14775
667 2.99283 9.1411
668 2.9916 9.13446
669 2.99076 9.12963
670 2.99044 9.12752
671 2.99054 9.12785
672 2.99118 9.13168
673 2.99182 9.13549
674 2.99245 9.13929
675 2.99291 9.1419
676 2.9933 9.14409
677 2.9937 9.1463
678 2.9941 9.14851
679 2.99449 9.15071
680 2.99489 9.1529
681 2.99519 9.15449
682 2.99549 9.15608
683 2.99584 9.158
684 2.99619 9.15992
685 2.99654 9.16183
686 2.99689 9.16374
687 2.99721 9.16547
688 2.99753 9.1672
689 2.99785 9.16894
690 2.998 9.16958
691 2.99838 9.17173
692 2.99877 9.17386
693 2.99905 9.17537
694 2.99899 9.17471
695 2.99906 9.17491
696 2.99914 9.17511
697 2.99921 9.17531
698 2.99924 9.1752
699 2.99928 9.1752
700 2.99932 9.17521
701 2.99898 9.17296
702 2.99847 9.16983
703 2.99843 9.16933
704 2.99839 9.16883
705 2.99835 9.16833
706 2.99864 9.16993
707 2.99894 9.17153
708 2.99901 9.17172
709 2.99909 9.17191
710 2.99916 9.1721
711 2.99923 9.17229
712 2.9996 9.17437
713 2.99967 9.17451
714 2.99973 9.17464
715 2.9998 9.17478
716 2.99986 9.17492
717 2.99992 9.17505
718 2.99998 9.17519
719 3.00005 9.17532
720 3.00012 9.17554
721 2.9996 9.17235
722 2.99871 9.16733
723 2.99812 9.16384
724 2.99801 9.16295
725 2.99841 9.16517
726 2.99874 9.16699
727 2.99911 9.1691
728 2.99916 9.16916
729 2.99954 9.1713
730 3 9.17398
731 3.00046 9.17665
732 3.00091 9.17927
733 3.00136 9.18188
734 3.00181 9.18448
735 3.00193 9.18501
736 3.00206 9.18554
737 3.00241 9.18749
738 3.00276 9.18944
739 3.00272 9.18899
740 3.00269 9.18854
741 3.0027 9.18838
742 3.00271 9.18823
743 3.0026 9.18736
744 3.0025 9.18651
745 3.00239 9.18565
746 3.00211 9.18376
747 3.00182 9.18188
748 3.00154 9.18001
749 3.0016 9.18015
750 3.00166 9.1803
751 3.00172 9.18044
752 3.00194 9.18156
753 3.00216 9.18268
754 3.0025 9.1846
755 3.0026 9.18496
756 3.00269 9.18532
757 3.00279 9.18567
758 3.00288 9.18603
759 3.00298 9.18639
760 3.00269 9.18451
761 3.00241 9.18264
762 3.00212 9.18078
763 3.00174 9.17835
764 3.00168 9.17777
765 3.00188 9.17879
766 3.0019 9.17867
767 3.00214 9.17995
768 3.00255 9.18231
769 3.00287 9.18411
770 3.00349 9.18796
771 3.00405 9.19134
772 3.00443 9.1935
773 3.00455 9.194
774 3.00477 9.19517
775 3.005 9.19635
776 3.00522 9.19752
777 3.00545 9.19869
778 3.0056 9.19943
779 3.00575 9.20016
780 3.00595 9.20118
781 3.00624 9.20277
782 3.00653 9.20435
783 3.00723 9.20876
784 3.00772 9.21165
785 3.00815 9.2142
786 3.00821 9.21434
787 3.00826 9.21446
788 3.00832 9.21457
789 3.00813 9.21327
790 3.00795 9.21197
791 3.00797 9.21189
792 3.00842 9.21459
793 3.00903 9.21833
794 3.00964 9.22205
795 3.01024 9.22577
796 3.01093 9.23011
797 3.01155 9.23396
798 3.01217 9.2378
799 3.01278 9.24156
800 3.01328 9.24458
801 3.01379 9.2476
802 3.01447 9.25187
803 3.01515 9.25614
804 3.01583 9.26039
805 3.01646 9.26436
806 3.01711 9.26839
807 3.01757 9.27114
808 3.01803 9.27388
809 3.01849 9.27661
810 3.01895 9.27934
811 3.01943 9.28223
812 3.01991 9.28512
813 3.02006 9.28584
814 3.02021 9.28655
815 3.02036 9.28727
816 3.0206 9.2886
817 3.02085 9.28993
818 3.02109 9.29126
819 3.02134 9.29258
820 3.02158 9.2939
821 3.02115 9.29125
822 3.02075 9.28879
823 3.02036 9.28634
824 3.01997 9.28389
825 3.01957 9.28145
826 3.01923 9.27927
827 3.01888 9.27708
828 3.01866 9.27558
829 3.01844 9.27408
830 3.0182 9.27248
831 3.01809 9.27163
832 3.01807 9.27135
833 3.01782 9.26968
834 3.01768 9.26868
835 3.01755 9.26768
836 3.01741 9.26668
837 3.01773 9.26846
838 3.01804 9.27024
839 3.01848 9.27284
840 3.01891 9.27544
841 3.0193 9.27769
842 3.02006 9.28263
843 3.02068 9.28648
844 3.02111 9.28904
845 3.02154 9.2916
846 3.02192 9.29381
847 3.02237 9.29653
848 3.02304 9.30078
849 3.02358 9.3041
850 3.02412 9.30742
851 3.02467 9.31079
852 3.02521 9.31415
853 3.02548 9.31561
854 3.02605 9.31916
855 3.02662 9.3227
856 3.02691 9.32435
857 3.02727 9.32647
858 3.02763 9.32858
859 3.02818 9.33197
860 3.02873 9.33534
861 3.02926 9.33862
862 3.02979 9.3419
863 3.03032 9.34516
864 3.03085 9.34842
865 3.0315 9.35256
866 3.03215 9.3567
867 3.03284 9.3611
868 3.0334 9.36452
869 3.03386 9.36731
870 3.03431 9.37009
871 3.03477 9.37286
872 3.03523 9.37563
873 3.03576 9.37889
874 3.0364 9.38299
875 3.037 9.38673
876 3.03759 9.39046
877 3.03805 9.39324
878 3.03852 9.39609
879 3.03881 9.39775
880 3.0391 9.39941
881 3.03917 9.39965
882 3.03924 9.39989
883 3.03931 9.40013
884 3.0392 9.3993
885 3.03909 9.39847
886 3.0395 9.40095
887 3.03988 9.40317
888 3.04025 9.40538
889 3.04058 9.40726
890 3.0409 9.40914
891 3.04096 9.4093
892 3.04101 9.40947
893 3.0409 9.40861
894 3.04079 9.40775
895 3.04067 9.4069
896 3.04056 9.40604
897 3.04054 9.4057
898 3.04052 9.40544
899 3.04051 9.40518
900 3.04023 9.40337
901 3.04014 9.40266
902 3.04005 9.40195
903 3.04 9.40144
904 3.03992 9.4008
905 3.03999 9.40104
906 3.04044 9.40383
907 3.0409 9.40661
908 3.04135 9.40938
909 3.04152 9.41027
910 3.04169 9.41115
911 3.04186 9.41204
912 3.04203 9.41292
913 3.04208 9.41303
914 3.04209 9.41291
915 3.04198 9.41207
916 3.04148 9.40912
917 3.04099 9.40618
918 3.04026 9.40205
919 3.03962 9.39834
920 3.03927 9.39617
921 3.03892 9.394
922 3.03858 9.39184
923 3.03861 9.39189
924 3.03846 9.39078
925 3.0383 9.38968
926 3.03832 9.38965
927 3.03832 9.38945
928 3.03831 9.38926
929 3.03848 9.3901
930 3.03836 9.38925
931 3.03825 9.3884
932 3.0382 9.38792
933 3.03814 9.38744
934 3.03784 9.38552
935 3.03703 9.38103
936 3.03632 9.37701
937 3.03579 9.37389
938 3.03526 9.37077
939 3.03441 9.36614
940 3.03435 9.36558
941 3.03436 9.36549
942 3.03435 9.36523
943 3.03447 9.36586
944 3.03459 9.36641
945 3.03493 9.36841
946 3.03531 9.37071
947 3.03589 9.37437
948 3.0365 9.37827
949 3.03711 9.38217
950 3.03779 9.38652
951 3.03846 9.39086
952 3.03913 9.39519
953 3.03964 9.39839
954 3.04015 9.40158
955 3.04046 9.40339
956 3.04077 9.4052
957 3.04102 9.40664
958 3.04128 9.40808
959 3.0417 9.41063
960 3.04211 9.41317
961 3.04255 9.41585
962 3.0428 9.41726
963 3.04305 9.41867
964 3.04365 9.42249
965 3.04406 9.42502
966 3.04448 9.42755
967 3.04468 9.42865
968 3.04488 9.42974
969 3.04507 9.4308
970 3.04527 9.43185
971 3.04542 9.43264
972 3.04567 9.43404
973 3.04582 9.4348
974 3.04588 9.43505
975 3.04595 9.43529
976 3.04601 9.43553
977 3.04644 9.43812
978 3.04686 9.44071
979 3.04705 9.44177
980 3.04703 9.44148
981 3.04701 9.44119
982 3.04669 9.4392
983 3.0463 9.43679
984 3.04591 9.4344
985 3.04543 9.43153
986 3.04522 9.43019
987 3.04502 9.42884
988 3.04482 9.4275
989 3.04447 9.42534
990 3.04413 9.42318
991 3.04378 9.42103
992 3.04382 9.4211
993 3.04369 9.42021
994 3.04357 9.41932
995 3.04317 9.41688
996 3.04277 9.41444
997 3.04237 9.412
998 3.0418 9.40871
999 3.0415 9.40683
1000 3.0412 9.40495
1001 3.04115 9.40448
1002 3.0411 9.40401
1003 3.04101 9.40334
1004 3.04092 9.40266
1005 3.04059 9.40058
1006 3.04014 9.39792
1007 3.03969 9.39521
1008 3.03915 9.39208
1009 3.03925 9.39253
1010 3.03935 9.39298
1011 3.0392 9.39197
1012 3.03906 9.39095
1013 3.03891 9.38994
1014 3.03903 9.39051
1015 3.03914 9.39107
1016 3.03918 9.39111
1017 3.0393 9.39175
1018 3.03943 9.39239
1019 3.03956 9.39304
1020 3.03969 9.39367
1021 3.03988 9.39477
1022 3.04008 9.39585
1023 3.04031 9.39712
1024 3.04044 9.39783
1025 3.04058 9.39852
1026 3.0405 9.39788
1027 3.04042 9.39724
1028 3.04061 9.39829
1029 3.04078 9.39924
1030 3.04072 9.39869
1031 3.04068 9.39835
1032 3.04065 9.398
1033 3.04085 9.39912
1034 3.04113 9.40077
1035 3.04148 9.40285
1036 3.04182 9.40493
1037 3.04217 9.407
1038 3.04251 9.40907
1039 3.04279 9.41066
1040 3.04306 9.41224
1041 3.04336 9.41406
1042 3.04365 9.41571
1043 3.04408 9.41843
1044 3.04452 9.42113
1045 3.04498 9.42402
1046 3.04544 9.4269
1047 3.04575 9.42872
1048 3.04605 9.43053
1049 3.04628 9.43185
1050 3.04651 9.43317
1051 3.04679 9.43478
1052 3.04713 9.43683
1053 3.04757 9.43957
1054 3.04802 9.4424
1055 3.04815 9.44308
1056 3.04829 9.44376
1057 3.04842 9.44444
1058 3.04839 9.44415
1059 3.04846 9.44439
1060 3.04847 9.44432
1061 3.04848 9.44426
1062 3.0486 9.44484
1063 3.04887 9.44642
1064 3.04932 9.44924
1065 3.04977 9.45205
1066 3.05021 9.45485
1067 3.05075 9.45829
1068 3.05132 9.46194
1069 3.05186 9.46544
1070 3.0524 9.46893
1071 3.05295 9.47241
1072 3.05349 9.47589
1073 3.05399 9.47911
1074 3.05439 9.48159
1075 3.05479 9.48406
1076 3.05519 9.48653
1077 3.05544 9.48794
1078 3.05568 9.48935
1079 3.05592 9.49076
1080 3.05599 9.49104
1081 3.05594 9.49062
1082 3.0562 9.49208
1083 3.05645 9.49354
1084 3.05666 9.49473
1085 3.05686 9.49591
1086 3.05708 9.49714
1087 3.05709 9.49707
1088 3.057 9.49637
1089 3.0569 9.49567
1090 3.05681 9.49497
1091 3.05672 9.49427
1092 3.05661 9.4935
1093 3.05651 9.49273
1094 3.0564 9.49197
1095 3.0563 9.4912
1096 3.05584 9.48848
1097 3.05538 9.48576
1098 3.05492 9.48305
1099 3.05446 9.48034
1100 3.05394 9.47736
1101 3.05343 9.47438
1102 3.05273 9.47049
1103 3.05203 9.46661
1104 3.05168 9.4645
1105 3.05134 9.46239
1106 3.0506 9.45835
1107 3.04986 9.45432
1108 3.04897 9.44963
1109 3.04821 9.4455
1110 3.04757 9.44188
1111 3.0472 9.43964
1112 3.04697 9.43816
1113 3.04699 9.43818
1114 3.04702 9.43819
1115 3.04724 9.43947
1116 3.04755 9.44136
1117 3.04787 9.44325
1118 3.04833 9.44618
1119 3.0488 9.44911
1120 3.04927 9.45208
1121 3.04974 9.45508
1122 3.05021 9.45808
1123 3.05068 9.46108
1124 3.05116 9.46406
1125 3.05163 9.46705
1126 3.05206 9.46976
1127 3.0525 9.47252
1128 3.05295 9.47534
1129 3.05339 9.47816
1130 3.05382 9.4808
1131 3.05402 9.48198
1132 3.05423 9.48316
1133 3.05448 9.48465
1134 3.05474 9.48614
1135 3.05503 9.48789
1136 3.05514 9.48844
1137 3.05525 9.48899
1138 3.05536 9.48954
1139 3.05545 9.48995
1140 3.05533 9.48913
1141 3.05522 9.4883
1142 3.0551 9.48747
1143 3.05499 9.48665
1144 3.05499 9.48656
1145 3.05532 9.48852
1146 3.05564 9.49048
1147 3.05596 9.49244
1148 3.05629 9.49439
1149 3.05667 9.49678
1150 3.05701 9.49885
1151 3.05735 9.50091
1152 3.05759 9.50231
1153 3.05783 9.50371
