MCC  <E>  <E^2>
125 3.03659 9.27751
126 3.03578 9.27222
127 3.03564 9.27098
128 3.03494 9.26634
129 3.03446 9.26305
130 3.03317 9.25498
131 3.03316 9.25451
132 3.03315 9.25405
133 3.03314 9.25359
134 3.03246 9.24913
135 3.03239 9.24828
136 3.03202 9.24567
137 3.0309 9.23866
138 3.0298 9.23176
139 3.02871 9.22496
140 3.02763 9.21825
141 3.0262 9.20947
142 3.02522 9.20334
143 3.02421 9.197
144 3.02321 9.19074
145 3.02103 9.1779
146 3.02051 9.17447
147 3.01933 9.1672
148 3.01923 9.16621
149 3.01925 9.16599
150 3.01974 9.16865
151 3.01961 9.16755
152 3.01777 9.15665
153 3.01596 9.1459
154 3.01418 9.13529
155 3.01207 9.12297
156 3.01016 9.11171
157 3.00828 9.1006
158 3.0052 9.08327
159 3.00246 9.06766
160 3.00032 9.05523
161 2.99889 9.04661
162 2.9984 9.04342
163 2.99762 9.03851
164 2.99725 9.03596
165 2.99803 9.04042
166 2.9988 9.04482
167 2.99956 9.04917
168 2.99955 9.0488
169 3.00063 9.05518
170 3.00175 9.06184
171 3.00287 9.06843
172 3.00396 9.07494
173 3.00505 9.08137
174 3.00611 9.08763
175 3.00615 9.08758
176 3.00619 9.08753
177 3.00726 9.0939
178 3.00837 9.10052
179 3.00958 9.10779
180 3.01104 9.11665
181 3.0113 9.11799
182 3.01157 9.11931
183 3.0123 9.12356
184 3.01263 9.12526
185 3.01295 9.12695
186 3.01326 9.12862
187 3.01186 9.12026
188 3.01068 9.11317
189 3.00981 9.10782
190 3.00895 9.10252
191 3.0081 9.09728
192 3.00726 9.0921
193 3.00603 9.08472
194 3.00511 9.0791
195 3.00472 9.07655
196 3.00441 9.0745
197 3.00411 9.07247
198 3.00507 9.07817
199 3.00698 9.09009
200 3.00926 9.10465
201 3.01097 9.11525
202 3.01128 9.11688
203 3.01158 9.11848
204 3.0129 9.12657
205 3.01421 9.13457
206 3.01561 9.14314
207 3.01699 9.15162
208 3.01762 9.15529
209 3.01825 9.15893
210 3.01845 9.15992
211 3.01865 9.16091
212 3.01986 9.1683
213 3.01954 9.16618
214 3.02006 9.1691
215 3.02056 9.17199
216 3.02122 9.17584
217 3.0215 9.17734
218 3.02217 9.18122
219 3.02282 9.18507
220 3.02422 9.19375
221 3.02561 9.20236
222 3.02699 9.21089
223 3.02787 9.2162
224 3.0293 9.2251
225 3.03072 9.23393
226 3.03119 9.23661
227 3.03318 9.24937
228 3.03466 9.2586
229 3.03625 9.26863
230 3.03783 9.27858
231 3.03971 9.29061
232 3.04157 9.30254
233 3.04305 9.31181
234 3.04452 9.32101
235 3.046 9.3303
236 3.04746 9.33952
237 3.04891 9.34866
238 3.05077 9.36055
239 3.05261 9.37235
240 3.05443 9.38405
241 3.05641 9.39686
242 3.05837 9.40957
243 3.06116 9.42832
244 3.06375 9.44555
245 3.0659 9.45962
246 3.06802 9.4735
247 3.07013 9.48727
248 3.07204 9.49969
249 3.07451 9.51608
250 3.07695 9.53234
251 3.07939 9.54858
252 3.0812 9.56032
253 3.08375 9.57737
254 3.08627 9.59429
255 3.08809 9.60611
256 3.09015 9.61964
257 3.09188 9.63083
258 3.09394 9.64436
259 3.09554 9.65463
260 3.09752 9.66769
261 3.09805 9.67073
262 3.0982 9.67138
263 3.09857 9.67342
264 3.09893 9.67545
265 3.09929 9.67746
266 3.09966 9.67946
267 3.10016 9.68236
268 3.10065 9.68524
269 3.10003 9.6812
270 3.09941 9.67719
271 3.09879 9.67321
272 3.09845 9.67086
273 3.09767 9.66595
274 3.0969 9.66107
275 3.09613 9.65622
276 3.09573 9.65353
277 3.09477 9.6476
278 3.09353 9.64012
279 3.09245 9.63351
280 3.09126 9.62627
281 3.09007 9.61909
282 3.0889 9.61195
283 3.08773 9.60487
284 3.08632 9.5965
285 3.08462 9.58657
286 3.08307 9.57747
287 3.08124 9.56689
288 3.07977 9.55816
289 3.07823 9.54911
290 3.07694 9.54142
291 3.0759 9.53509
292 3.07487 9.52881
293 3.0739 9.52286
294 3.07293 9.51691
295 3.07196 9.511
296 3.07101 9.50517
297 3.07001 9.49906
298 3.0689 9.49236
299 3.06763 9.48482
300 3.0666 9.47857
301 3.06588 9.47404
302 3.06571 9.47275
303 3.06585 9.47337
304 3.0667 9.47859
305 3.06755 9.48378
306 3.06796 9.48608
307 3.06875 9.4909
308 3.06967 9.49658
309 3.07064 9.50256
310 3.0716 9.50851
311 3.07255 9.51441
312 3.0725 9.51385
313 3.07245 9.5133
314 3.07271 9.5147
315 3.07297 9.5161
316 3.07323 9.51749
317 3.07349 9.51887
318 3.07314 9.51653
319 3.07285 9.51455
320 3.07256 9.51257
321 3.07227 9.51061
322 3.07155 9.50609
323 3.07126 9.50415
324 3.07213 9.50953
325 3.07341 9.51766
326 3.07506 9.52851
327 3.07621 9.53577
328 3.07713 9.54145
329 3.07804 9.5471
330 3.07859 9.55043
331 3.07915 9.55374
332 3.0795 9.5557
333 3.07935 9.55456
334 3.07892 9.55178
335 3.07849 9.54895
336 3.07774 9.54432
337 3.07684 9.53887
338 3.07545 9.53072
339 3.07406 9.52262
340 3.07293 9.51591
341 3.07175 9.50892
342 3.07058 9.50197
343 3.06956 9.49586
344 3.06855 9.48978
345 3.06754 9.48374
346 3.06654 9.47774
347 3.06569 9.47257
348 3.06495 9.46799
349 3.06421 9.46344
350 3.06348 9.45892
351 3.06308 9.4563
352 3.06256 9.45305
353 3.06222 9.45075
354 3.06219 9.45036
355 3.06232 9.45099
356 3.06246 9.45161
357 3.06259 9.45223
358 3.06176 9.44717
359 3.06093 9.44214
360 3.06 9.43655
361 3.05884 9.42974
362 3.05768 9.42297
363 3.05704 9.41899
364 3.05641 9.41505
365 3.05595 9.41212
366 3.05544 9.40892
367 3.05462 9.40394
368 3.0538 9.39898
369 3.05277 9.39291
370 3.0522 9.38931
371 3.05145 9.38476
372 3.05128 9.38352
373 3.05162 9.38544
374 3.05141 9.38401
375 3.05135 9.38344
376 3.05129 9.38287
377 3.05123 9.3823
378 3.05135 9.38285
379 3.05173 9.38503
380 3.05191 9.38599
381 3.05225 9.38789
382 3.05234 9.38827
383 3.05246 9.38882
384 3.05291 9.39146
385 3.05336 9.39408
386 3.05381 9.39676
387 3.05466 9.40203
388 3.0555 9.40727
389 3.05651 9.41367
390 3.05752 9.42003
391 3.0586 9.4269
392 3.05967 9.43373
393 3.06101 9.44242
394 3.06259 9.45292
395 3.06366 9.45976
396 3.06491 9.46784
397 3.06616 9.47588
398 3.06739 9.48388
399 3.06864 9.49201
400 3.07046 9.50429
401 3.07126 9.50927
402 3.07206 9.51424
403 3.07285 9.51919
404 3.07353 9.52336
405 3.07465 9.53052
406 3.07576 9.53764
407 3.07729 9.54782
408 3.07881 9.55795
409 3.07998 9.56555
410 3.08115 9.57312
411 3.08234 9.58081
412 3.08339 9.58752
413 3.08443 9.5942
414 3.08546 9.60084
415 3.08622 9.60553
416 3.08712 9.61124
417 3.08802 9.61693
418 3.08772 9.61494
419 3.08761 9.61406
420 3.0875 9.61319
421 3.08739 9.61233
422 3.08711 9.61042
423 3.08648 9.60654
424 3.08569 9.60171
425 3.08489 9.59691
426 3.08411 9.59213
427 3.08351 9.58841
428 3.08306 9.58551
429 3.0826 9.58262
430 3.08209 9.5794
431 3.08199 9.5786
432 3.08182 9.57739
433 3.08166 9.57618
434 3.08149 9.57498
435 3.08132 9.57378
436 3.08116 9.57259
437 3.08099 9.5714
438 3.08084 9.57029
439 3.08078 9.56974
440 3.08072 9.56918
441 3.08091 9.57023
442 3.08111 9.57128
443 3.08145 9.57323
444 3.08178 9.57518
445 3.08296 9.58286
446 3.08491 9.59646
447 3.08686 9.60999
448 3.08844 9.62068
449 3.08974 9.62925
450 3.09064 9.63502
451 3.09152 9.64061
452 3.09221 9.64493
453 3.0929 9.64923
454 3.09348 9.65277
455 3.09375 9.65431
456 3.09399 9.65566
457 3.09501 9.66224
458 3.09602 9.66879
459 3.09663 9.67257
460 3.09709 9.67531
461 3.09742 9.67723
462 3.09841 9.6836
463 3.09929 9.68925
464 3.09983 9.69258
465 3.09989 9.69276
466 3.09989 9.69255
467 3.09969 9.69117
468 3.09917 9.68788
469 3.09865 9.68461
470 3.09813 9.68135
471 3.09762 9.67812
472 3.09689 9.67366
473 3.09618 9.66937
474 3.09547 9.66501
475 3.09476 9.66067
476 3.09445 9.65866
477 3.0941 9.65634
478 3.09384 9.6546
479 3.09358 9.65287
480 3.09324 9.65065
481 3.09265 9.64698
482 3.0922 9.64416
483 3.09186 9.64192
484 3.09125 9.63815
485 3.09064 9.6344
486 3.09015 9.63131
487 3.08948 9.62722
488 3.0885 9.62145
489 3.08785 9.61747
490 3.08741 9.61468
491 3.08703 9.61223
492 3.0869 9.61127
493 3.08699 9.61168
494 3.0865 9.60859
495 3.086 9.60551
496 3.08551 9.60244
497 3.08488 9.59856
498 3.08425 9.59471
499 3.08353 9.59038
500 3.0829 9.5865
501 3.08237 9.58321
502 3.08184 9.57993
503 3.08188 9.58003
504 3.08193 9.58012
505 3.082 9.58045
506 3.08185 9.57937
507 3.0817 9.5783
508 3.08148 9.57678
509 3.08095 9.5735
510 3.08021 9.56905
511 3.07992 9.56716
512 3.07942 9.56408
513 3.07881 9.56032
514 3.078 9.55553
515 3.0772 9.55075
516 3.0764 9.54599
517 3.07573 9.54198
518 3.07507 9.53799
519 3.07453 9.53465
520 3.07384 9.53048
521 3.07325 9.52691
522 3.07265 9.52325
523 3.07202 9.5194
524 3.07139 9.51558
525 3.07086 9.51235
526 3.07038 9.50935
527 3.07043 9.50952
528 3.07035 9.50883
529 3.07026 9.50815
530 3.07011 9.50709
531 3.06996 9.50604
532 3.06982 9.50499
533 3.06967 9.50395
534 3.06952 9.50291
535 3.06913 9.50045
536 3.0685 9.49661
537 3.06829 9.4952
538 3.06803 9.49352
539 3.06778 9.49186
540 3.06753 9.4902
541 3.06728 9.48854
542 3.06659 9.48443
543 3.06624 9.48221
544 3.06598 9.48052
545 3.06566 9.47846
546 3.06534 9.4764
547 3.06502 9.47436
548 3.06488 9.47337
549 3.06475 9.47239
550 3.06484 9.47283
551 3.06493 9.47326
552 3.06503 9.47369
553 3.06513 9.47416
554 3.06495 9.47294
555 3.06449 9.4701
556 3.06439 9.46936
557 3.06429 9.46862
558 3.06438 9.46903
559 3.06418 9.4677
560 3.06398 9.46636
561 3.06379 9.46504
562 3.06397 9.46604
563 3.06357 9.46353
564 3.06277 9.45885
565 3.06228 9.45584
566 3.06193 9.45364
567 3.06167 9.45196
568 3.06142 9.45034
569 3.06117 9.44872
570 3.061 9.44755
571 3.0606 9.44501
572 3.06021 9.44258
573 3.05982 9.44015
574 3.05943 9.43774
575 3.05905 9.43533
576 3.05855 9.43228
577 3.05814 9.42973
578 3.05773 9.42719
579 3.05716 9.42376
580 3.05659 9.42033
581 3.05604 9.41706
582 3.0555 9.41379
583 3.05497 9.41053
584 3.05469 9.40878
585 3.05513 9.41143
586 3.05556 9.41406
587 3.05559 9.41409
588 3.05577 9.41508
589 3.05595 9.41607
590 3.05651 9.41951
591 3.05712 9.42334
592 3.05801 9.42911
593 3.05889 9.43487
594 3.05971 9.44011
595 3.06052 9.44533
596 3.06112 9.44909
597 3.06157 9.45181
598 3.06201 9.45453
599 3.06245 9.45723
600 3.06323 9.46223
601 3.06401 9.46721
602 3.06478 9.47217
603 3.06555 9.47712
604 3.06638 9.4825
605 3.0672 9.48781
606 3.06796 9.49268
607 3.06882 9.49828
608 3.06968 9.50385
609 3.0708 9.51138
610 3.07118 9.51365
611 3.07155 9.51591
612 3.07195 9.51832
613 3.07242 9.52117
614 3.07288 9.52401
615 3.0736 9.52863
616 3.07432 9.53324
617 3.07504 9.53784
618 3.07575 9.54242
619 3.07646 9.54698
620 3.07687 9.54943
621 3.07726 9.5518
622 3.07723 9.55147
623 3.07719 9.55114
624 3.07716 9.55081
625 3.07717 9.55073
626 3.07707 9.55001
627 3.07698 9.5493
628 3.07702 9.54943
629 3.07759 9.55302
630 3.07798 9.55539
631 3.07837 9.55775
632 3.07878 9.56023
633 3.07923 9.56302
634 3.07968 9.56581
635 3.07983 9.56661
636 3.07998 9.56741
637 3.08017 9.56846
638 3.0804 9.56979
639 3.08008 9.56775
640 3.07987 9.56635
641 3.0795 9.56404
642 3.07913 9.56176
643 3.07885 9.55997
644 3.07846 9.55749
645 3.07815 9.55556
646 3.07785 9.55364
647 3.07819 9.55568
648 3.07853 9.55772
649 3.0789 9.55993
650 3.07926 9.56213
651 3.07962 9.56433
652 3.08011 9.56735
653 3.08031 9.56849
654 3.07985 9.56569
655 3.07947 9.56331
656 3.07909 9.56094
657 3.07893 9.55985
658 3.0787 9.55837
659 3.07835 9.55614
660 3.07805 9.55424
661 3.07775 9.55235
662 3.07746 9.55046
663 3.07716 9.54858
664 3.07678 9.54623
665 3.07626 9.54307
666 3.076 9.54139
667 3.07562 9.53905
668 3.07512 9.53601
669 3.07441 9.53186
670 3.07386 9.52854
671 3.07339 9.52572
672 3.07282 9.52229
673 3.07209 9.51805
674 3.0713 9.5135
675 3.07068 9.50985
676 3.07007 9.50621
677 3.06956 9.50313
678 3.069 9.49979
679 3.06836 9.49605
680 3.06834 9.49577
681 3.06807 9.49406
682 3.0678 9.49235
683 3.06749 9.4904
684 3.06717 9.48835
685 3.06684 9.48631
686 3.06661 9.48482
687 3.06663 9.48482
688 3.06696 9.48681
689 3.06706 9.48728
690 3.06722 9.48816
691 3.06733 9.48873
692 3.06744 9.48931
693 3.06715 9.48746
694 3.06685 9.48561
695 3.06656 9.48375
696 3.06589 9.47982
697 3.06521 9.4759
698 3.06462 9.47236
699 3.06411 9.46933
700 3.06361 9.46631
701 3.06321 9.46387
702 3.06276 9.46114
703 3.06209 9.45725
704 3.06143 9.45337
705 3.06076 9.44951
706 3.06003 9.44528
707 3.0593 9.44107
708 3.05857 9.43688
709 3.05784 9.43269
710 3.05734 9.42968
711 3.05734 9.42954
712 3.05792 9.43323
713 3.0585 9.4369
714 3.05903 9.44022
715 3.05956 9.44353
716 3.05953 9.44326
717 3.0595 9.44298
718 3.05948 9.4427
719 3.0597 9.44397
720 3.05996 9.4455
721 3.06017 9.44673
722 3.06039 9.44796
723 3.0606 9.44918
724 3.06111 9.45236
725 3.06165 9.45578
726 3.06232 9.46012
727 3.06258 9.46161
728 3.06283 9.4631
729 3.06308 9.46458
730 3.06334 9.46606
731 3.06374 9.46854
732 3.06492 9.47668
733 3.0653 9.47902
734 3.06568 9.48136
735 3.06615 9.48425
736 3.06661 9.48714
737 3.06708 9.49002
738 3.06725 9.49099
739 3.06734 9.49142
740 3.06756 9.49274
741 3.06768 9.49336
742 3.06782 9.49414
743 3.06794 9.49476
744 3.06796 9.49478
745 3.06799 9.49481
746 3.06813 9.4956
747 3.06827 9.49639
748 3.06839 9.49704
749 3.06822 9.49585
750 3.06803 9.49465
751 3.06785 9.49345
752 3.06782 9.49314
753 3.06751 9.49122
754 3.06707 9.48855
755 3.0666 9.48571
756 3.06618 9.48315
757 3.06569 9.48025
758 3.06538 9.4783
759 3.06506 9.47631
760 3.06474 9.47432
761 3.06444 9.47247
762 3.06415 9.47062
763 3.06366 9.46771
764 3.06317 9.4648
765 3.06248 9.46078
766 3.06178 9.45678
767 3.06118 9.45327
768 3.06041 9.4489
769 3.05975 9.4451
770 3.05913 9.44152
771 3.05864 9.43856
772 3.0582 9.43593
773 3.05777 9.4333
774 3.05733 9.43068
775 3.0569 9.42807
776 3.05647 9.42547
777 3.05597 9.42251
778 3.05575 9.42113
779 3.05566 9.42043
780 3.0557 9.42057
781 3.05574 9.42071
782 3.0558 9.42098
783 3.05578 9.42079
784 3.05609 9.42262
785 3.05639 9.42444
786 3.05673 9.4265
787 3.05709 9.42867
788 3.05744 9.43084
789 3.0578 9.433
790 3.05841 9.43693
791 3.05902 9.44086
792 3.05963 9.44481
793 3.06026 9.44886
794 3.06089 9.4529
795 3.06162 9.45772
796 3.06302 9.46773
797 3.06441 9.47771
798 3.06581 9.48767
799 3.06719 9.49761
800 3.06851 9.50695
801 3.06982 9.51627
802 3.07126 9.52663
803 3.07244 9.53493
804 3.07363 9.54321
805 3.07481 9.55147
806 3.07582 9.55838
807 3.07688 9.56568
808 3.07793 9.57295
809 3.07899 9.58021
810 3.08004 9.58745
811 3.08059 9.591
812 3.08113 9.59442
813 3.08146 9.59646
814 3.0818 9.59849
815 3.08217 9.60076
816 3.08248 9.6026
817 3.08272 9.60406
818 3.08307 9.60617
819 3.08313 9.60642
820 3.08319 9.60667
821 3.08355 9.60885
822 3.0839 9.61102
823 3.08426 9.61322
824 3.08462 9.61541
825 3.08516 9.61887
826 3.0857 9.62232
827 3.0861 9.62478
828 3.08683 9.62961
829 3.08756 9.63443
830 3.08828 9.63924
831 3.08919 9.6454
832 3.0902 9.65233
833 3.09092 9.65711
834 3.09164 9.66189
835 3.09244 9.66722
836 3.09313 9.67173
837 3.09366 9.67514
838 3.09419 9.67855
839 3.09472 9.68194
840 3.09491 9.68304
841 3.0951 9.68413
842 3.0953 9.68522
843 3.09549 9.68631
844 3.09568 9.68739
845 3.09587 9.68847
846 3.09573 9.68753
847 3.0956 9.68659
848 3.09546 9.68566
849 3.09521 9.68403
850 3.09496 9.68241
851 3.09505 9.68283
852 3.09503 9.68257
853 3.0954 9.68488
854 3.0962 9.69025
855 3.097 9.69561
856 3.09779 9.70095
857 3.09813 9.70302
858 3.09847 9.70509
859 3.09888 9.70768
860 3.09937 9.71082
861 3.09961 9.71223
862 3.09975 9.71298
863 3.09967 9.71235
864 3.09956 9.71156
865 3.09957 9.71153
866 3.09958 9.71149
867 3.09981 9.71281
868 3.10003 9.71412
869 3.10026 9.71546
870 3.10064 9.71782
871 3.101 9.72006
872 3.10136 9.7223
873 3.10196 9.7262
874 3.10244 9.72924
875 3.10292 9.73227
876 3.10347 9.73583
877 3.10373 9.73744
878 3.104 9.73904
879 3.10427 9.74063
880 3.10453 9.74223
881 3.1048 9.74382
882 3.10506 9.74541
883 3.10499 9.74482
884 3.10492 9.74428
885 3.10508 9.74519
886 3.10524 9.74609
887 3.10506 9.74491
888 3.105 9.74439
889 3.10469 9.74242
890 3.10407 9.73881
891 3.10345 9.73521
892 3.10305 9.73273
893 3.10265 9.73026
894 3.10258 9.72972
895 3.10254 9.72937
896 3.1025 9.72903
897 3.10247 9.72869
898 3.10274 9.73034
899 3.103 9.73191
900 3.10326 9.73347
901 3.10352 9.73503
902 3.1041 9.73882
903 3.10443 9.74081
904 3.10494 9.7441
905 3.10556 9.74824
906 3.10645 9.75438
907 3.10743 9.76116
908 3.1084 9.76793
909 3.10904 9.7722
910 3.10933 9.77394
911 3.10959 9.77551
912 3.10985 9.77707
913 3.10986 9.777
914 3.10986 9.77694
915 3.10997 9.7775
916 3.11008 9.77806
917 3.11017 9.7785
918 3.11025 9.77893
919 3.11044 9.77999
920 3.11062 9.78105
921 3.11094 9.78301
922 3.11126 9.78496
923 3.11141 9.78581
924 3.11156 9.78665
925 3.11167 9.78725
926 3.11188 9.78851
927 3.11173 9.78748
928 3.11143 9.78556
929 3.11096 9.78271
930 3.11069 9.78101
931 3.1104 9.7792
932 3.11012 9.77739
933 3.10982 9.77547
934 3.10959 9.77403
935 3.10923 9.77178
936 3.10887 9.76954
937 3.10851 9.7673
938 3.10814 9.76506
939 3.10778 9.76283
940 3.10743 9.76064
941 3.10695 9.75775
942 3.10647 9.75487
943 3.10606 9.75237
944 3.10565 9.74988
945 3.10516 9.74697
946 3.10464 9.74386
947 3.10411 9.74076
948 3.10367 9.73809
949 3.10333 9.73599
950 3.10316 9.73484
951 3.10307 9.73415
952 3.10303 9.73381
953 3.10286 9.73266
954 3.10269 9.73151
955 3.10252 9.73037
956 3.10234 9.72922
957 3.10229 9.72876
958 3.10238 9.72921
959 3.10244 9.72952
960 3.10251 9.72984
961 3.10292 9.73242
962 3.10357 9.73673
963 3.10421 9.74103
964 3.10486 9.74532
965 3.10557 9.75011
966 3.10637 9.75559
967 3.10716 9.76106
968 3.10796 9.76651
969 3.10857 9.77053
970 3.10906 9.77374
971 3.10956 9.77695
972 3.10997 9.77958
973 3.11052 9.78316
974 3.11107 9.78673
975 3.11161 9.7903
976 3.11175 9.79106
977 3.11197 9.7924
978 3.11189 9.79179
979 3.1118 9.7911
980 3.11161 9.78989
981 3.11143 9.78868
982 3.11133 9.78792
983 3.11132 9.7878
984 3.11099 9.78572
985 3.11065 9.78364
986 3.11032 9.78156
987 3.10999 9.77949
988 3.10961 9.77716
989 3.10923 9.77483
990 3.10885 9.77251
991 3.10862 9.771
992 3.10843 9.76975
993 3.10824 9.7685
994 3.10833 9.76901
995 3.10837 9.76915
996 3.10857 9.77028
997 3.10872 9.77112
998 3.10886 9.77193
999 3.109 9.77273
1000 3.10915 9.77354
1001 3.10934 9.77467
1002 3.10929 9.77427
1003 3.10935 9.77455
1004 3.10941 9.77482
1005 3.10947 9.7751
1006 3.10972 9.77654
1007 3.10989 9.77757
1008 3.10978 9.77679
1009 3.10954 9.77524
1010 3.10921 9.77321
1011 3.10889 9.77119
1012 3.10859 9.76931
1013 3.10829 9.76744
1014 3.10802 9.76573
1015 3.10775 9.76403
1016 3.10748 9.76233
1017 3.10733 9.76133
1018 3.10719 9.76033
1019 3.10704 9.75934
1020 3.10689 9.75834
1021 3.10675 9.75735
1022 3.1066 9.75636
1023 3.10626 9.75427
1024 3.10582 9.75162
1025 3.10541 9.74914
1026 3.1051 9.74723
1027 3.10472 9.74491
1028 3.10423 9.742
1029 3.10377 9.73928
1030 3.10332 9.73657
1031 3.10311 9.73523
1032 3.10291 9.73389
1033 3.1027 9.73256
1034 3.10235 9.73038
1035 3.10199 9.72821
1036 3.10176 9.72671
1037 3.10147 9.7249
1038 3.10147 9.72482
1039 3.10147 9.72474
1040 3.10161 9.72549
1041 3.10195 9.72765
1042 3.10235 9.73018
1043 3.1027 9.73235
1044 3.10304 9.73451
1045 3.10339 9.73668
1046 3.10373 9.73883
1047 3.10408 9.74102
1048 3.10443 9.74323
1049 3.10455 9.7439
1050 3.10467 9.74454
1051 3.10478 9.74518
1052 3.10484 9.74544
1053 3.10487 9.74553
1054 3.1049 9.74561
1055 3.10478 9.74474
1056 3.10465 9.74386
1057 3.10446 9.74265
1058 3.10412 9.74057
1059 3.10377 9.7384
1060 3.10341 9.73622
1061 3.10314 9.73454
1062 3.10268 9.73177
1063 3.10238 9.72994
1064 3.10199 9.72758
1065 3.10154 9.7249
1066 3.10109 9.72223
1067 3.10066 9.71967
1068 3.10028 9.71734
1069 3.0999 9.71502
1070 3.09951 9.71271
1071 3.09914 9.71043
1072 3.09889 9.70885
1073 3.09854 9.70672
1074 3.09808 9.70399
1075 3.09761 9.70125
1076 3.09722 9.69887
1077 3.09682 9.6965
1078 3.09643 9.69413
1079 3.09601 9.6916
1080 3.09558 9.68907
1081 3.09516 9.68655
1082 3.09468 9.68372
1083 3.09422 9.681
1084 3.09375 9.67823
1085 3.0934 9.67613
1086 3.09319 9.67479
1087 3.09299 9.67344
1088 3.09293 9.673
1089 3.09263 9.67113
1090 3.09232 9.66926
1091 3.09218 9.66829
1092 3.09213 9.6679
1093 3.09195 9.66672
1094 3.09177 9.66554
1095 3.09182 9.66578
1096 3.09188 9.66601
1097 3.09174 9.66512
1098 3.0914 9.66303
1099 3.09101 9.66071
1100 3.09067 9.65859
1101 3.09032 9.65647
1102 3.09 9.65451
1103 3.08958 9.65202
1104 3.08916 9.64953
1105 3.08872 9.64694
1106 3.08828 9.64435
1107 3.08785 9.64176
1108 3.08741 9.63918
1109 3.08698 9.63661
1110 3.08674 9.63512
1111 3.0865 9.63363
1112 3.0863 9.63231
1113 3.08609 9.63099
1114 3.08589 9.62967
1115 3.08568 9.62835
1116 3.08554 9.62743
1117 3.08552 9.6272
1118 3.0856 9.62759
1119 3.08588 9.62929
1120 3.08615 9.63099
1121 3.08654 9.63346
1122 3.08693 9.63592
1123 3.08734 9.63856
1124 3.08775 9.64119
1125 3.08808 9.64324
1126 3.08836 9.64496
1127 3.08865 9.64676
1128 3.08894 9.64856
1129 3.08925 9.65049
1130 3.08947 9.65179
1131 3.08968 9.65308
1132 3.08986 9.65408
1133 3.0902 9.65625
1134 3.09054 9.65842
1135 3.09091 9.66072
1136 3.09128 9.6631
1137 3.09166 9.66548
1138 3.09203 9.66785
1139 3.09244 9.67049
1140 3.09278 9.6726
1141 3.09288 9.67319
1142 3.09299 9.67377
1143 3.09308 9.67422
1144 3.09298 9.67351
1145 3.09293 9.67312
1146 3.09277 9.67205
1147 3.09264 9.67119
1148 3.09242 9.66983
1149 3.09221 9.66847
1150 3.09212 9.66784
1151 3.09223 9.66839
1152 3.09224 9.66837
1153 3.09225 9.66834
