96 -1.9975 3.99005 0.999375 0.998753 -792
97 -1.99753 3.99015 0.999381 0.998766 -800
98 -1.99735 3.98944 0.999337 0.998677 -792
99 -1.99737 3.98955 0.999343 0.99869 -800
100 -1.9974 3.98965 0.99935 0.998703 -800
101 -1.99723 3.98897 0.999307 0.998617 -792
102 -1.99725 3.98907 0.999314 0.998631 -800
103 -1.99728 3.98918 0.99932 0.998644 -800
104 -1.99731 3.98928 0.999327 0.998657 -800
105 -1.99733 3.98939 0.999333 0.99867 -800
106 -1.99736 3.98949 0.99934 0.998683 -800
107 -1.99738 3.98959 0.999346 0.998695 -800
108 -1.99741 3.98968 0.999352 0.998707 -800
109 -1.99743 3.98978 0.999358 0.998719 -800
110 -1.99745 3.98987 0.999364 0.99873 -800
111 -1.99748 3.98996 0.999369 0.998742 -800
112 -1.9975 3.99005 0.999375 0.998753 -800
113 -1.99752 3.99014 0.999381 0.998764 -800
114 -1.99754 3.99022 0.999386 0.998775 -800
115 -1.99757 3.99031 0.999391 0.998786 -800
116 -1.99759 3.99039 0.999397 0.998796 -800
117 -1.99761 3.99048 0.999402 0.998806 -800
118 -1.99763 3.99056 0.999407 0.998817 -800
119 -1.99765 3.99064 0.999412 0.998826 -800
120 -1.99767 3.99071 0.999417 0.998836 -800
121 -1.99769 3.99079 0.999421 0.998846 -800
122 -1.9977 3.99087 0.999426 0.998855 -800
123 -1.99772 3.99094 0.999431 0.998865 -800
124 -1.99774 3.99101 0.999435 0.998874 -800
125 -1.99776 3.99108 0.99944 0.998883 -800
126 -1.99778 3.99116 0.999444 0.998892 -800
127 -1.9978 3.99123 0.999449 0.9989 -800
128 -1.99781 3.99129 0.999453 0.998909 -800
129 -1.99783 3.99136 0.999457 0.998917 -800
130 -1.99785 3.99143 0.999462 0.998926 -800
131 -1.99786 3.99149 0.999466 0.998934 -800
132 -1.99788 3.99156 0.99947 0.998942 -800
133 -1.99789 3.99162 0.999474 0.99895 -800
134 -1.99791 3.99168 0.999478 0.998958 -800
135 -1.99793 3.99175 0.999481 0.998966 -800
136 -1.99794 3.99181 0.999485 0.998973 -800
137 -1.99796 3.99187 0.999489 0.998981 -800
138 -1.99797 3.99192 0.999493 0.998988 -800
139 -1.99799 3.99198 0.999496 0.998995 -800
140 -1.998 3.99204 0.9995 0.999003 -800
141 -1.99801 3.9921 0.999504 0.99901 -800
142 -1.99803 3.99215 0.999507 0.999017 -800
143 -1.99804 3.99221 0.99951 0.999023 -800
144 -1.99806 3.99226 0.999514 0.99903 -800
145 -1.99807 3.99231 0.999517 0.999037 -800
146 -1.99808 3.99237 0.999521 0.999043 -800
147 -1.9981 3.99242 0.999524 0.99905 -800
148 -1.99811 3.99247 0.999527 0.999056 -800
149 -1.99812 3.99252 0.99953 0.999063 -800
150 -1.99813 3.99257 0.999533 0.999069 -800
151 -1.99815 3.99262 0.999536 0.999075 -800
152 -1.99816 3.99267 0.999539 0.999081 -800
153 -1.99817 3.99272 0.999542 0.999087 -800
154 -1.99818 3.99276 0.999545 0.999093 -800
155 -1.99819 3.99281 0.999548 0.999099 -800
156 -1.99821 3.99286 0.999551 0.999105 -800
157 -1.99822 3.9929 0.999554 0.999111 -800
158 -1.99823 3.99295 0.999557 0.999116 -800
159 -1.99824 3.99299 0.99956 0.999122 -800
160 -1.99813 3.99254 0.999531 0.999065 -792
161 -1.99814 3.99258 0.999534 0.999071 -800
162 -1.99802 3.99214 0.999506 0.999015 -792
163 -1.99804 3.99219 0.999509 0.999021 -800
164 -1.99805 3.99223 0.999512 0.999027 -800
165 -1.99806 3.99228 0.999515 0.999033 -800
166 -1.99807 3.99233 0.999518 0.999039 -800
167 -1.99808 3.99237 0.999521 0.999044 -800
168 -1.9981 3.99242 0.999524 0.99905 -800
169 -1.99811 3.99246 0.999527 0.999056 -800
170 -1.99812 3.99251 0.999529 0.999061 -800
171 -1.99813 3.99255 0.999532 0.999067 -800
172 -1.99814 3.9926 0.999535 0.999072 -800
173 -1.99815 3.99264 0.999538 0.999077 -800
174 -1.99816 3.99268 0.99954 0.999083 -800
175 -1.99817 3.99272 0.999543 0.999088 -800
176 -1.99818 3.99276 0.999545 0.999093 -800
177 -1.99819 3.9928 0.999548 0.999098 -800
178 -1.9982 3.99284 0.999551 0.999103 -800
179 -1.99821 3.99288 0.999553 0.999108 -800
180 -1.99822 3.99292 0.999556 0.999113 -800
181 -1.99823 3.99296 0.999558 0.999118 -800
182 -1.99824 3.993 0.99956 0.999123 -800
183 -1.99825 3.99304 0.999563 0.999128 -800
184 -1.99815 3.99265 0.999538 0.999078 -792
185 -1.99816 3.99269 0.999541 0.999083 -800
186 -1.99817 3.99272 0.999543 0.999088 -800
187 -1.99818 3.99276 0.999545 0.999093 -800
188 -1.99809 3.99238 0.999521 0.999045 -792
189 -1.9981 3.99242 0.999524 0.99905 -800
190 -1.99811 3.99246 0.999526 0.999055 -800
191 -1.99812 3.9925 0.999529 0.99906 -800
192 -1.99813 3.99254 0.999531 0.999065 -800
193 -1.99813 3.99258 0.999534 0.99907 -800
194 -1.99814 3.99261 0.999536 0.999074 -800
195 -1.99815 3.99265 0.999538 0.999079 -800
196 -1.99816 3.99269 0.999541 0.999084 -800
197 -1.99817 3.99273 0.999543 0.999089 -800
198 -1.99818 3.99276 0.999545 0.999093 -800
199 -1.99819 3.9928 0.999548 0.999098 -800
200 -1.9982 3.99284 0.99955 0.999102 -800
201 -1.99821 3.99287 0.999552 0.999107 -800
202 -1.99822 3.99291 0.999554 0.999111 -800
203 -1.99823 3.99294 0.999557 0.999116 -800
204 -1.99824 3.99298 0.999559 0.99912 -800
205 -1.99824 3.99301 0.999561 0.999124 -800
206 -1.99825 3.99304 0.999563 0.999128 -800
207 -1.99826 3.99308 0.999565 0.999133 -800
208 -1.99827 3.99311 0.999567 0.999137 -800
209 -1.99828 3.99314 0.999569 0.999141 -800
210 -1.99829 3.99318 0.999571 0.999145 -800
211 -1.99829 3.99321 0.999573 0.999149 -800
212 -1.9983 3.99324 0.999575 0.999153 -800
213 -1.99831 3.99327 0.999577 0.999157 -800
214 -1.99832 3.9933 0.999579 0.999161 -800
215 -1.99823 3.99297 0.999558 0.999118 -792
216 -1.99824 3.993 0.99956 0.999123 -800
217 -1.99825 3.99303 0.999562 0.999127 -800
218 -1.99826 3.99306 0.999564 0.999131 -800
219 -1.99826 3.99309 0.999566 0.999135 -800
220 -1.99827 3.99313 0.999568 0.999139 -800
221 -1.99828 3.99316 0.99957 0.999142 -800
222 -1.99829 3.99319 0.999572 0.999146 -800
223 -1.9983 3.99322 0.999574 0.99915 -800
224 -1.99821 3.99289 0.999554 0.999109 -792
225 -1.99822 3.99292 0.999556 0.999113 -800
226 -1.99823 3.99296 0.999558 0.999117 -800
227 -1.99824 3.99299 0.999559 0.999121 -800
228 -1.99825 3.99302 0.999561 0.999125 -800
229 -1.99825 3.99305 0.999563 0.999129 -800
230 -1.99826 3.99308 0.999565 0.999133 -800
231 -1.99827 3.99311 0.999567 0.999136 -800
232 -1.99828 3.99314 0.999569 0.99914 -800
233 -1.99828 3.99317 0.999571 0.999144 -800
234 -1.99829 3.9932 0.999573 0.999147 -800
235 -1.9983 3.99323 0.999574 0.999151 -800
236 -1.99831 3.99325 0.999576 0.999155 -800
237 -1.99831 3.99328 0.999578 0.999158 -800
238 -1.99832 3.99331 0.99958 0.999162 -800
239 -1.99824 3.99301 0.999561 0.999124 -792
240 -1.99817 3.9927 0.999542 0.999086 -792
241 -1.99809 3.9924 0.999523 0.999048 -792
242 -1.9981 3.99243 0.999525 0.999052 -800
243 -1.99811 3.99247 0.999527 0.999056 -800
244 -1.99811 3.9925 0.999529 0.99906 -800
245 -1.99812 3.99253 0.999531 0.999064 -800
246 -1.99813 3.99256 0.999533 0.999067 -800
247 -1.99814 3.99259 0.999534 0.999071 -800
248 -1.99815 3.99262 0.999536 0.999075 -800
249 -1.99815 3.99265 0.999538 0.999079 -800
250 -1.99816 3.99268 0.99954 0.999082 -800
251 -1.99817 3.99271 0.999542 0.999086 -800
252 -1.99817 3.99273 0.999544 0.99909 -800
253 -1.99818 3.99276 0.999545 0.999093 -800
254 -1.99819 3.99279 0.999547 0.999097 -800
255 -1.9982 3.99282 0.999549 0.9991 -800
256 -1.9982 3.99285 0.999551 0.999104 -800
257 -1.99821 3.99288 0.999553 0.999107 -800
258 -1.99814 3.9926 0.999535 0.999072 -792
259 -1.99799 3.99201 0.999498 0.998999 -784
260 -1.99785 3.99143 0.999462 0.998926 -784
261 -1.99785 3.99147 0.999464 0.99893 -800
262 -1.99786 3.9915 0.999466 0.998934 -800
263 -1.99787 3.99153 0.999468 0.998938 -800
264 -1.99788 3.99156 0.99947 0.998942 -800
265 -1.99789 3.9916 0.999472 0.998946 -800
266 -1.99789 3.99163 0.999474 0.99895 -800
267 -1.9979 3.99166 0.999476 0.998954 -800
268 -1.99791 3.99169 0.999478 0.998958 -800
269 -1.99792 3.99172 0.99948 0.998962 -800
270 -1.99793 3.99175 0.999481 0.998966 -800
271 -1.99793 3.99178 0.999483 0.99897 -800
272 -1.99787 3.99152 0.999467 0.998937 -792
273 -1.9978 3.99126 0.999451 0.998904 -792
274 -1.99774 3.991 0.999434 0.998872 -792
275 -1.99775 3.99103 0.999436 0.998876 -800
276 -1.99775 3.99107 0.999438 0.99888 -800
277 -1.99776 3.9911 0.99944 0.998884 -800
278 -1.99777 3.99113 0.999442 0.998888 -800
279 -1.99778 3.99116 0.999444 0.998892 -800
280 -1.99779 3.99119 0.999446 0.998896 -800
281 -1.99779 3.99122 0.999448 0.9989 -800
282 -1.9978 3.99126 0.99945 0.998904 -800
283 -1.99781 3.99129 0.999452 0.998908 -800
284 -1.99782 3.99132 0.999454 0.998912 -800
285 -1.99782 3.99135 0.999456 0.998915 -800
286 -1.99783 3.99138 0.999458 0.998919 -800
287 -1.99784 3.99141 0.99946 0.998923 -800
288 -1.99785 3.99144 0.999462 0.998927 -800
289 -1.99772 3.99092 0.999429 0.998862 -784
290 -1.99772 3.99095 0.999431 0.998865 -800
291 -1.99773 3.99098 0.999433 0.998869 -800
292 -1.99774 3.99101 0.999435 0.998873 -800
293 -1.99775 3.99104 0.999437 0.998877 -800
294 -1.99776 3.99107 0.999439 0.998881 -800
295 -1.99776 3.9911 0.999441 0.998885 -800
296 -1.99777 3.99113 0.999443 0.998888 -800
297 -1.99778 3.99116 0.999444 0.998892 -800
298 -1.99772 3.99093 0.99943 0.998862 -792
299 -1.99766 3.99069 0.999415 0.998833 -792
300 -1.99767 3.99072 0.999417 0.998837 -800
301 -1.99761 3.99049 0.999402 0.998807 -792
302 -1.99762 3.99052 0.999404 0.998811 -800
303 -1.99762 3.99055 0.999406 0.998815 -800
304 -1.99763 3.99058 0.999408 0.998819 -800
305 -1.99764 3.99061 0.99941 0.998823 -800
306 -1.99765 3.99064 0.999412 0.998827 -800
307 -1.99765 3.99067 0.999414 0.998831 -800
308 -1.99766 3.9907 0.999416 0.998835 -800
309 -1.99767 3.99073 0.999417 0.998838 -800
310 -1.99768 3.99076 0.999419 0.998842 -800
311 -1.99768 3.99079 0.999421 0.998846 -800
312 -1.99769 3.99082 0.999423 0.99885 -800
313 -1.9977 3.99085 0.999425 0.998853 -800
314 -1.99771 3.99088 0.999427 0.998857 -800
315 -1.99771 3.99091 0.999429 0.99886 -800
316 -1.99772 3.99094 0.99943 0.998864 -800
317 -1.99773 3.99097 0.999432 0.998868 -800
318 -1.99774 3.991 0.999434 0.998871 -800
319 -1.99774 3.99102 0.999436 0.998875 -800
320 -1.99775 3.99105 0.999437 0.998878 -800
321 -1.99776 3.99108 0.999439 0.998882 -800
322 -1.99776 3.99111 0.999441 0.998885 -800
323 -1.99777 3.99114 0.999443 0.998889 -800
324 -1.99778 3.99116 0.999444 0.998892 -800
325 -1.99778 3.99119 0.999446 0.998896 -800
326 -1.99779 3.99122 0.999448 0.998899 -800
327 -1.9978 3.99124 0.99945 0.998902 -800
328 -1.9978 3.99127 0.999451 0.998906 -800
329 -1.99781 3.9913 0.999453 0.998909 -800
330 -1.99782 3.99132 0.999455 0.998912 -800
331 -1.99782 3.99135 0.999456 0.998916 -800
332 -1.99783 3.99138 0.999458 0.998919 -800
333 -1.99784 3.9914 0.999459 0.998922 -800
334 -1.99784 3.99143 0.999461 0.998925 -800
335 -1.99785 3.99145 0.999463 0.998929 -800
336 -1.9978 3.99124 0.999449 0.998902 -792
337 -1.99774 3.99103 0.999436 0.998876 -792
338 -1.99775 3.99106 0.999438 0.998879 -800
339 -1.99776 3.99108 0.99944 0.998882 -800
340 -1.99776 3.99111 0.999441 0.998886 -800
341 -1.99777 3.99114 0.999443 0.998889 -800
342 -1.99778 3.99116 0.999444 0.998892 -800
343 -1.99778 3.99119 0.999446 0.998895 -800
344 -1.99779 3.99121 0.999448 0.998899 -800
345 -1.9978 3.99124 0.999449 0.998902 -800
346 -1.9978 3.99126 0.999451 0.998905 -800
347 -1.99781 3.99129 0.999452 0.998908 -800
348 -1.99782 3.99131 0.999454 0.998911 -800
349 -1.99777 3.99111 0.999441 0.998886 -792
350 -1.99777 3.99114 0.999443 0.998889 -800
351 -1.99778 3.99116 0.999444 0.998892 -800
352 -1.99778 3.99119 0.999446 0.998895 -800
353 -1.99779 3.99121 0.999448 0.998898 -800
354 -1.9978 3.99124 0.999449 0.998901 -800
355 -1.9978 3.99126 0.999451 0.998905 -800
356 -1.99781 3.99129 0.999452 0.998908 -800
357 -1.99782 3.99131 0.999454 0.998911 -800
358 -1.99782 3.99134 0.999455 0.998914 -800
359 -1.99777 3.99114 0.999443 0.998889 -792
360 -1.99772 3.99094 0.999431 0.998864 -792
361 -1.99773 3.99097 0.999432 0.998868 -800
362 -1.99773 3.99099 0.999434 0.998871 -800
363 -1.99774 3.99102 0.999435 0.998874 -800
364 -1.99775 3.99104 0.999437 0.998877 -800
365 -1.9977 3.99085 0.999425 0.998853 -792
366 -1.9977 3.99087 0.999426 0.998856 -800
367 -1.99771 3.9909 0.999428 0.998859 -800
368 -1.99772 3.99092 0.999429 0.998862 -800
369 -1.99762 3.99052 0.999404 0.998811 -784
370 -1.99762 3.99054 0.999405 0.998814 -800
371 -1.99763 3.99057 0.999407 0.998818 -800
372 -1.99763 3.99059 0.999409 0.998821 -800
373 -1.99759 3.99041 0.999397 0.998797 -792
374 -1.99754 3.99022 0.999385 0.998774 -792
375 -1.99755 3.99024 0.999387 0.998777 -800
376 -1.99755 3.99027 0.999388 0.99878 -800
377 -1.99756 3.9903 0.99939 0.998783 -800
378 -1.99757 3.99032 0.999392 0.998787 -800
379 -1.99757 3.99035 0.999393 0.99879 -800
380 -1.99758 3.99037 0.999395 0.998793 -800
381 -1.99759 3.9904 0.999396 0.998796 -800
382 -1.99759 3.99042 0.999398 0.998799 -800
383 -1.9976 3.99045 0.999399 0.998802 -800
384 -1.9976 3.99047 0.999401 0.998806 -800
385 -1.99761 3.9905 0.999403 0.998809 -800
386 -1.99762 3.99052 0.999404 0.998812 -800
387 -1.99762 3.99055 0.999406 0.998815 -800
388 -1.99763 3.99057 0.999407 0.998818 -800
389 -1.99763 3.9906 0.999409 0.998821 -800
390 -1.99764 3.99062 0.99941 0.998824 -800
391 -1.99765 3.99064 0.999412 0.998827 -800
392 -1.99765 3.99067 0.999413 0.99883 -800
393 -1.99766 3.99069 0.999415 0.998833 -800
394 -1.99766 3.99071 0.999416 0.998836 -800
395 -1.99767 3.99074 0.999418 0.998839 -800
396 -1.99768 3.99076 0.999419 0.998842 -800
397 -1.99768 3.99078 0.999421 0.998845 -800
398 -1.99769 3.99081 0.999422 0.998848 -800
399 -1.99769 3.99083 0.999424 0.998851 -800
400 -1.9977 3.99085 0.999425 0.998853 -800
401 -1.99771 3.99088 0.999426 0.998856 -800
402 -1.99771 3.9909 0.999428 0.998859 -800
403 -1.99772 3.99092 0.999429 0.998862 -800
404 -1.99772 3.99094 0.999431 0.998865 -800
405 -1.99773 3.99097 0.999432 0.998868 -800
406 -1.99768 3.99079 0.999421 0.998846 -792
407 -1.99769 3.99082 0.999423 0.998849 -800
408 -1.9977 3.99084 0.999424 0.998851 -800
409 -1.99765 3.99067 0.999413 0.99883 -792
410 -1.99766 3.99069 0.999415 0.998833 -800
411 -1.99766 3.99071 0.999416 0.998836 -800
412 -1.99767 3.99073 0.999417 0.998838 -800
413 -1.99768 3.99076 0.999419 0.998841 -800
414 -1.99768 3.99078 0.99942 0.998844 -800
415 -1.99769 3.9908 0.999422 0.998847 -800
416 -1.99769 3.99082 0.999423 0.99885 -800
417 -1.9977 3.99085 0.999424 0.998852 -800
418 -1.9977 3.99087 0.999426 0.998855 -800
419 -1.99771 3.99089 0.999427 0.998858 -800
420 -1.99771 3.99091 0.999429 0.99886 -800
421 -1.99772 3.99093 0.99943 0.998863 -800
422 -1.99773 3.99095 0.999431 0.998866 -800
423 -1.99773 3.99097 0.999433 0.998869 -800
424 -1.99774 3.991 0.999434 0.998871 -800
425 -1.99774 3.99102 0.999435 0.998874 -800
426 -1.99775 3.99104 0.999437 0.998877 -800
427 -1.99775 3.99106 0.999438 0.998879 -800
428 -1.99771 3.99089 0.999428 0.998858 -792
429 -1.99772 3.99092 0.999429 0.998861 -800
430 -1.99772 3.99094 0.99943 0.998864 -800
431 -1.99773 3.99096 0.999432 0.998866 -800
432 -1.99773 3.99098 0.999433 0.998869 -800
433 -1.99774 3.991 0.999434 0.998872 -800
434 -1.99774 3.99102 0.999435 0.998874 -800
435 -1.99775 3.99104 0.999437 0.998877 -800
436 -1.99775 3.99106 0.999438 0.998879 -800
437 -1.99776 3.99108 0.999439 0.998882 -800
438 -1.99776 3.9911 0.999441 0.998885 -800
439 -1.99772 3.99094 0.999431 0.998864 -792
440 -1.99768 3.99078 0.99942 0.998844 -792
441 -1.99764 3.99062 0.99941 0.998824 -792
442 -1.99765 3.99064 0.999412 0.998827 -800
443 -1.99761 3.99048 0.999402 0.998807 -792
444 -1.99761 3.99051 0.999403 0.99881 -800
445 -1.99762 3.99053 0.999404 0.998812 -800
446 -1.99762 3.99055 0.999406 0.998815 -800
447 -1.99763 3.99057 0.999407 0.998818 -800
448 -1.99763 3.99059 0.999408 0.99882 -800
449 -1.99764 3.99061 0.99941 0.998823 -800
450 -1.9976 3.99046 0.9994 0.998803 -792
451 -1.99761 3.99048 0.999401 0.998806 -800
452 -1.99754 3.99023 0.999381 0.998765 -788
453 -1.99751 3.99008 0.999371 0.998745 -792
454 -1.99751 3.9901 0.999372 0.998748 -800
455 -1.99752 3.99012 0.999374 0.998751 -800
456 -1.99752 3.99014 0.999375 0.998754 -800
457 -1.99753 3.99017 0.999376 0.998756 -800
458 -1.99753 3.99019 0.999378 0.998759 -800
459 -1.99754 3.99021 0.999379 0.998762 -800
460 -1.99754 3.99023 0.99938 0.998765 -800
461 -1.99751 3.99008 0.999371 0.998746 -792
462 -1.99751 3.9901 0.999372 0.998748 -800
463 -1.99752 3.99012 0.999374 0.998751 -800
464 -1.99752 3.99014 0.999375 0.998754 -800
465 -1.99753 3.99016 0.999376 0.998756 -800
466 -1.99753 3.99019 0.999378 0.998759 -800
467 -1.99754 3.99021 0.999379 0.998762 -800
468 -1.99754 3.99023 0.99938 0.998764 -800
469 -1.99755 3.99025 0.999382 0.998767 -800
470 -1.99751 3.9901 0.999372 0.998748 -792
471 -1.99752 3.99012 0.999374 0.998751 -800
472 -1.99752 3.99014 0.999375 0.998754 -800
473 -1.99753 3.99016 0.999376 0.998756 -800
474 -1.99753 3.99018 0.999378 0.998759 -800
475 -1.99754 3.9902 0.999379 0.998762 -800
476 -1.99754 3.99022 0.99938 0.998764 -800
477 -1.99755 3.99025 0.999382 0.998767 -800
478 -1.99755 3.99027 0.999383 0.998769 -800
479 -1.99756 3.99029 0.999384 0.998772 -800
480 -1.99756 3.99031 0.999385 0.998774 -800
481 -1.99757 3.99033 0.999387 0.998777 -800
482 -1.99757 3.99035 0.999388 0.99878 -800
483 -1.99758 3.99037 0.999389 0.998782 -800
484 -1.99758 3.99039 0.99939 0.998785 -800
485 -1.99759 3.99041 0.999392 0.998787 -800
486 -1.99759 3.99043 0.999393 0.99879 -800
487 -1.9976 3.99045 0.999394 0.998792 -800
488 -1.9976 3.99046 0.999395 0.998795 -800
489 -1.99761 3.99048 0.999397 0.998797 -800
490 -1.99761 3.9905 0.999398 0.998799 -800
491 -1.99762 3.99052 0.999399 0.998802 -800
492 -1.99762 3.99054 0.9994 0.998804 -800
493 -1.99763 3.99056 0.999402 0.998807 -800
494 -1.99763 3.99058 0.999403 0.998809 -800
495 -1.99764 3.9906 0.999404 0.998812 -800
496 -1.99764 3.99062 0.999405 0.998814 -800
497 -1.99765 3.99064 0.999406 0.998816 -800
498 -1.99765 3.99066 0.999408 0.998819 -800
499 -1.99766 3.99068 0.999409 0.998821 -800
500 -1.99766 3.99069 0.99941 0.998823 -800
501 -1.99766 3.99071 0.999411 0.998826 -800
502 -1.99767 3.99073 0.999412 0.998828 -800
503 -1.99767 3.99075 0.999414 0.99883 -800
504 -1.99768 3.99077 0.999415 0.998833 -800
505 -1.99768 3.99079 0.999416 0.998835 -800
506 -1.99769 3.9908 0.999417 0.998837 -800
507 -1.99769 3.99082 0.999418 0.99884 -800
508 -1.9977 3.99084 0.999419 0.998842 -800
509 -1.9977 3.99086 0.99942 0.998844 -800
510 -1.99771 3.99088 0.999422 0.998847 -800
511 -1.99771 3.99089 0.999423 0.998849 -800
512 -1.99768 3.99076 0.999414 0.998832 -792
513 -1.99768 3.99077 0.999415 0.998834 -800
514 -1.99768 3.99079 0.999416 0.998836 -800
515 -1.99769 3.99081 0.999417 0.998838 -800
516 -1.99766 3.99067 0.999409 0.998821 -792
517 -1.99766 3.99069 0.99941 0.998824 -800
518 -1.99766 3.99071 0.999411 0.998826 -800
519 -1.99767 3.99073 0.999412 0.998828 -800
520 -1.99763 3.99059 0.999404 0.998811 -792
521 -1.9976 3.99046 0.999395 0.998794 -792
522 -1.99757 3.99032 0.999387 0.998777 -792
523 -1.99753 3.99019 0.999379 0.998761 -792
524 -1.9975 3.99006 0.99937 0.998744 -792
525 -1.9975 3.99008 0.999371 0.998746 -800
526 -1.99751 3.99009 0.999373 0.998749 -800
527 -1.99751 3.99011 0.999374 0.998751 -800
528 -1.99752 3.99013 0.999375 0.998754 -800
529 -1.99749 3.99 0.999367 0.998737 -792
530 -1.99745 3.98987 0.999358 0.998721 -792
531 -1.99746 3.98989 0.99936 0.998723 -800
532 -1.99746 3.98991 0.999361 0.998725 -800
533 -1.99747 3.98993 0.999362 0.998728 -800
534 -1.99747 3.98994 0.999363 0.99873 -800
535 -1.99748 3.98996 0.999364 0.998733 -800
536 -1.99748 3.98998 0.999366 0.998735 -800
537 -1.99749 3.99 0.999367 0.998737 -800
538 -1.99749 3.99002 0.999368 0.99874 -800
539 -1.9975 3.99004 0.999369 0.998742 -800
540 -1.9975 3.99006 0.99937 0.998744 -800
541 -1.9975 3.99007 0.999372 0.998747 -800
542 -1.99751 3.99009 0.999373 0.998749 -800
