1 -2 4 1 1
2 -2 4 1 1
3 -2 4 1 1
4 -2 4 1 1
5 -1.6 3.2 0.9 0.85
6 -1.66667 3.33333 0.916667 0.875
7 -1.42857 2.85714 0.857143 0.785714
8 -1.25 2.5 0.8125 0.71875
9 -1.33333 2.66667 0.833333 0.75
10 -1.4 2.8 0.85 0.775
11 -1.27273 2.54545 0.818182 0.727273
12 -1.16667 2.33333 0.791667 0.6875
13 -1.23077 2.46154 0.807692 0.711538
14 -1.28571 2.57143 0.821429 0.732143
15 -1.33333 2.66667 0.833333 0.75
16 -1.25 2.5 0.8125 0.71875
17 -1.29412 2.58824 0.823529 0.735294
18 -1.33333 2.66667 0.833333 0.75
19 -1.26316 2.52632 0.815789 0.723684
20 -1.3 2.6 0.825 0.7375
21 -1.33333 2.66667 0.833333 0.75
22 -1.36364 2.72727 0.840909 0.761364
23 -1.30435 2.6087 0.826087 0.73913
24 -1.33333 2.66667 0.833333 0.75
25 -1.36 2.72 0.84 0.76
26 -1.38462 2.76923 0.846154 0.769231
27 -1.40741 2.81481 0.851852 0.777778
28 -1.42857 2.85714 0.857143 0.785714
29 -1.37931 2.75862 0.844828 0.767241
30 -1.4 2.8 0.85 0.775
31 -1.35484 2.70968 0.822581 0.75
32 -1.25 2.75 0.796875 0.726562
33 -1.21212 2.66667 0.772727 0.704545
34 -1.17647 2.58824 0.75 0.683824
35 -1.14286 2.51429 0.728571 0.664286
36 -1.16667 2.55556 0.736111 0.673611
37 -1.18919 2.59459 0.743243 0.682432
38 -1.21053 2.63158 0.75 0.690789
39 -1.17949 2.5641 0.74359 0.679487
40 -1.2 2.6 0.75 0.6875
41 -1.21951 2.63415 0.756098 0.695122
42 -1.19048 2.57143 0.75 0.684524
43 -1.2093 2.60465 0.755814 0.69186
44 -1.18182 2.54545 0.75 0.681818
45 -1.15556 2.48889 0.744444 0.672222
46 -1.13043 2.43478 0.73913 0.663043
47 -1.10638 2.38298 0.734043 0.654255
48 -1.08333 2.33333 0.729167 0.645833
49 -1.10204 2.36735 0.734694 0.653061
50 -1.08 2.32 0.72 0.64
51 -1.05882 2.27451 0.705882 0.627451
52 -1.03846 2.23077 0.701923 0.620192
53 -1.01887 2.18868 0.688679 0.608491
54 -1 2.14815 0.675926 0.597222
55 -0.981818 2.10909 0.672727 0.590909
56 -0.964286 2.07143 0.669643 0.584821
57 -0.982456 2.10526 0.675439 0.592105
58 -1 2.13793 0.681034 0.599138
59 -0.949153 2.16949 0.669492 0.588983
60 -0.933333 2.13333 0.658333 0.579167
61 -0.95082 2.16393 0.663934 0.586066
62 -0.935484 2.12903 0.66129 0.580645
63 -0.920635 2.09524 0.65873 0.575397
64 -0.90625 2.0625 0.65625 0.570312
65 -0.923077 2.09231 0.661538 0.576923
66 -0.939394 2.12121 0.666667 0.583333
67 -0.925373 2.08955 0.664179 0.578358
68 -0.911765 2.05882 0.661765 0.573529
69 -0.927536 2.08696 0.666667 0.57971
70 -0.942857 2.11429 0.671429 0.585714
71 -0.957746 2.14085 0.676056 0.591549
72 -0.972222 2.16667 0.680556 0.597222
73 -0.986301 2.19178 0.684932 0.60274
74 -1 2.21622 0.689189 0.608108
75 -1.01333 2.24 0.693333 0.613333
76 -1 2.21053 0.690789 0.608553
77 -1.01299 2.23377 0.694805 0.613636
78 -1.02564 2.25641 0.698718 0.61859
79 -1.03797 2.27848 0.702532 0.623418
80 -1.05 2.3 0.70625 0.628125
81 -1.06173 2.32099 0.709877 0.632716
