1 -1.76 3.0976 0.93 0.8649
2 -1.66 2.7656 0.89 0.7937
3 -1.63333 2.67587 0.876667 0.769967
4 -1.63 2.663 0.8725 0.762375
5 -1.628 2.65528 0.865 0.749345
6 -1.61 2.5978 0.86 0.740658
7 -1.60714 2.58784 0.858571 0.738064
8 -1.60375 2.57641 0.858125 0.737184
9 -1.60556 2.58174 0.860556 0.741319
10 -1.594 2.54558 0.856 0.73361
11 -1.58273 2.51061 0.85 0.723655
12 -1.5675 2.46473 0.84375 0.713402
13 -1.55846 2.43686 0.84 0.707142
14 -1.55643 2.43001 0.84 0.707032
15 -1.54 2.38241 0.833667 0.696898
16 -1.52937 2.35082 0.828438 0.688498
17 -1.51706 2.31503 0.821471 0.677651
18 -1.50333 2.27602 0.813333 0.665317
19 -1.48737 2.23202 0.805 0.65288
20 -1.48 2.2102 0.79825 0.642681
21 -1.47286 2.18919 0.791905 0.633136
22 -1.46773 2.17375 0.784773 0.622685
23 -1.46217 2.15731 0.776957 0.611526
24 -1.45292 2.13149 0.770208 0.601805
25 -1.4428 2.10383 0.763 0.591657
26 -1.44038 2.09616 0.759615 0.586425
27 -1.43593 2.08306 0.754444 0.578943
28 -1.4225 2.04879 0.747321 0.569267
29 -1.41414 2.02616 0.743966 0.564206
30 -1.40933 2.01238 0.740833 0.559482
31 -1.40484 1.99949 0.739032 0.556571
32 -1.40625 2.00271 0.740469 0.558435
33 -1.40788 2.00662 0.742424 0.56115
34 -1.41353 2.02289 0.745588 0.565896
35 -1.41943 2.04008 0.748714 0.570614
36 -1.42056 2.04262 0.749861 0.572099
37 -1.41649 2.03101 0.749324 0.57104
38 -1.41368 2.02272 0.748816 0.570036
39 -1.41077 2.01419 0.748462 0.569272
40 -1.4115 2.01567 0.74875 0.56948
41 -1.41317 2.01994 0.749878 0.571005
42 -1.41571 2.02685 0.750952 0.572458
43 -1.41442 2.02273 0.749535 0.570217
44 -1.41364 2.02004 0.747727 0.56746
45 -1.41333 2.01871 0.744667 0.563119
46 -1.41304 2.01743 0.741739 0.558966
47 -1.41277 2.01621 0.738936 0.55499
48 -1.40771 2.00272 0.734583 0.54928
49 -1.40327 1.99075 0.729694 0.543071
50 -1.3998 1.98119 0.7264 0.538594
51 -1.39627 1.97153 0.723627 0.534744
52 -1.39269 1.96177 0.719519 0.529462
53 -1.38925 1.95238 0.715943 0.524772
54 -1.38204 1.93475 0.710463 0.518321
55 -1.37636 1.92039 0.706091 0.512913
56 -1.37607 1.91912 0.703304 0.509156
57 -1.37386 1.91286 0.700789 0.505725
