2 -2 8 0.5 20
3 -2 10.6667 0.666667 2.666670
4 -2 12 0.75 30
5 -2 12.8 0.8 3.22
6 -2 13.3333 0.833333 3.333333
7 -1.71429 11.4286 0.785714 33
8 -1.75 12 0.8125 3.1252
9 -1.77778 12.4444 0.833333 3.222220
10 -1.8 12.8 0.85 3.30
11 -1.81818 13.0909 0.863636 3.363640
12 -1.83333 13.3333 0.875 3.416670
13 -1.84615 13.5385 0.884615 3.461540
14 -1.85714 13.7143 0.892857 3.51
15 -1.73333 12.8 0.866667 3.333334
16 -1.625 12 0.84375 3.18752
17 -1.52941 11.2941 0.823529 3.058823
18 -1.55556 11.5556 0.833333 3.111110
19 -1.57895 11.7895 0.842105 3.157890
20 -1.6 12 0.85 3.20
21 -1.61905 12.1905 0.857143 3.23810
22 -1.63636 12.3636 0.863636 3.272730
23 -1.65217 12.5217 0.869565 3.304350
24 -1.66667 12.6667 0.875 3.333330
25 -1.68 12.8 0.88 3.360
26 -1.69231 12.9231 0.884615 3.384621
27 -1.62963 12.4444 0.87037 3.29633
28 -1.57143 12 0.839286 3.178573
29 -1.51724 11.5862 0.827586 3.103453
30 -1.53333 11.7333 0.833333 3.133330
31 -1.54839 11.871 0.83871 3.161290
32 -1.5625 12 0.84375 3.18750
33 -1.57576 12.1212 0.848485 3.212120
34 -1.58824 12.2353 0.852941 3.235290
35 -1.6 12.3429 0.857143 3.257140
36 -1.61111 12.4444 0.861111 3.277780
37 -1.62162 12.5405 0.864865 3.29730
38 -1.63158 12.6316 0.868421 3.315790
39 -1.64103 12.7179 0.871795 3.333330
40 -1.65 12.8 0.875 3.350
41 -1.65854 12.878 0.878049 3.365850
42 -1.66667 12.9524 0.880952 3.380950
43 -1.67442 13.0233 0.883721 3.395350
44 -1.68182 13.0909 0.886364 3.409090
45 -1.68889 13.1556 0.888889 3.422223
46 -1.65217 12.8696 0.880435 3.369572
47 -1.61702 12.5957 0.87234 3.319153
48 -1.625 12.6667 0.875 3.333330
49 -1.63265 12.7347 0.877551 3.346940
50 -1.64 12.8 0.88 3.360
51 -1.64706 12.8627 0.882353 3.372550
52 -1.65385 12.9231 0.884615 3.384620
53 -1.66038 12.9811 0.886792 3.396230
54 -1.66667 13.037 0.888889 3.407410
55 -1.67273 13.0909 0.890909 3.418180
56 -1.67857 13.1429 0.892857 3.428571
57 -1.64912 12.9123 0.885965 3.385963
58 -1.65517 12.9655 0.887931 3.396550
59 -1.66102 13.0169 0.889831 3.406780
60 -1.66667 13.0667 0.891667 3.416670
61 -1.67213 13.1148 0.893443 3.426230
62 -1.67742 13.1613 0.895161 3.435480
63 -1.68254 13.2063 0.896825 3.444440
64 -1.6875 13.25 0.898438 3.453120
65 -1.69231 13.2923 0.9 3.461540
66 -1.69697 13.3333 0.901515 3.46970
67 -1.70149 13.3731 0.902985 3.477610
68 -1.70588 13.4118 0.904412 3.485290
69 -1.71014 13.4493 0.905797 3.492750
70 -1.71429 13.4857 0.907143 3.50
71 -1.71831 13.5211 0.908451 3.507040
72 -1.72222 13.5556 0.909722 3.513891
73 -1.69863 13.3699 0.90411 3.479453
74 -1.7027 13.4054 0.905405 3.486490
75 -1.70667 13.44 0.906667 3.493330
76 -1.71053 13.4737 0.907895 3.51
77 -1.68831 13.2987 0.902597 3.467534
78 -1.66667 13.1282 0.897436 3.43593
79 -1.67089 13.1646 0.898734 3.443040
80 -1.675 13.2 0.9 3.450
81 -1.67901 13.2346 0.901235 3.456790
82 -1.68293 13.2683 0.902439 3.463410
83 -1.68675 13.3012 0.903614 3.469880
84 -1.69048 13.3333 0.904762 3.476190
85 -1.69412 13.3647 0.905882 3.482351
86 -1.67442 13.2093 0.901163 3.453494
87 -1.65517 13.0575 0.896552 3.425291
88 -1.65909 13.0909 0.897727 3.431820
89 -1.66292 13.1236 0.898876 3.43821
90 -1.64444 12.9778 0.894444 3.411111
91 -1.64835 13.011 0.895604 3.417583
92 -1.63043 12.8696 0.891304 3.39133
93 -1.63441 12.9032 0.892473 3.397850
94 -1.6383 12.9362 0.893617 3.404260
95 -1.64211 12.9684 0.894737 3.410530
96 -1.64583 13 0.895833 3.416670
97 -1.64948 13.0309 0.896907 3.422680
98 -1.65306 13.0612 0.897959 3.428570
99 -1.65657 13.0909 0.89899 3.434340
100 -1.66 13.12 0.9 3.440
101 -1.66337 13.1485 0.90099 3.445540
102 -1.66667 13.1765 0.901961 3.450980
103 -1.6699 13.2039 0.902913 3.456312
104 -1.65385 13.0769 0.894231 3.423084
105 -1.6381 12.9524 0.885714 3.390482
106 -1.64151 12.9811 0.886792 3.396230
107 -1.64486 13.0093 0.88785 3.401870
108 -1.64815 13.037 0.888889 3.407412
109 -1.63303 12.9174 0.880734 3.376153
110 -1.61818 12.8 0.877273 3.354554
111 -1.6036 12.6847 0.873874 3.333333
112 -1.60714 12.7143 0.875 3.339290
113 -1.61062 12.7434 0.876106 3.345133
114 -1.59649 12.6316 0.872807 3.324563
115 -1.6 12.6609 0.873913 3.330430
116 -1.60345 12.6897 0.875 3.336210
117 -1.60684 12.7179 0.876068 3.341880
118 -1.61017 12.7458 0.877119 3.347460
119 -1.61345 12.7731 0.878151 3.352940
120 -1.61667 12.8 0.879167 3.358330
121 -1.61983 12.8264 0.880165 3.363640
122 -1.62295 12.8525 0.881148 3.368850
123 -1.62602 12.878 0.882114 3.373980
124 -1.62903 12.9032 0.883065 3.379030
125 -1.632 12.928 0.884 3.3840
126 -1.63492 12.9524 0.884921 3.388890
127 -1.6378 12.9764 0.885827 3.39370
128 -1.64062 13 0.886719 3.398440
129 -1.64341 13.0233 0.887597 3.40312
130 -1.64615 13.0462 0.888462 3.407690
131 -1.64885 13.0687 0.889313 3.412210
132 -1.65152 13.0909 0.890152 3.416670
