1 0 0 0.035 0.49
11 -0.0209091 0.185455 0.0386364 0.555455
21 -0.0633766 1.72121 0.0306494 0.389784
31 -0.0975283 3.76133 0.0508274 1.02193
41 -0.145793 8.5015 0.0578251 1.31761
51 -0.215016 18.5306 0.0357417 0.551914
61 -0.322377 41.1202 0.0461597 0.872654
71 -0.462569 85.8332 0.0827628 2.87905
81 -0.554476 121.544 0.131207 6.87789
91 -0.634884 159.907 0.164903 10.8131
101 -0.673217 179.609 0.153365 9.35409
111 -0.712642 201.384 0.121787 5.9613
121 -0.768865 234.839 0.0760065 2.39084
131 -0.879686 307.788 0.0690153 1.9394
141 -0.95404 361.67 0.0101703 0.0827617
151 -0.991815 391.033 0.0626832 1.84936
161 -0.959949 366.437 0.0488365 1.06217
171 -1.01076 407.168 0.0405488 0.722644
181 -1.08172 465.687 0.0132627 0.0928323
191 -1.16587 540.919 0.0138652 0.106507
201 -1.12137 500.939 0.0441735 0.824162
211 -1.04939 438.516 0.0693089 1.98883
221 -1.05303 441.965 0.0785942 2.48212
231 -1.0901 473.398 0.0737169 2.19637
241 -1.14286 520.606 0.0750984 2.3114
251 -1.24232 615.489 0.0500602 1.08172
261 -1.25725 630.079 0.0203259 0.21629
271 -1.27065 643.754 0.0139495 0.10589
281 -1.2547 627.712 0.01174 0.0687398
291 -1.22438 597.838 0.0196795 0.215735
301 -1.25001 623.054 0.0383876 0.634371
311 -1.19547 570.062 0.0374064 0.697442
321 -1.12921 508.626 0.0143066 0.147624
331 -1.19115 565.997 0.0273846 0.542198
341 -1.24819 622.15 0.0995085 4.05722
351 -1.31965 695.863 0.0696567 2.46159
361 -1.39789 779.67 0.0102345 0.0649628
371 -1.40625 789.001 0.018289 0.182682
381 -1.45968 850.283 0.0739719 2.38413
391 -1.46179 852.67 0.106967 4.66216
401 -1.47734 871.299 0.0802917 2.68345
411 -1.53603 941.627 0.0847452 2.984
421 -1.46781 859.871 0.0883842 3.23181
431 -1.49744 895.024 0.0811795 2.68504
441 -1.48099 875.662 0.107191 4.70727
451 -1.41874 803.66 0.114938 5.36857
461 -1.56371 976.315 0.131377 6.95958
471 -1.5436 951.192 0.160205 10.2702
481 -1.51246 913.267 0.142485 8.19667
491 -1.47707 871.266 0.189262 14.3391
501 -1.43848 826.298 0.198003 15.7265
511 -1.48465 880.437 0.223783 20.1153
521 -1.40462 787.988 0.254671 26.1412
531 -1.39694 779.934 0.25435 26.2718
541 -1.30835 685.179 0.24584 24.4552
551 -1.32947 706.229 0.0957184 4.38868
561 -1.25804 633.918 0.115313 6.33308
571 -1.29987 674.913 0.233538 22.0534
581 -1.38007 761.106 0.287476 33.1965
591 -1.31927 695.201 0.377838 57.1914
601 -1.37075 750.919 0.378183 57.3174
611 -1.41958 805.225 0.390758 61.0493
621 -1.39712 779.635 0.402827 64.992
631 -1.42274 808.934 0.476993 90.9611
641 -1.41848 803.723 0.453802 82.7126
651 -1.44683 836.481 0.391703 61.3922
661 -1.53381 940.087 0.425744 72.4898
671 -1.5422 950.119 0.444427 79.139
681 -1.54043 948.004 0.438986 77.0195
691 -1.527 931.548 0.464861 86.8679
701 -1.4737 868.428 0.514936 105.998
711 -1.42671 813.663 0.528031 111.754
721 -1.38138 762.846 0.535018 114.728
731 -1.53077 936.731 0.623639 155.553
741 -1.60702 1031.83 0.634249 160.833
751 -1.62832 1060.51 0.657516 172.796
761 -1.54808 958.201 0.657697 173.21
771 -1.65084 1089.52 0.736923 217.205
781 -1.67578 1121.99 0.784874 246.309
791 -1.64142 1076.79 0.77438 239.741
801 -1.63536 1069.06 0.785985 246.906
811 -1.70671 1164.22 0.78449 245.972
821 -1.68987 1141.08 0.818952 267.999
831 -1.57779 994.949 0.752123 226.064
841 -1.59541 1017.57 0.771346 237.748
851 -1.56972 985.384 0.768368 236.099
861 -1.65135 1089.66 0.826955 273.364
871 -1.57489 991.346 0.793757 251.846
881 -1.72829 1195.31 0.877694 308.312
891 -1.66515 1110.42 0.859257 295.348
901 -1.51147 913.049 0.776514 240.98
911 -1.57423 990.361 0.785221 246.448
921 -1.51714 919.997 0.819566 268.53
931 -1.60633 1032.37 0.87464 305.863
941 -1.76755 1249.56 0.927348 343.77
951 -1.74514 1218.74 0.926222 342.994
961 -1.67932 1127.12 0.907176 328.889
971 -1.65247 1091.82 0.885208 313.245
981 -1.73246 1200 0.907921 329.551
991 -1.64996 1088.2 0.882294 311.103
1001 -1.65484 1094.63 0.875457 306.349
1011 -1.58662 1006.46 0.844887 285.319
1021 -1.6521 1092.63 0.880411 310.198
1031 -1.80333 1299.98 0.94532 357.142
1041 -1.81825 1321.41 0.949001 359.923
1051 -1.84297 1358.26 0.955427 364.862
1061 -1.86585 1391.87 0.962225 370.048
1071 -1.79279 1284.57 0.936221 350.295
1081 -1.7127 1172.84 0.9015 324.924
1091 -1.71284 1173.01 0.905574 327.816
1101 -1.83872 1351.84 0.955927 365.248
1111 -1.81308 1314.09 0.945307 357.136
1121 -1.73767 1207.91 0.922623 340.264
1131 -1.74486 1216.98 0.923813 341.135
1141 -1.75152 1226.25 0.905354 327.77
1151 -1.76752 1249.27 0.934205 348.873
1161 -1.76682 1248.18 0.926769 343.334
1171 -1.81195 1313.68 0.942756 355.361
1181 -1.8483 1366.64 0.958504 367.26
1191 -1.78586 1276.13 0.935977 350.263
1201 -1.76241 1242.34 0.93028 345.942
1211 -1.72032 1183.89 0.903506 326.477
1221 -1.70916 1167.65 0.901281 324.694
1231 -1.75228 1227.66 0.918291 337.122
1241 -1.79049 1281.81 0.935301 349.658
1251 -1.78821 1278.38 0.932127 347.306
1261 -1.75537 1232.07 0.930715 346.272
1271 -1.70485 1164.12 0.911665 332.571
1281 -1.7977 1291.95 0.927292 343.76
1291 -1.71657 1179.47 0.907593 329.581
1301 -1.78859 1279.3 0.930917 346.469
1311 -1.82905 1337.69 0.947663 359.051
1321 -1.73219 1200.28 0.911694 332.393
1331 -1.71836 1181.62 0.907052 329.182
1341 -1.83421 1345.93 0.949748 360.736
1351 -1.83897 1352.83 0.954881 364.531
1361 -1.90577 1452.04 0.974684 379.754
1371 -1.89296 1432.64 0.968928 375.29
1381 -1.86713 1393.87 0.963518 371.113
1391 -1.71614 1177.54 0.895574 320.704
1401 -1.73058 1198.07 0.918741 337.519
1411 -1.72959 1196.28 0.914868 334.637
1421 -1.67788 1125.78 0.898068 322.468
1431 -1.72105 1184.41 0.897483 322.022
1441 -1.68111 1129.9 0.882448 311.435
1451 -1.74132 1212.78 0.923234 340.794
1461 -1.76898 1251.33 0.930765 346.346
1471 -1.73582 1205.63 0.902829 325.88
1481 -1.64939 1088.56 0.880306 309.958
1491 -1.59188 1013.66 0.833129 277.575
1501 -1.62408 1055.17 0.842291 283.667
1511 -1.66497 1108.83 0.838407 281.11
1521 -1.6932 1147.01 0.888789 315.857
1531 -1.80199 1298.25 0.939741 353.059
1541 -1.78245 1270.53 0.935733 350.051
1551 -1.79228 1284.22 0.942218 354.898
1561 -1.79948 1294.96 0.943221 355.698
1571 -1.85303 1372.83 0.958153 367.015
1581 -1.81426 1316.99 0.949556 360.539
1591 -1.73868 1208.83 0.920751 338.932
1601 -1.78775 1278.32 0.934338 349.077
1611 -1.71099 1170.96 0.90689 328.88
1621 -1.7709 1255.63 0.924751 342.063
1631 -1.72668 1192.72 0.884197 312.991
1641 -1.67878 1127.24 0.858199 294.544
1651 -1.74698 1220.94 0.923727 341.223
1661 -1.81925 1323.41 0.945996 357.79
1671 -1.71972 1182.95 0.911042 331.9
1681 -1.74989 1224.65 0.923698 341.189
1691 -1.86385 1389.62 0.962994 370.805
1701 -1.8166 1322.36 0.942342 355.373
1711 -1.77026 1254.41 0.926536 343.424
1721 -1.79436 1288.38 0.939001 352.6
1731 -1.77734 1264.18 0.930987 346.72
1741 -1.72308 1189.2 0.905696 328.38
1751 -1.76205 1243.25 0.917844 337.177
1761 -1.81467 1316.78 0.945092 357.12
1771 -1.82464 1333.09 0.941942 355.021
1781 -1.80905 1311.16 0.944077 356.59
1791 -1.70997 1170.17 0.91225 332.874
1801 -1.78418 1274.09 0.938605 352.295
1811 -1.78468 1275.87 0.936109 350.585
1821 -1.76878 1253.55 0.931302 347.105
1831 -1.67538 1122.84 0.896464 321.335
1841 -1.68331 1133.25 0.881114 310.572
1851 -1.80162 1298.16 0.941222 354.223
1861 -1.78713 1277.09 0.939506 352.925
1871 -1.83323 1344.62 0.954457 364.296
1881 -1.78026 1268.68 0.933144 348.312
1891 -1.73479 1205.1 0.922704 340.597
1901 -1.66331 1107 0.892219 318.375
1911 -1.73293 1201.5 0.913471 333.705
1921 -1.76388 1246.72 0.927009 343.857
1931 -1.72041 1183.72 0.896019 321.099
1941 -1.70794 1167.05 0.903501 326.477
1951 -1.8079 1307.84 0.943679 356.164
1961 -1.84164 1356.44 0.956736 365.99
1971 -1.83092 1342.62 0.950808 361.677
1981 -1.77489 1262.64 0.930702 346.719
